station_idx,station_name,lat,lon,station_time,aqi,pm25,pm10,o3,no2,so2,co,t,h,p,w,aqi_next1h,aqi_lag1,aqi_lag3,pm25_lag1,pm10_lag1,t_lag1,h_lag1
1836,"Prabadang Rehabiltation Center, Samut Prakan, Thailand (ศูนย์ฟื้นฟูอาชีพคนพิการและทุพลภาพ สมุทรปราการ)",13.664087,100.543436,2025-11-23 10:00:00,93,93.0,44.0,6.4,15.0,2.7,0.1,26.7,11.7,1013.7,1.0,93.0,93.0,,93.0,44.0,26.7,11.7
1836,"Prabadang Rehabiltation Center, Samut Prakan, Thailand (ศูนย์ฟื้นฟูอาชีพคนพิการและทุพลภาพ สมุทรปราการ)",13.664087,100.543436,2025-11-23 10:00:00,93,93.0,44.0,6.4,15.0,2.7,0.1,26.7,11.7,1013.7,1.0,93.0,93.0,,93.0,44.0,26.7,11.7
1836,"Prabadang Rehabiltation Center, Samut Prakan, Thailand (ศูนย์ฟื้นฟูอาชีพคนพิการและทุพลภาพ สมุทรปราการ)",13.664087,100.543436,2025-11-23 10:00:00,93,93.0,44.0,6.4,15.0,2.7,0.1,26.7,11.7,1013.7,1.0,93.0,93.0,93.0,93.0,44.0,26.7,11.7
1836,"Prabadang Rehabiltation Center, Samut Prakan, Thailand (ศูนย์ฟื้นฟูอาชีพคนพิการและทุพลภาพ สมุทรปราการ)",13.664087,100.543436,2025-11-23 10:00:00,93,93.0,44.0,6.4,15.0,2.7,0.1,26.7,11.7,1013.7,1.0,93.0,93.0,93.0,93.0,44.0,26.7,11.7
1836,"Prabadang Rehabiltation Center, Samut Prakan, Thailand (ศูนย์ฟื้นฟูอาชีพคนพิการและทุพลภาพ สมุทรปราการ)",13.664087,100.543436,2025-11-23 11:00:00,93,93.0,44.0,6.4,15.0,2.7,0.1,29.1,10.6,1013.2,2.5,87.0,93.0,93.0,93.0,44.0,26.7,11.7
1842,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,2025-11-23 10:00:00,105,105.0,55.0,13.4,9.3,0.6,0.1,26.7,11.7,1013.7,1.0,105.0,105.0,,105.0,55.0,26.7,11.7
1842,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,2025-11-23 10:00:00,105,105.0,55.0,13.4,9.3,0.6,0.1,26.7,11.7,1013.7,1.0,105.0,105.0,,105.0,55.0,26.7,11.7
1842,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,2025-11-23 10:00:00,105,105.0,55.0,13.4,9.3,0.6,0.1,26.7,11.7,1013.7,1.0,96.0,105.0,105.0,105.0,55.0,26.7,11.7
1842,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,2025-11-23 11:00:00,96,96.0,55.0,13.4,9.3,0.6,0.1,29.1,10.6,1013.2,2.5,96.0,105.0,105.0,105.0,55.0,26.7,11.7
1842,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,2025-11-23 11:00:00,96,96.0,55.0,13.4,9.3,0.6,0.1,29.1,10.6,1013.2,2.5,102.0,96.0,105.0,96.0,55.0,29.1,10.6
1849,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,2025-11-23 10:00:00,105,105.0,33.0,6.0,9.3,1.1,,28.9,74.9,1011.5,4.1,105.0,105.0,,105.0,33.0,28.9,74.9
1849,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,2025-11-23 10:00:00,105,105.0,33.0,6.0,9.3,1.1,,28.9,74.9,1011.5,4.1,105.0,105.0,,105.0,33.0,28.9,74.9
1849,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,2025-11-23 10:00:00,105,105.0,33.0,6.0,9.3,1.1,,28.9,74.9,1011.5,4.1,78.0,105.0,105.0,105.0,33.0,28.9,74.9
1849,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,2025-11-23 11:00:00,78,78.0,33.0,6.0,9.3,1.1,,31.1,9.1,1012.1,2.0,78.0,105.0,105.0,105.0,33.0,28.9,74.9
1849,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,2025-11-23 11:00:00,78,78.0,33.0,6.0,9.3,1.1,,31.1,9.1,1012.1,2.0,28.0,78.0,105.0,78.0,33.0,31.1,9.1
1852,"Hat Yai Municipality, Songkhla, Thailand (เทศบาลนครหาดใหญ่)",7.020434,100.484088,2025-11-23 09:00:00,50,50.0,29.0,,,,,25.0,94.0,1010.0,3.6,50.0,50.0,,50.0,29.0,25.0,94.0
1852,"Hat Yai Municipality, Songkhla, Thailand (เทศบาลนครหาดใหญ่)",7.020434,100.484088,2025-11-23 09:00:00,50,50.0,29.0,,,,,25.0,94.0,1010.0,3.6,50.0,50.0,,50.0,29.0,25.0,94.0
1852,"Hat Yai Municipality, Songkhla, Thailand (เทศบาลนครหาดใหญ่)",7.020434,100.484088,2025-11-23 09:00:00,50,50.0,29.0,,,,,25.0,94.0,1010.0,3.6,50.0,50.0,50.0,50.0,29.0,25.0,94.0
1852,"Hat Yai Municipality, Songkhla, Thailand (เทศบาลนครหาดใหญ่)",7.020434,100.484088,2025-11-23 09:00:00,50,50.0,29.0,,,,,25.0,94.0,1010.0,3.6,50.0,50.0,50.0,50.0,29.0,25.0,94.0
1852,"Hat Yai Municipality, Songkhla, Thailand (เทศบาลนครหาดใหญ่)",7.020434,100.484088,2025-11-23 09:00:00,50,50.0,29.0,,,,,25.0,94.0,1010.0,3.6,43.0,50.0,50.0,50.0,29.0,25.0,94.0
1854,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,2025-11-23 09:00:00,86,86.0,,,5.2,,,22.2,14.5,994.4,2.5,86.0,86.0,,86.0,,22.2,14.5
1854,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,2025-11-23 09:00:00,86,86.0,,,5.2,,,22.2,14.5,994.4,2.5,86.0,86.0,,86.0,,22.2,14.5
1854,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,2025-11-23 09:00:00,86,86.0,,,5.2,,,22.2,14.5,994.4,2.5,86.0,86.0,86.0,86.0,,22.2,14.5
1854,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,2025-11-23 09:00:00,86,86.0,,,5.2,,,22.2,14.5,994.4,2.5,86.0,86.0,86.0,86.0,,22.2,14.5
1854,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,2025-11-23 09:00:00,86,86.0,,,5.2,,,22.2,14.5,994.4,2.5,71.0,86.0,86.0,86.0,,22.2,14.5
1863,"Wang Yen Subdistrict Administrative, Chachoengsao, Thailand (องค์การบริหารส่วนตำบลวังเย็น)",13.5885,101.2863333,2025-11-23 10:00:00,76,76.0,56.0,0.8,8.1,1.6,,26.6,54.9,1007.9,0.5,76.0,76.0,,76.0,56.0,26.6,54.9
1863,"Wang Yen Subdistrict Administrative, Chachoengsao, Thailand (องค์การบริหารส่วนตำบลวังเย็น)",13.5885,101.2863333,2025-11-23 10:00:00,76,76.0,56.0,0.8,8.1,1.6,,26.6,54.9,1007.9,0.5,76.0,76.0,,76.0,56.0,26.6,54.9
1863,"Wang Yen Subdistrict Administrative, Chachoengsao, Thailand (องค์การบริหารส่วนตำบลวังเย็น)",13.5885,101.2863333,2025-11-23 10:00:00,76,76.0,56.0,0.8,8.1,1.6,,26.6,54.9,1007.9,0.5,71.0,76.0,76.0,76.0,56.0,26.6,54.9
1863,"Wang Yen Subdistrict Administrative, Chachoengsao, Thailand (องค์การบริหารส่วนตำบลวังเย็น)",13.5885,101.2863333,2025-11-23 11:00:00,71,71.0,56.0,0.8,8.1,1.6,,29.3,10.1,1007.5,2.0,71.0,76.0,76.0,76.0,56.0,26.6,54.9
1863,"Wang Yen Subdistrict Administrative, Chachoengsao, Thailand (องค์การบริหารส่วนตำบลวังเย็น)",13.5885,101.2863333,2025-11-23 11:00:00,71,71.0,56.0,0.8,8.1,1.6,,29.3,10.1,1007.5,2.0,71.0,71.0,76.0,71.0,56.0,29.3,10.1
1867,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,2025-11-23 10:00:00,59,59.0,67.0,6.4,0.6,0.6,0.1,19.1,95.6,995.9,0.5,59.0,59.0,,59.0,67.0,19.1,95.6
1867,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,2025-11-23 10:00:00,59,59.0,67.0,6.4,0.6,0.6,0.1,19.1,95.6,995.9,0.5,59.0,59.0,,59.0,67.0,19.1,95.6
1867,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,2025-11-23 10:00:00,59,59.0,67.0,6.4,0.6,0.6,0.1,19.1,95.6,995.9,0.5,59.0,59.0,59.0,59.0,67.0,19.1,95.6
1867,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,2025-11-23 10:00:00,59,59.0,67.0,6.4,0.6,0.6,0.1,19.1,95.6,995.9,0.5,70.0,59.0,59.0,59.0,67.0,19.1,95.6
1867,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,2025-11-23 11:00:00,70,70.0,67.0,6.4,0.6,0.6,0.1,25.8,11.2,994.9,2.0,54.0,59.0,59.0,59.0,67.0,19.1,95.6
1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,2025-11-23 10:00:00,71,71.0,82.0,14.6,7.5,0.6,,20.5,98.1,982.7,0.5,71.0,71.0,,71.0,82.0,20.5,98.1
1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,2025-11-23 10:00:00,71,71.0,82.0,14.6,7.5,0.6,,20.5,98.1,982.7,0.5,71.0,71.0,,71.0,82.0,20.5,98.1
1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,2025-11-23 10:00:00,71,71.0,82.0,14.6,7.5,0.6,,20.5,98.1,982.7,0.5,90.0,71.0,71.0,71.0,82.0,20.5,98.1
1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,2025-11-23 11:00:00,90,90.0,82.0,14.6,7.5,0.6,,25.2,11.3,982.0,1.5,90.0,71.0,71.0,71.0,82.0,20.5,98.1
1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,2025-11-23 11:00:00,90,90.0,82.0,14.6,7.5,0.6,,25.2,11.3,982.0,1.5,62.0,90.0,71.0,90.0,82.0,25.2,11.3
1870,"Provincial Health Office, Loei, Thailand (สำนักงานสาธารณสุขจังหวัดเลย)",17.4525229,101.7272395,2025-11-23 10:00:00,77,77.0,33.0,,0.6,,,23.8,64.9,987.7,1.5,77.0,77.0,,77.0,33.0,23.8,64.9
1870,"Provincial Health Office, Loei, Thailand (สำนักงานสาธารณสุขจังหวัดเลย)",17.4525229,101.7272395,2025-11-23 10:00:00,77,77.0,33.0,,0.6,,,23.8,64.9,987.7,1.5,77.0,77.0,,77.0,33.0,23.8,64.9
1870,"Provincial Health Office, Loei, Thailand (สำนักงานสาธารณสุขจังหวัดเลย)",17.4525229,101.7272395,2025-11-23 10:00:00,77,77.0,33.0,,0.6,,,23.8,64.9,987.7,1.5,67.0,77.0,77.0,77.0,33.0,23.8,64.9
1870,"Provincial Health Office, Loei, Thailand (สำนักงานสาธารณสุขจังหวัดเลย)",17.4525229,101.7272395,2025-11-23 11:00:00,67,67.0,28.0,,0.6,,,25.7,12.0,986.9,2.0,67.0,77.0,77.0,77.0,33.0,23.8,64.9
1870,"Provincial Health Office, Loei, Thailand (สำนักงานสาธารณสุขจังหวัดเลย)",17.4525229,101.7272395,2025-11-23 11:00:00,67,67.0,28.0,,0.6,,,25.7,12.0,986.9,2.0,60.0,67.0,77.0,67.0,28.0,25.7,12.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 11:00:00,53,53.0,16.0,35.2,1.0,,,25.0,65.0,1020.0,5.1,53.0,53.0,,53.0,16.0,25.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 12:00:00,53,53.0,17.0,36.8,1.0,,,26.0,65.0,1019.0,6.1,53.0,53.0,,53.0,16.0,25.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 12:00:00,53,53.0,17.0,36.8,1.0,,,26.0,65.0,1019.0,6.1,53.0,53.0,53.0,53.0,17.0,26.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 12:00:00,53,53.0,17.0,36.8,1.0,,,26.0,65.0,1019.0,6.1,53.0,53.0,53.0,53.0,17.0,26.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 12:00:00,53,53.0,17.0,36.8,1.0,,,26.0,65.0,1019.0,6.1,53.0,53.0,53.0,53.0,17.0,26.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 12:00:00,53,53.0,17.0,36.8,1.0,,,26.0,65.0,1019.0,6.1,53.0,53.0,53.0,53.0,17.0,26.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 12:00:00,53,53.0,17.0,36.8,1.0,,,26.0,65.0,1019.0,6.1,53.0,53.0,53.0,53.0,17.0,26.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 12:00:00,53,53.0,17.0,36.8,1.0,,,26.0,65.0,1019.0,6.1,53.0,53.0,53.0,53.0,17.0,26.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 12:00:00,53,53.0,17.0,36.8,1.0,,,26.0,65.0,1019.0,6.1,53.0,53.0,53.0,53.0,17.0,26.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 12:00:00,53,53.0,17.0,36.8,1.0,,,26.0,65.0,1019.0,6.1,53.0,53.0,53.0,53.0,17.0,26.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 12:00:00,53,53.0,17.0,36.8,1.0,,,26.0,65.0,1019.0,6.1,46.0,53.0,53.0,53.0,17.0,26.0,65.0
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",24.8035377,125.2879675,2025-11-23 14:00:00,46,46.0,14.0,36.1,1.0,,,26.0,61.0,1018.0,5.6,46.0,53.0,53.0,53.0,17.0,26.0,65.0
2565,"Tai Po, HongKong (大埔)",22.4509766,114.1641396,2025-11-23 11:00:00,92,92.0,44.0,36.6,18.5,4.4,,22.5,53.2,1019.5,2.0,91.0,92.0,,92.0,44.0,22.5,53.2
2565,"Tai Po, HongKong (大埔)",22.4509766,114.1641396,2025-11-23 12:00:00,91,91.0,44.0,47.2,15.5,4.5,,22.8,53.3,1019.5,3.0,91.0,92.0,,92.0,44.0,22.5,53.2
2565,"Tai Po, HongKong (大埔)",22.4509766,114.1641396,2025-11-23 12:00:00,91,91.0,44.0,47.2,15.5,4.5,,22.8,53.3,1019.5,3.0,91.0,91.0,92.0,91.0,44.0,22.8,53.3
2565,"Tai Po, HongKong (大埔)",22.4509766,114.1641396,2025-11-23 12:00:00,91,91.0,44.0,47.2,15.5,4.5,,22.8,53.3,1019.5,3.0,91.0,91.0,92.0,91.0,44.0,22.8,53.3
2565,"Tai Po, HongKong (大埔)",22.4509766,114.1641396,2025-11-23 12:00:00,91,91.0,44.0,47.2,15.5,4.5,,22.8,53.3,1019.5,3.0,85.0,91.0,91.0,91.0,44.0,22.8,53.3
2568,"Tung Chung, HongKong (東涌)",22.288916,113.9435389,2025-11-23 11:00:00,86,86.0,42.0,34.7,14.6,1.0,7.0,23.0,49.0,1021.0,1.5,91.0,86.0,,86.0,42.0,23.0,49.0
2568,"Tung Chung, HongKong (東涌)",22.288916,113.9435389,2025-11-23 12:00:00,91,91.0,44.0,35.9,17.0,1.2,6.7,25.0,44.0,1020.0,2.5,91.0,86.0,,86.0,42.0,23.0,49.0
2568,"Tung Chung, HongKong (東涌)",22.288916,113.9435389,2025-11-23 12:00:00,91,91.0,44.0,35.9,17.0,1.2,6.7,25.0,44.0,1020.0,2.5,91.0,91.0,86.0,91.0,44.0,25.0,44.0
2568,"Tung Chung, HongKong (東涌)",22.288916,113.9435389,2025-11-23 12:00:00,91,91.0,44.0,35.9,17.0,1.2,6.7,25.0,44.0,1020.0,2.5,91.0,91.0,86.0,91.0,44.0,25.0,44.0
2568,"Tung Chung, HongKong (東涌)",22.288916,113.9435389,2025-11-23 12:00:00,91,91.0,44.0,35.9,17.0,1.2,6.7,25.0,44.0,1020.0,2.5,94.0,91.0,91.0,91.0,44.0,25.0,44.0
2571,"Central, HongKong (中環)",22.2796569,114.1719873,2025-11-23 11:00:00,93,93.0,46.0,26.6,34.8,2.8,5.4,22.5,53.2,1019.5,2.0,102.0,93.0,,93.0,46.0,22.5,53.2
2571,"Central, HongKong (中環)",22.2796569,114.1719873,2025-11-23 12:00:00,102,102.0,49.0,31.6,37.5,2.8,5.0,22.8,53.3,1019.5,3.0,102.0,93.0,,93.0,46.0,22.5,53.2
2571,"Central, HongKong (中環)",22.2796569,114.1719873,2025-11-23 12:00:00,102,102.0,49.0,31.6,37.5,2.8,5.0,22.8,53.3,1019.5,3.0,102.0,102.0,93.0,102.0,49.0,22.8,53.3
2571,"Central, HongKong (中環)",22.2796569,114.1719873,2025-11-23 12:00:00,102,102.0,49.0,31.6,37.5,2.8,5.0,22.8,53.3,1019.5,3.0,102.0,102.0,93.0,102.0,49.0,22.8,53.3
2571,"Central, HongKong (中環)",22.2796569,114.1719873,2025-11-23 12:00:00,102,102.0,49.0,31.6,37.5,2.8,5.0,22.8,53.3,1019.5,3.0,102.0,102.0,102.0,102.0,49.0,22.8,53.3
3422,"Tushan Street, Quanzhou (泉州涂山街)",24.9117,118.5819,2025-11-23 11:00:00,76,76.0,50.0,38.2,5.1,1.6,4.6,23.0,53.0,1021.0,1.5,68.0,76.0,,76.0,50.0,23.0,53.0
3422,"Tushan Street, Quanzhou (泉州涂山街)",24.9117,118.5819,2025-11-23 12:00:00,68,68.0,44.0,41.9,3.7,1.6,3.7,24.0,53.0,1020.0,1.5,68.0,76.0,,76.0,50.0,23.0,53.0
3422,"Tushan Street, Quanzhou (泉州涂山街)",24.9117,118.5819,2025-11-23 12:00:00,68,68.0,44.0,41.9,3.7,1.6,3.7,24.0,53.0,1020.0,1.5,68.0,68.0,76.0,68.0,44.0,24.0,53.0
3422,"Tushan Street, Quanzhou (泉州涂山街)",24.9117,118.5819,2025-11-23 12:00:00,68,68.0,44.0,41.9,3.7,1.6,3.7,24.0,53.0,1020.0,1.5,68.0,68.0,76.0,68.0,44.0,24.0,53.0
3422,"Tushan Street, Quanzhou (泉州涂山街)",24.9117,118.5819,2025-11-23 12:00:00,68,68.0,44.0,41.9,3.7,1.6,3.7,24.0,53.0,1020.0,1.5,59.0,68.0,68.0,68.0,44.0,24.0,53.0
3424,"Wanan, Quanzhou (泉州万安)",24.9424,118.6663,2025-11-23 11:00:00,65,65.0,43.0,34.6,7.4,1.6,4.6,23.0,53.0,1021.0,1.5,63.0,65.0,,65.0,43.0,23.0,53.0
3424,"Wanan, Quanzhou (泉州万安)",24.9424,118.6663,2025-11-23 12:00:00,63,63.0,44.0,39.0,4.6,1.6,4.6,24.0,53.0,1020.0,1.5,63.0,65.0,,65.0,43.0,23.0,53.0
3424,"Wanan, Quanzhou (泉州万安)",24.9424,118.6663,2025-11-23 12:00:00,63,63.0,44.0,39.0,4.6,1.6,4.6,24.0,53.0,1020.0,1.5,63.0,63.0,65.0,63.0,44.0,24.0,53.0
3424,"Wanan, Quanzhou (泉州万安)",24.9424,118.6663,2025-11-23 12:00:00,63,63.0,44.0,39.0,4.6,1.6,4.6,24.0,53.0,1020.0,1.5,63.0,63.0,65.0,63.0,44.0,24.0,53.0
3424,"Wanan, Quanzhou (泉州万安)",24.9424,118.6663,2025-11-23 12:00:00,63,63.0,44.0,39.0,4.6,1.6,4.6,24.0,53.0,1020.0,1.5,63.0,63.0,63.0,63.0,44.0,24.0,53.0
3431,"Beihai Industrial Park, Beihai (北海北海工业园)",21.5233,109.1778,2025-11-23 11:00:00,127,127.0,57.0,32.1,8.3,5.6,3.7,17.6,74.9,1019.8,1.0,117.0,127.0,,127.0,57.0,17.6,74.9
3431,"Beihai Industrial Park, Beihai (北海北海工业园)",21.5233,109.1778,2025-11-23 12:00:00,117,117.0,54.0,41.9,6.4,6.1,3.7,22.4,49.1,1020.2,2.0,117.0,127.0,,127.0,57.0,17.6,74.9
3431,"Beihai Industrial Park, Beihai (北海北海工业园)",21.5233,109.1778,2025-11-23 12:00:00,117,117.0,54.0,41.9,6.4,6.1,3.7,22.4,49.1,1020.2,2.0,117.0,117.0,127.0,117.0,54.0,22.4,49.1
3431,"Beihai Industrial Park, Beihai (北海北海工业园)",21.5233,109.1778,2025-11-23 12:00:00,117,117.0,54.0,41.9,6.4,6.1,3.7,22.4,49.1,1020.2,2.0,117.0,117.0,127.0,117.0,54.0,22.4,49.1
3431,"Beihai Industrial Park, Beihai (北海北海工业园)",21.5233,109.1778,2025-11-23 12:00:00,117,117.0,54.0,41.9,6.4,6.1,3.7,22.4,49.1,1020.2,2.0,87.0,117.0,117.0,117.0,54.0,22.4,49.1
3432,"New EPA, Beihai (北海新市环保局)",21.4661,109.0981,2025-11-23 11:00:00,144,144.0,58.0,33.8,10.1,5.6,5.5,17.6,74.9,1019.8,1.0,132.0,144.0,,144.0,58.0,17.6,74.9
3432,"New EPA, Beihai (北海新市环保局)",21.4661,109.0981,2025-11-23 12:00:00,132,132.0,56.0,42.3,7.8,5.6,5.5,22.4,49.1,1020.2,2.0,132.0,144.0,,144.0,58.0,17.6,74.9
3432,"New EPA, Beihai (北海新市环保局)",21.4661,109.0981,2025-11-23 12:00:00,132,132.0,56.0,42.3,7.8,5.6,5.5,22.4,49.1,1020.2,2.0,132.0,132.0,144.0,132.0,56.0,22.4,49.1
3432,"New EPA, Beihai (北海新市环保局)",21.4661,109.0981,2025-11-23 12:00:00,132,132.0,56.0,42.3,7.8,5.6,5.5,22.4,49.1,1020.2,2.0,132.0,132.0,144.0,132.0,56.0,22.4,49.1
3432,"New EPA, Beihai (北海新市环保局)",21.4661,109.0981,2025-11-23 12:00:00,132,132.0,56.0,42.3,7.8,5.6,5.5,22.4,49.1,1020.2,2.0,109.0,132.0,132.0,132.0,56.0,22.4,49.1
3453,"No.9 middle school, Liuzhou (柳州市九中)",24.3663,109.3957,2025-11-23 11:00:00,154,154.0,56.0,24.4,11.9,10.2,5.5,13.8,62.2,986.9,3.0,144.0,154.0,,154.0,56.0,13.8,62.2
3453,"No.9 middle school, Liuzhou (柳州市九中)",24.3663,109.3957,2025-11-23 12:00:00,144,144.0,56.0,38.2,6.4,7.1,3.7,19.1,48.9,987.6,3.0,144.0,154.0,,154.0,56.0,13.8,62.2
3453,"No.9 middle school, Liuzhou (柳州市九中)",24.3663,109.3957,2025-11-23 12:00:00,144,144.0,56.0,38.2,6.4,7.1,3.7,19.1,48.9,987.6,3.0,144.0,144.0,154.0,144.0,56.0,19.1,48.9
3453,"No.9 middle school, Liuzhou (柳州市九中)",24.3663,109.3957,2025-11-23 12:00:00,144,144.0,56.0,38.2,6.4,7.1,3.7,19.1,48.9,987.6,3.0,144.0,144.0,154.0,144.0,56.0,19.1,48.9
3453,"No.9 middle school, Liuzhou (柳州市九中)",24.3663,109.3957,2025-11-23 12:00:00,144,144.0,56.0,38.2,6.4,7.1,3.7,19.1,48.9,987.6,3.0,99.0,144.0,144.0,144.0,56.0,19.1,48.9
3482,"Jīnpíngzi, Shantou (汕头金平子站)",23.3667,116.6794,2025-11-23 12:00:00,76,76.0,57.0,48.0,7.8,4.6,6.4,24.0,44.0,1020.0,0.5,76.0,147.0,,147.0,72.0,22.0,49.0
3482,"Jīnpíngzi, Shantou (汕头金平子站)",23.3667,116.6794,2025-11-23 12:00:00,76,76.0,57.0,48.0,7.8,4.6,6.4,24.0,44.0,1020.0,0.5,76.0,76.0,,76.0,57.0,24.0,44.0
3490,"Qujiang Monitoring Station, Shaoguan (韶关曲江监测站)",24.68636111,113.5970833,2025-11-23 11:00:00,153,153.0,62.0,19.1,12.8,10.2,7.3,10.1,89.8,1009.5,1.0,132.0,153.0,,153.0,62.0,10.1,89.8
3490,"Qujiang Monitoring Station, Shaoguan (韶关曲江监测站)",24.68636111,113.5970833,2025-11-23 12:00:00,132,132.0,54.0,26.4,10.1,9.2,4.6,17.5,54.8,1009.5,1.0,132.0,153.0,,153.0,62.0,10.1,89.8
3490,"Qujiang Monitoring Station, Shaoguan (韶关曲江监测站)",24.68636111,113.5970833,2025-11-23 12:00:00,132,132.0,54.0,26.4,10.1,9.2,4.6,17.5,54.8,1009.5,1.0,132.0,132.0,153.0,132.0,54.0,17.5,54.8
3490,"Qujiang Monitoring Station, Shaoguan (韶关曲江监测站)",24.68636111,113.5970833,2025-11-23 12:00:00,132,132.0,54.0,26.4,10.1,9.2,4.6,17.5,54.8,1009.5,1.0,132.0,132.0,153.0,132.0,54.0,17.5,54.8
3490,"Qujiang Monitoring Station, Shaoguan (韶关曲江监测站)",24.68636111,113.5970833,2025-11-23 12:00:00,132,132.0,54.0,26.4,10.1,9.2,4.6,17.5,54.8,1009.5,1.0,107.0,132.0,132.0,132.0,54.0,17.5,54.8
3579,"Liudong Primary School, Liuzhou (柳州柳东小学)",24.3898,109.4883,2025-11-23 11:00:00,153,153.0,61.0,28.1,6.4,12.2,3.7,13.8,62.2,986.9,3.0,147.0,153.0,,153.0,61.0,13.8,62.2
3579,"Liudong Primary School, Liuzhou (柳州柳东小学)",24.3898,109.4883,2025-11-23 12:00:00,147,147.0,59.0,38.6,4.6,8.2,2.8,19.1,48.9,987.6,3.0,147.0,153.0,,153.0,61.0,13.8,62.2
3579,"Liudong Primary School, Liuzhou (柳州柳东小学)",24.3898,109.4883,2025-11-23 12:00:00,147,147.0,59.0,38.6,4.6,8.2,2.8,19.1,48.9,987.6,3.0,147.0,147.0,153.0,147.0,59.0,19.1,48.9
