station_idx,station_name,lat,lon,station_time,aqi,pm25,pm10,o3,no2,so2,co,t,h,p,w,aqi_next1h,aqi_lag1,aqi_lag3,pm25_lag1,pm10_lag1,t_lag1,h_lag1
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-23 12:00:00,57,57.0,16.0,42.3,3.2,2.6,4.6,24.0,35.0,1021.0,1.5,55.0,59.0,,59.0,16.0,23.5,34.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-23 13:00:00,55,55.0,17.0,44.7,3.7,2.6,4.6,26.0,29.0,1019.0,1.5,55.0,57.0,,57.0,16.0,24.0,35.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-23 14:00:00,55,55.0,14.0,48.4,2.8,2.6,4.6,26.0,29.0,1018.0,2.5,57.0,55.0,59.0,55.0,17.0,26.0,29.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-23 15:00:00,57,57.0,19.0,52.6,3.2,2.6,4.6,27.0,30.0,1018.0,2.5,61.0,55.0,57.0,55.0,14.0,26.0,29.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-23 17:00:00,61,61.0,18.0,52.6,3.2,4.1,5.5,24.0,35.0,1018.0,2.5,68.0,57.0,55.0,57.0,19.0,27.0,30.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-23 23:00:00,68,68.0,20.0,44.3,3.2,7.1,5.5,21.0,52.0,1019.0,0.5,89.0,61.0,55.0,61.0,18.0,24.0,35.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-24 01:00:00,89,89.0,20.0,41.1,4.6,12.2,7.3,20.0,56.0,1019.0,0.5,80.0,68.0,57.0,68.0,20.0,21.0,52.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-24 02:00:00,80,80.0,20.0,37.8,4.6,8.7,6.4,19.0,55.0,1018.0,0.5,65.0,89.0,61.0,89.0,20.0,20.0,56.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-24 04:00:00,65,65.0,20.0,36.2,3.7,4.6,5.5,19.0,57.0,1018.0,0.5,68.0,80.0,68.0,80.0,20.0,19.0,55.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-24 07:00:00,68,68.0,17.0,39.4,3.7,4.6,4.6,19.0,59.0,1020.0,0.5,72.0,65.0,89.0,65.0,20.0,19.0,57.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-24 09:00:00,72,72.0,17.0,43.1,3.2,3.1,4.6,22.0,44.5,1021.0,0.5,61.0,68.0,80.0,68.0,17.0,19.0,59.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-24 11:00:00,61,61.0,17.0,45.1,2.8,3.1,4.6,25.5,31.0,1020.0,2.0,59.0,72.0,65.0,72.0,17.0,22.0,44.5
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-24 12:00:00,59,59.0,17.0,47.2,2.8,3.1,4.6,26.5,29.5,1019.0,2.0,59.0,61.0,68.0,61.0,17.0,25.5,31.0
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-24 13:00:00,59,59.0,17.0,48.4,2.3,3.1,4.6,27.0,33.0,1018.0,3.6,57.0,59.0,72.0,59.0,17.0,26.5,29.5
781,"Tianhu, Guangzhou (广州天湖)",23.6502,113.6246,2025-11-24 14:00:00,57,57.0,14.0,48.8,1.9,3.6,4.6,28.0,30.0,1017.0,2.0,57.0,59.0,61.0,59.0,17.0,27.0,33.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-23 12:00:00,127,127.0,57.0,37.4,17.0,4.6,4.6,22.0,56.0,1020.0,4.6,95.0,151.0,,151.0,62.0,21.5,60.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-23 14:00:00,95,95.0,52.0,63.0,11.0,4.1,3.7,23.0,56.0,1018.0,4.1,97.0,127.0,,127.0,57.0,22.0,56.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-23 15:00:00,97,97.0,52.0,75.3,11.0,4.1,3.7,24.0,50.0,1017.0,3.6,134.0,95.0,151.0,95.0,52.0,23.0,56.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-23 18:00:00,134,134.0,58.0,76.0,16.0,4.1,3.7,22.0,64.0,1017.0,3.0,129.0,97.0,127.0,97.0,52.0,24.0,50.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 00:00:00,129,129.0,58.0,34.6,17.0,4.6,4.6,22.0,68.0,1018.0,2.5,147.0,134.0,95.0,134.0,58.0,22.0,64.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 01:00:00,147,147.0,60.0,25.2,19.7,4.1,4.6,21.5,85.5,1018.0,2.5,153.0,129.0,97.0,129.0,58.0,22.0,68.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 02:00:00,153,153.0,62.0,25.2,20.6,3.6,4.6,21.5,85.5,1018.0,2.5,154.0,147.0,134.0,147.0,60.0,21.5,85.5
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 03:00:00,154,154.0,63.0,20.8,21.1,4.1,4.6,20.0,93.0,1017.0,2.0,152.0,153.0,129.0,153.0,62.0,21.5,85.5
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 04:00:00,152,152.0,62.0,10.6,29.3,5.1,5.5,20.0,88.0,1017.0,2.0,149.0,154.0,147.0,154.0,63.0,20.0,93.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 05:00:00,149,149.0,60.0,10.6,36.2,5.1,5.5,20.0,77.0,1017.0,1.5,112.0,152.0,153.0,152.0,62.0,20.0,88.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 08:00:00,112,112.0,54.0,5.3,30.7,6.1,5.5,21.0,73.0,1019.0,3.6,117.0,149.0,154.0,149.0,60.0,20.0,77.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 10:00:00,117,117.0,56.0,13.0,25.6,6.6,5.5,22.0,68.0,1020.0,3.6,124.0,112.0,152.0,112.0,54.0,21.0,73.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 11:00:00,124,124.0,57.0,27.7,22.9,6.6,5.5,23.0,62.0,1019.0,3.8,114.0,117.0,149.0,117.0,56.0,22.0,68.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 12:00:00,114,114.0,55.0,27.7,19.2,5.6,4.6,23.0,60.0,1019.0,4.1,109.0,124.0,112.0,124.0,57.0,23.0,62.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 13:00:00,109,109.0,53.0,60.4,14.7,5.1,4.6,24.0,60.0,1017.0,3.6,112.0,114.0,117.0,114.0,55.0,23.0,60.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 14:00:00,112,112.0,54.0,87.1,12.4,4.6,3.7,24.0,57.0,1016.5,4.6,119.0,109.0,124.0,109.0,53.0,24.0,60.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 15:00:00,119,119.0,54.0,87.1,12.8,4.6,3.7,23.0,60.0,1016.0,4.1,134.0,112.0,114.0,112.0,54.0,24.0,57.0
784,"Dòumén, Zhuhai (珠海斗门)",22.2281,113.299,2025-11-24 16:00:00,134,134.0,56.0,77.3,16.5,5.1,4.6,23.0,60.0,1016.0,4.1,124.0,119.0,109.0,119.0,54.0,23.0,60.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-23 12:00:00,107,107.0,67.0,21.6,13.3,7.6,3.7,24.0,35.0,1021.0,1.5,104.0,132.0,,132.0,74.0,23.5,34.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-23 14:00:00,104,104.0,47.0,43.9,10.1,6.6,3.7,26.0,29.0,1018.0,2.5,99.0,107.0,,107.0,67.0,24.0,35.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-23 15:00:00,99,99.0,51.0,48.0,9.6,6.1,3.7,27.0,30.0,1018.0,2.5,93.0,104.0,132.0,104.0,47.0,26.0,29.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-23 18:00:00,93,93.0,40.0,52.6,11.5,4.1,3.7,24.0,35.0,1018.0,2.5,114.0,99.0,107.0,99.0,51.0,27.0,30.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 00:00:00,114,114.0,54.0,23.6,13.3,3.6,3.7,21.0,43.0,1019.0,1.5,127.0,93.0,104.0,93.0,40.0,24.0,35.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 01:00:00,127,127.0,57.0,14.3,18.8,4.1,4.6,20.0,56.0,1019.0,0.5,137.0,114.0,99.0,114.0,54.0,21.0,43.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 02:00:00,137,137.0,61.0,14.3,26.1,5.1,4.6,20.0,56.0,1019.0,0.5,137.0,127.0,93.0,127.0,57.0,20.0,56.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 03:00:00,137,137.0,65.0,7.4,25.6,5.6,4.6,19.0,55.0,1018.0,0.5,127.0,137.0,114.0,137.0,61.0,20.0,56.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 04:00:00,127,127.0,61.0,10.6,21.5,6.6,4.6,19.0,57.0,1018.0,0.5,122.0,137.0,127.0,137.0,65.0,19.0,55.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 05:00:00,122,122.0,55.0,10.6,17.0,7.6,4.6,19.0,55.0,1019.0,0.5,112.0,127.0,137.0,127.0,61.0,19.0,57.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 08:00:00,112,112.0,52.0,11.4,17.9,8.2,5.5,19.0,59.0,1020.0,0.5,122.0,122.0,137.0,122.0,55.0,19.0,55.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 10:00:00,122,122.0,66.0,24.0,16.5,10.2,4.6,24.5,33.0,1021.0,2.5,114.0,112.0,127.0,112.0,52.0,19.0,59.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 11:00:00,114,114.0,62.0,33.8,12.8,7.6,3.7,25.5,31.0,1020.0,2.0,114.0,122.0,122.0,122.0,66.0,24.5,33.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 12:00:00,114,114.0,52.0,33.8,11.5,6.6,3.7,26.0,31.0,1019.0,1.5,112.0,114.0,112.0,114.0,62.0,25.5,31.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 13:00:00,112,112.0,55.0,48.8,10.1,5.6,3.7,27.0,33.0,1018.0,3.6,109.0,114.0,122.0,114.0,52.0,26.0,31.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 14:00:00,109,109.0,54.0,57.8,9.6,6.1,3.7,28.0,30.0,1017.0,2.0,99.0,112.0,114.0,112.0,55.0,27.0,33.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 15:00:00,99,99.0,52.0,57.8,7.4,5.1,2.8,28.0,32.0,1017.0,3.6,95.0,109.0,114.0,109.0,54.0,28.0,30.0
793,"Gāomíng kǒngtáng, Foshan (佛山高明孔堂)",22.8693,112.844,2025-11-24 16:00:00,95,95.0,46.0,62.3,7.4,4.6,2.8,28.0,32.0,1017.0,3.6,95.0,99.0,112.0,99.0,52.0,28.0,32.0
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-23 12:00:00,127,127.0,53.0,41.9,7.4,5.1,3.7,20.2,57.7,1015.5,1.0,107.0,132.0,,132.0,60.0,20.2,57.7
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-23 13:00:00,107,107.0,44.0,48.0,6.4,5.1,3.7,20.2,57.7,1015.5,1.0,91.0,127.0,,127.0,53.0,20.2,57.7
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-23 14:00:00,91,91.0,40.0,54.5,6.4,4.1,3.7,24.8,39.0,1011.6,2.0,102.0,107.0,132.0,107.0,44.0,20.2,57.7
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-23 15:00:00,102,102.0,40.0,59.1,6.4,4.1,3.7,24.8,39.0,1011.6,2.0,129.0,91.0,127.0,91.0,40.0,24.8,39.0
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-23 17:00:00,129,129.0,51.0,57.1,9.6,5.1,3.7,24.8,39.0,1011.6,2.0,151.0,102.0,107.0,102.0,40.0,24.8,39.0
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-23 23:00:00,151,151.0,59.0,9.0,13.3,2.1,4.6,21.2,53.9,1011.9,2.0,124.0,129.0,91.0,129.0,51.0,24.8,39.0
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-24 01:00:00,124,124.0,57.0,5.3,14.7,2.1,4.6,18.9,74.7,1012.3,2.0,122.0,151.0,102.0,151.0,59.0,21.2,53.9
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-24 02:00:00,122,122.0,58.0,6.5,15.6,2.6,3.7,18.9,74.7,1012.3,2.0,107.0,124.0,129.0,124.0,57.0,18.9,74.7
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-24 04:00:00,107,107.0,56.0,6.1,13.3,3.1,3.7,17.6,81.5,1012.1,3.0,107.0,122.0,151.0,122.0,58.0,18.9,74.7
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-24 07:00:00,107,107.0,57.0,1.3,14.7,3.6,3.7,16.8,82.0,1011.9,2.0,124.0,107.0,124.0,107.0,56.0,17.6,81.5
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-24 10:00:00,124,124.0,67.0,17.9,15.6,9.7,4.6,16.8,82.0,1011.9,2.0,129.0,107.0,122.0,107.0,57.0,16.8,82.0
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-24 11:00:00,129,129.0,60.0,33.8,8.3,7.1,3.7,16.8,82.0,1011.9,2.0,102.0,124.0,107.0,124.0,67.0,16.8,82.0
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-24 12:00:00,102,102.0,55.0,33.8,8.3,6.1,3.7,23.8,49.8,1013.9,2.0,117.0,129.0,107.0,129.0,60.0,16.8,82.0
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-24 13:00:00,117,117.0,58.0,33.8,6.9,5.6,3.7,23.8,49.8,1013.9,2.0,107.0,102.0,124.0,102.0,55.0,23.8,49.8
801,"Shuāngqiáo, Jiangmen (江门双桥)",22.5862,112.5814,2025-11-24 14:00:00,107,107.0,51.0,55.2,6.0,5.1,3.7,26.3,42.9,1010.8,3.0,114.0,117.0,129.0,117.0,58.0,23.8,49.8
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-23 12:00:00,95,95.0,40.0,26.4,14.7,7.6,4.6,24.0,35.0,1021.0,1.5,80.0,87.0,,87.0,36.0,23.5,34.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-23 14:00:00,80,80.0,32.0,38.2,10.1,5.1,4.6,26.0,29.0,1018.0,2.5,76.0,95.0,,95.0,40.0,24.0,35.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-23 15:00:00,76,76.0,32.0,45.9,9.2,5.1,4.6,27.0,30.0,1018.0,2.5,85.0,80.0,87.0,80.0,32.0,26.0,29.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-23 18:00:00,85,85.0,40.0,57.8,10.6,4.6,4.6,24.0,35.0,1018.0,2.5,74.0,76.0,95.0,76.0,32.0,27.0,30.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 00:00:00,74,74.0,30.0,25.2,15.6,2.6,4.6,21.0,43.0,1019.0,1.5,74.0,85.0,80.0,85.0,40.0,24.0,35.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 01:00:00,74,74.0,30.0,17.9,18.3,3.1,4.6,20.0,56.0,1019.0,0.5,78.0,74.0,76.0,74.0,30.0,21.0,43.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 02:00:00,78,78.0,32.0,17.9,15.1,3.1,4.6,20.0,56.0,1019.0,0.5,76.0,74.0,85.0,74.0,30.0,20.0,56.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 03:00:00,76,76.0,30.0,17.1,11.5,3.1,4.6,19.0,55.0,1018.0,0.5,72.0,78.0,74.0,78.0,32.0,20.0,56.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 04:00:00,72,72.0,28.0,21.6,10.1,4.1,4.6,19.0,57.0,1018.0,0.5,72.0,76.0,74.0,76.0,30.0,19.0,55.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 05:00:00,72,72.0,29.0,21.6,10.1,4.1,4.6,19.0,55.0,1019.0,0.5,78.0,72.0,78.0,72.0,28.0,19.0,57.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 08:00:00,78,78.0,31.0,14.7,17.9,3.6,5.5,19.0,59.0,1020.0,0.5,93.0,72.0,76.0,72.0,29.0,19.0,55.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 10:00:00,93,93.0,40.0,19.9,15.6,6.6,5.5,24.5,33.0,1021.0,2.5,95.0,78.0,72.0,78.0,31.0,19.0,59.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 11:00:00,95,95.0,40.0,34.6,10.6,7.6,4.6,25.5,31.0,1020.0,2.0,97.0,93.0,72.0,93.0,40.0,24.5,33.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 12:00:00,97,97.0,40.0,34.6,9.6,6.6,4.6,26.0,31.0,1019.0,1.5,107.0,95.0,78.0,95.0,40.0,25.5,31.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 13:00:00,107,107.0,47.0,45.1,11.5,6.1,4.6,27.0,33.0,1018.0,3.6,95.0,97.0,93.0,97.0,40.0,26.0,31.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 14:00:00,95,95.0,39.0,52.6,9.6,5.1,4.6,28.0,30.0,1017.0,2.0,93.0,107.0,95.0,107.0,47.0,27.0,33.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 15:00:00,93,93.0,40.0,52.6,8.3,5.1,4.6,28.0,32.0,1017.0,3.6,85.0,95.0,97.0,95.0,39.0,28.0,30.0
805,"Kengkouzi station, Zhaoqing (肇庆坑口子站)",23.1617,112.565,2025-11-24 16:00:00,85,85.0,36.0,57.8,7.4,4.1,4.6,28.0,32.0,1017.0,3.6,80.0,93.0,107.0,93.0,40.0,28.0,32.0
812,"Henan'an, Huizhou (惠州河南岸)",23.0528,114.4183,2025-11-23 14:00:00,95,95.0,40.0,,6.4,4.1,3.7,26.0,40.9,1017.1,1.0,102.0,95.0,,95.0,43.0,23.4,50.0
812,"Henan'an, Huizhou (惠州河南岸)",23.0528,114.4183,2025-11-23 18:00:00,102,102.0,51.0,,23.8,4.6,4.6,22.7,61.8,1015.9,1.0,91.0,95.0,,95.0,40.0,26.0,40.9
812,"Henan'an, Huizhou (惠州河南岸)",23.0528,114.4183,2025-11-24 01:00:00,91,91.0,43.0,,11.9,4.6,4.6,20.3,81.3,1017.3,1.0,97.0,102.0,95.0,102.0,51.0,22.7,61.8
812,"Henan'an, Huizhou (惠州河南岸)",23.0528,114.4183,2025-11-24 03:00:00,97,97.0,47.0,,13.3,4.1,4.6,20.8,86.2,1016.5,1.0,93.0,91.0,95.0,91.0,43.0,20.3,81.3
812,"Henan'an, Huizhou (惠州河南岸)",23.0528,114.4183,2025-11-24 04:00:00,93,93.0,44.0,,13.8,4.6,5.5,20.8,88.3,1016.5,2.0,97.0,97.0,102.0,97.0,47.0,20.8,86.2
812,"Henan'an, Huizhou (惠州河南岸)",23.0528,114.4183,2025-11-24 12:00:00,97,97.0,42.0,,11.0,5.1,4.6,25.0,71.0,1017.5,0.2,89.0,93.0,91.0,93.0,44.0,20.8,88.3
812,"Henan'an, Huizhou (惠州河南岸)",23.0528,114.4183,2025-11-24 14:00:00,89,89.0,40.0,,9.2,4.1,4.6,25.4,69.5,1015.8,0.5,95.0,97.0,97.0,97.0,42.0,25.0,71.0
812,"Henan'an, Huizhou (惠州河南岸)",23.0528,114.4183,2025-11-24 15:00:00,95,95.0,42.0,,6.9,4.1,3.7,25.5,69.5,1015.6,0.2,93.0,89.0,93.0,89.0,40.0,25.4,69.5
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-23 12:00:00,109,109.0,51.0,55.2,16.5,5.6,6.4,22.0,56.0,1020.0,4.6,117.0,117.0,,117.0,50.0,21.5,60.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-23 13:00:00,117,117.0,54.0,89.7,14.7,5.6,6.4,23.0,56.0,1019.0,4.6,99.0,109.0,,109.0,51.0,22.0,56.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-23 14:00:00,99,99.0,49.0,89.7,11.9,5.6,5.5,23.0,58.0,1017.5,4.1,93.0,117.0,117.0,117.0,54.0,23.0,56.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-23 15:00:00,93,91.0,47.0,92.9,11.0,5.1,5.5,24.0,50.0,1017.0,3.6,91.0,99.0,109.0,99.0,49.0,23.0,58.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-23 17:00:00,91,91.0,50.0,76.0,11.9,4.1,5.5,22.0,64.0,1017.0,3.0,87.0,93.0,117.0,91.0,47.0,24.0,50.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-23 23:00:00,87,87.0,45.0,26.9,9.2,2.6,6.4,23.0,49.0,1018.0,3.6,87.0,91.0,99.0,91.0,50.0,22.0,64.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-24 01:00:00,87,87.0,43.0,22.4,8.3,3.1,6.4,21.5,85.5,1018.0,2.5,87.0,87.0,93.0,87.0,45.0,23.0,49.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-24 02:00:00,87,87.0,42.0,21.6,8.3,3.1,6.4,20.0,93.0,1017.0,2.0,91.0,87.0,91.0,87.0,43.0,21.5,85.5
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-24 04:00:00,91,91.0,43.0,15.5,8.7,3.1,6.4,20.0,88.0,1017.0,2.0,102.0,87.0,87.0,87.0,42.0,20.0,93.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-24 07:00:00,102,102.0,46.0,5.3,15.1,2.6,7.3,21.0,73.0,1019.0,3.6,112.0,91.0,87.0,91.0,43.0,20.0,88.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-24 10:00:00,112,112.0,50.0,14.7,24.7,5.6,8.2,22.5,66.0,1020.0,3.6,102.0,102.0,87.0,102.0,46.0,21.0,73.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-24 11:00:00,102,102.0,47.0,26.4,20.2,6.1,7.3,23.0,62.0,1019.0,3.8,104.0,112.0,91.0,112.0,50.0,22.5,66.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-24 12:00:00,104,104.0,48.0,39.0,16.5,6.1,7.3,23.0,62.0,1018.5,4.3,107.0,102.0,102.0,102.0,47.0,23.0,62.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-24 13:00:00,107,107.0,50.0,48.8,15.1,5.6,6.4,24.0,60.0,1017.0,3.6,97.0,104.0,112.0,104.0,48.0,23.0,62.0
822,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",22.4886,113.434,2025-11-24 14:00:00,97,97.0,46.0,64.9,12.8,5.6,5.5,24.0,57.0,1016.5,4.6,89.0,107.0,102.0,107.0,50.0,24.0,60.0
824,"Zhangxi, Zhongshan (中山张溪)",22.5481,113.365,2025-11-23 12:00:00,132,132.0,62.0,32.9,20.6,6.1,5.5,25.0,33.0,1020.0,2.5,107.0,122.0,,122.0,67.0,24.0,38.0
824,"Zhangxi, Zhongshan (中山张溪)",22.5481,113.365,2025-11-23 14:00:00,107,107.0,52.0,46.8,14.7,4.6,4.6,24.0,47.0,1018.0,3.6,117.0,132.0,,132.0,62.0,25.0,33.0
824,"Zhangxi, Zhongshan (中山张溪)",22.5481,113.365,2025-11-23 15:00:00,117,117.0,51.0,51.9,13.8,4.6,4.6,25.0,47.0,1017.0,4.6,109.0,107.0,122.0,107.0,52.0,24.0,47.0
824,"Zhangxi, Zhongshan (中山张溪)",22.5481,113.365,2025-11-23 18:00:00,109,109.0,51.0,71.4,16.0,4.1,5.5,24.0,41.0,1017.0,2.5,132.0,117.0,132.0,117.0,51.0,25.0,47.0
824,"Zhangxi, Zhongshan (中山张溪)",22.5481,113.365,2025-11-24 00:00:00,132,132.0,62.0,21.2,34.3,4.1,8.2,22.0,56.0,1018.0,0.5,142.0,109.0,107.0,109.0,51.0,24.0,41.0
824,"Zhangxi, Zhongshan (中山张溪)",22.5481,113.365,2025-11-24 01:00:00,142,142.0,70.0,12.6,34.3,4.1,8.2,23.0,49.0,1018.0,0.5,151.0,132.0,117.0,132.0,62.0,22.0,56.0
824,"Zhangxi, Zhongshan (中山张溪)",22.5481,113.365,2025-11-24 02:00:00,151,151.0,74.0,12.6,43.9,4.1,9.1,22.0,53.0,1018.0,0.5,155.0,142.0,109.0,142.0,70.0,23.0,49.0
824,"Zhangxi, Zhongshan (中山张溪)",22.5481,113.365,2025-11-24 03:00:00,155,155.0,80.0,5.7,49.9,4.1,9.1,22.0,53.0,1018.0,0.5,153.0,151.0,132.0,151.0,74.0,22.0,53.0
