uid,lat,lon,aqi,tile_lat1,tile_lon1,tile_lat2,tile_lon2,snapshot_utc
9153,33.436111,-94.07778,18.0,20,-100,40,-80,2025-11-24 20:43:16
11908,20.973272222222,-89.624811111111,58.0,20,-100,40,-80,2025-11-24 20:43:16
6296,29.171388888889,-82.094722222222,30.0,20,-100,40,-80,2025-11-24 20:43:16
7361,35.2411,-80.7831,32.0,20,-100,40,-80,2025-11-24 20:43:16
7499,35.151588,-89.85022,53.0,20,-100,40,-80,2025-11-24 20:43:16
7330,38.065,-84.5,35.0,20,-100,40,-80,2025-11-24 20:43:16
7416,39.0217,-84.4744,25.0,20,-100,40,-80,2025-11-24 20:43:16
7928,32.346905,-90.225928,57.0,20,-100,40,-80,2025-11-24 20:43:16
7355,39.303056,-94.376389,10.0,20,-100,40,-80,2025-11-24 20:43:16
9190,38.8386,-94.7464,28.0,20,-100,40,-80,2025-11-24 20:43:16
10181,38.7703,-99.7636,12.0,20,-100,40,-80,2025-11-24 20:43:16
5339,38.07657,-78.50397,16.0,20,-80,40,-60,2025-11-24 20:43:16
11930,39.5511,-75.7308,23.0,20,-80,40,-60,2025-11-24 20:43:16
11931,39.595001,-75.611,19.0,20,-80,40,-60,2025-11-24 20:43:16
7424,39.41,-76.2967,26.0,20,-80,40,-60,2025-11-24 20:43:16
5886,39.9233,-77.3081,27.0,20,-80,40,-60,2025-11-24 20:43:16
5911,39.9653,-76.6994,26.0,20,-80,40,-60,2025-11-24 20:43:16
7588,35.889402,-78.8747,34.0,20,-80,40,-60,2025-11-24 20:43:16
12854,36.511708,-77.655389,17.0,20,-80,40,-60,2025-11-24 20:43:16
7433,35.9919,-78.8964,21.0,20,-80,40,-60,2025-11-24 20:43:16
8883,36.1092,-79.8011,30.0,20,-80,40,-60,2025-11-24 20:43:16
5337,39.02473,-77.48925,14.0,20,-80,40,-60,2025-11-24 20:43:16
7668,35.856098,-78.574203,33.0,20,-80,40,-60,2025-11-24 20:43:16
5355,36.66525,-76.73078,16.0,20,-80,40,-60,2025-11-24 20:43:16
3556,39.464872,-74.448736,22.0,20,-80,40,-60,2025-11-24 20:43:16
3561,39.42227,-75.0252,21.0,20,-80,40,-60,2025-11-24 20:43:16
5891,39.8356,-75.3725,21.0,20,-80,40,-60,2025-11-24 20:43:16
7533,35.2632,-79.8635,13.0,20,-80,40,-60,2025-11-24 20:43:16
9192,35.5,-78.4375,30.0,20,-80,40,-60,2025-11-24 20:43:16
7422,39.055302,-76.878304,30.0,20,-80,40,-60,2025-11-24 20:43:16
5342,38.47367,-77.76772,15.0,20,-80,40,-60,2025-11-24 20:43:16
3565,39.923969,-75.122317,33.0,20,-80,40,-60,2025-11-24 20:43:16
10173,39.900076,-79.7164326,23.0,20,-80,40,-60,2025-11-24 20:43:16
7392,38.9847,-75.5556,26.0,20,-80,40,-60,2025-11-24 20:43:16
5345,37.10373,-76.38701,17.0,20,-80,40,-60,2025-11-24 20:43:16
5336,38.8577,-77.05922,14.0,20,-80,40,-60,2025-11-24 20:43:16
5348,38.85287,-77.63462,16.0,20,-80,40,-60,2025-11-24 20:43:16
7441,35.041401,-78.953102,17.0,20,-80,40,-60,2025-11-24 20:43:16
7531,35.9889,-77.5867,34.0,20,-80,40,-60,2025-11-24 20:43:16
5346,37.60613,-77.2188,16.0,20,-80,40,-60,2025-11-24 20:43:16
8700,39.462002,-76.631599,13.0,20,-80,40,-60,2025-11-24 20:43:16
5356,37.28342,-79.88452,16.0,20,-80,40,-60,2025-11-24 20:43:16
9518,35.8652,-78.8197,9.0,20,-80,40,-60,2025-11-24 20:43:16
5350,38.47753,-78.81952,15.0,20,-80,40,-60,2025-11-24 20:43:16
5344,39.28101,-78.08157,15.0,20,-80,40,-60,2025-11-24 20:43:16
6424,39.8344,-75.7678,23.0,20,-80,40,-60,2025-11-24 20:43:16
5349,37.62668,-79.51257,15.0,20,-80,40,-60,2025-11-24 20:43:16
13142,38.013875,-75.545666,,20,-80,40,-60,2025-11-24 20:43:16
5357,37.55652,-77.40027,16.0,20,-80,40,-60,2025-11-24 20:43:16
7627,39.818715,-75.413973,21.0,20,-80,40,-60,2025-11-24 20:43:16
5340,37.35748,-77.59355,16.0,20,-80,40,-60,2025-11-24 20:43:16
5352,38.5228,-78.43487,16.0,20,-80,40,-60,2025-11-24 20:43:16
13141,38.176541,-75.701489,13.0,20,-80,40,-60,2025-11-24 20:43:16
5338,37.34438,-77.25925,16.0,20,-80,40,-60,2025-11-24 20:43:16
7393,38.6444,-75.6131,28.0,20,-80,40,-60,2025-11-24 20:43:16
7513,39.565601,-77.721901,9.0,20,-80,40,-60,2025-11-24 20:43:16
7484,34.2143,-79.7673,25.0,20,-80,40,-60,2025-11-24 20:43:16
7421,39.705799,-79.011902,28.0,20,-80,40,-60,2025-11-24 20:43:16
7546,32.941002,-79.656998,38.0,20,-80,40,-60,2025-11-24 20:43:16
7420,38.5876,-76.1408,25.0,20,-80,40,-60,2025-11-24 20:43:16
5353,38.48123,-77.3704,15.0,20,-80,40,-60,2025-11-24 20:43:16
7544,34.3561,-77.8617,9.0,20,-80,40,-60,2025-11-24 20:43:16
9191,35.638599,-77.358002,9.0,20,-80,40,-60,2025-11-24 20:43:16
7423,39.305199,-75.797203,5.0,20,-80,40,-60,2025-11-24 20:43:16
8357,39.143197,-76.846192,5.0,20,-80,40,-60,2025-11-24 20:43:16
5341,38.20087,-77.37742,15.0,20,-80,40,-60,2025-11-24 20:43:16
8384,38.605,-28.631388888889,26.0,20,-40,40,-20,2025-11-24 20:43:16
6755,28.047331999893,-16.536048999887,168.0,20,-20,40,0,2025-11-24 20:43:16
8487,36.729560000096,-4.4655299998016,33.0,20,-20,40,0,2025-11-24 20:43:16
8461,37.902740000266,-4.7795799999487,63.0,20,-20,40,0,2025-11-24 20:43:16
8377,39.278333333333,-9.2455555555556,25.0,20,-20,40,0,2025-11-24 20:43:16
6747,28.099050000222,-17.12050999981,173.0,20,-20,40,0,2025-11-24 20:43:16
8495,37.347189999685,-5.9796299997109,68.0,20,-20,40,0,2025-11-24 20:43:16
6642,39.558611109938,-1.2813888797326,24.0,20,-20,40,0,2025-11-24 20:43:16
8430,36.841329999668,-2.4467199998768,32.0,20,-20,40,0,2025-11-24 20:43:16
10518,37.312500000275,-7.6786109998237,3.0,20,-20,40,0,2025-11-24 20:43:16
10513,38.76888900025,-9.108055999671,25.0,20,-20,40,0,2025-11-24 20:43:16
12611,28.458121672889,-16.278835001118,165.0,20,-20,40,0,2025-11-24 20:43:16
6631,38.454722220103,-0.80333332970477,29.0,20,-20,40,0,2025-11-24 20:43:16
10530,38.934722220055,-0.44138888032866,27.0,20,-20,40,0,2025-11-24 20:43:16
8468,37.135560000325,-3.6192500004172,29.0,20,-20,40,0,2025-11-24 20:43:16
8484,38.092929999785,-3.7839199999777,78.0,20,-20,40,0,2025-11-24 20:43:16
8478,37.315400000307,-6.8446300002842,38.0,20,-20,40,0,2025-11-24 20:43:16
8497,37.994349999957,-5.6668700000748,33.0,20,-20,40,0,2025-11-24 20:43:16
6637,39.456111109894,-0.37583332983165,31.0,20,-20,40,0,2025-11-24 20:43:16
12609,28.102509498246,-15.420199443431,178.0,20,-20,40,0,2025-11-24 20:43:16
8438,37.192992999915,-1.9790789998234,31.0,20,-20,40,0,2025-11-24 20:43:16
5183,37.99396,-1.1446283152486572,87.0,20,-20,40,0,2025-11-24 20:43:16
5184,37.694224,-1.064626476033654,28.0,20,-20,40,0,2025-11-24 20:43:16
10516,37.87111100027,-8.7238889998469,,20,-20,40,0,2025-11-24 20:43:16
6753,28.007737999615,-16.655913000386,164.0,20,-20,40,0,2025-11-24 20:43:16
6790,28.667712000341,-17.775552999741,151.0,20,-20,40,0,2025-11-24 20:43:16
9996,32.807777777778,-16.886388888889,32.0,20,-20,40,0,2025-11-24 20:43:16
8376,39.3525,-8.4661111111111,25.0,20,-20,40,0,2025-11-24 20:43:16
6792,28.976990000307,-13.547584000367,179.0,20,-20,40,0,2025-11-24 20:43:16
5181,36.112824,-5.350188,14.0,20,-20,40,0,2025-11-24 20:43:16
9034,36.958100000028,-2.1591999998128,27.0,20,-20,40,0,2025-11-24 20:43:16
9033,36.233864730459,-5.6634960942353,32.0,20,-20,40,0,2025-11-24 20:43:16
8469,37.279640000076,-6.938070000107,50.0,20,-20,40,0,2025-11-24 20:43:16
8496,37.342460000227,-5.8337199997257,68.0,20,-20,40,0,2025-11-24 20:43:16
10515,38.020000000072,-8.6975000002291,31.0,20,-20,40,0,2025-11-24 20:43:16
8378,38.635555555556,-8.6905555555556,30.0,20,-20,40,0,2025-11-24 20:43:16
8444,36.174700000126,-5.4327700000272,41.0,20,-20,40,0,2025-11-24 20:43:16
8485,37.782549999775,-3.7815700000079,56.0,20,-20,40,0,2025-11-24 20:43:16
8447,36.50602000007,-6.2685699999821,45.0,20,-20,40,0,2025-11-24 20:43:16
5264,39.930555549689,-0.60333333023167,29.0,20,-20,40,0,2025-11-24 20:43:16
6785,28.133732000201,-15.432823000335,155.0,20,-20,40,0,2025-11-24 20:43:16
6643,39.705277770266,-0.33666666037485,31.0,20,-20,40,0,2025-11-24 20:43:16
6632,39.945277769977,-0.056388879928108,20.0,20,-20,40,0,2025-11-24 20:43:16
8459,36.794489999848,-5.5316200003424,35.0,20,-20,40,0,2025-11-24 20:43:16
6762,28.506160000138,-13.848979999944,344.0,20,-20,40,0,2025-11-24 20:43:16
6766,28.383096000268,-16.57066999997,61.0,20,-20,40,0,2025-11-24 20:43:16
9030,38.114666,-1.8687320609098963,34.0,20,-20,40,0,2025-11-24 20:43:16
8383,37.015,-7.9266666666667,27.0,20,-20,40,0,2025-11-24 20:43:16
8382,38.615,-7.3975,18.0,20,-20,40,0,2025-11-24 20:43:16
8380,38.785,-9.3472222222222,29.0,20,-20,40,0,2025-11-24 20:43:16
6795,28.527220000265,-14.004439999596,202.0,20,-20,40,0,2025-11-24 20:43:16
8434,36.769719999729,-2.8109699996841,32.0,20,-20,40,0,2025-11-24 20:43:16
8465,36.74312000006,-3.5173000002948,32.0,20,-20,40,0,2025-11-24 20:43:16
14176,36.962300000049,-4.8448300001799,40.0,20,-20,40,0,2025-11-24 20:43:16
8455,36.688549999815,-6.1172400003571,46.0,20,-20,40,0,2025-11-24 20:43:16
6641,39.427222219771,-0.78388888035834,26.0,20,-20,40,0,2025-11-24 20:43:16
8490,36.510999999788,-4.8629999997513,32.0,20,-20,40,0,2025-11-24 20:43:16
8437,36.847450000083,-2.0381899996412,32.0,20,-20,40,0,2025-11-24 20:43:16
5182,37.689508,-1.7010499413752176,28.0,20,-20,40,0,2025-11-24 20:43:16
5186,37.60339,-0.9749027186018782,26.0,20,-20,40,0,2025-11-24 20:43:16
6630,38.35111111027,-0.51388887958744,33.0,20,-20,40,0,2025-11-24 20:43:16
8456,36.739750000124,-5.743720000367,34.0,20,-20,40,0,2025-11-24 20:43:16
14177,37.384250000217,-5.9596199998077,68.0,20,-20,40,0,2025-11-24 20:43:16
6794,27.831765999689,-17.921671000139,42.0,20,-20,40,0,2025-11-24 20:43:16
6752,28.14509299972,-16.523687000293,152.0,20,-20,40,0,2025-11-24 20:43:16
8442,36.159370000358,-5.3483600001876,31.0,20,-20,40,0,2025-11-24 20:43:16
8483,37.016100000141,-6.5704200000185,33.0,20,-20,40,0,2025-11-24 20:43:16
6639,39.457500000203,-0.34277776989531,24.0,20,-20,40,0,2025-11-24 20:43:16
6646,39.708055550153,-0.83194443973863,27.0,20,-20,40,0,2025-11-24 20:43:16
6765,27.801278000123,-15.461156999867,183.0,20,-20,40,0,2025-11-24 20:43:16
8436,36.996780000148,-1.8953500002243,10.0,20,-20,40,0,2025-11-24 20:43:16
8385,38.706388880336,-0.46694444009387,29.0,20,-20,40,0,2025-11-24 20:43:16
8486,38.174395999729,-3.010220000218,22.0,20,-20,40,0,2025-11-24 20:43:16
8273,39.678833000335,2.6877779997722,25.0,20,0,40,20,2025-11-24 20:43:16
5142,35.8555556,14.5333333,35.0,20,0,40,20,2025-11-24 20:43:16
6432,35.897778,14.489444,29.0,20,0,40,20,2025-11-24 20:43:16
9036,38.935802999758,1.4329079998778,30.0,20,0,40,20,2025-11-24 20:43:16
8279,39.834823000306,3.1454320003156,52.0,20,0,40,20,2025-11-24 20:43:16
8272,39.748471999776,3.0159999997079,30.0,20,0,40,20,2025-11-24 20:43:16
8269,39.54769400025,2.7011110000349,31.0,20,0,40,20,2025-11-24 20:43:16
8274,39.564528000249,2.6216940000379,32.0,20,0,40,20,2025-11-24 20:43:16
5144,36.0611111,14.2091667,40.0,20,0,40,20,2025-11-24 20:43:16
8270,38.994388999719,1.3101389995651,33.0,20,0,40,20,2025-11-24 20:43:16
8276,39.890916999957,4.2529720000175,27.0,20,0,40,20,2025-11-24 20:43:16
2946,35.0369868,33.0549876,68.0,20,20,40,40,2025-11-24 20:43:16
14823,38.481532000000044,28.159941000000003,25.0,20,20,40,40,2025-11-24 20:43:16
13922,38.300388,29.738071,54.0,20,20,40,40,2025-11-24 20:43:16
14806,37.75257,27.41141,33.0,20,20,40,40,2025-11-24 20:43:16
4080,39.18141643908877,27.61291265487672,53.0,20,20,40,40,2025-11-24 20:43:16
13052,29.539671,35.004962,24.0,20,20,40,40,2025-11-24 20:43:16
2986,31.65647,35.11681,61.0,20,20,40,40,2025-11-24 20:43:16
8656,32.88966,35.09703,64.0,20,20,40,40,2025-11-24 20:43:16
14923,38.38233,27.10673,127.0,20,20,40,40,2025-11-24 20:43:16
13583,31.492525,36.058835,14.0,20,20,40,40,2025-11-24 20:43:16
13061,31.8023,34.82086,104.0,20,20,40,40,2025-11-24 20:43:16
13906,37.04008888500438,35.269877299452325,64.0,20,20,40,40,2025-11-24 20:43:16
11712,31.56193,34.56336,90.0,20,20,40,40,2025-11-24 20:43:16
13913,36.281077351230834,32.28729411296093,65.0,20,20,40,40,2025-11-24 20:43:16
4079,38.6154691921907,27.4049384426581,52.0,20,20,40,40,2025-11-24 20:43:16
4112,37.968398,34.685573,94.0,20,20,40,40,2025-11-24 20:43:16
4046,37.722117,30.29384,67.0,20,20,40,40,2025-11-24 20:43:16
14856,38.27904,26.2341,16.0,20,20,40,40,2025-11-24 20:43:16
9988,32.024722,34.911755,100.0,20,20,40,40,2025-11-24 20:43:16
8769,39.746445,39.497068,95.0,20,20,40,40,2025-11-24 20:43:16
4067,37.85467827934035,27.817872597193258,56.0,20,20,40,40,2025-11-24 20:43:16
4058,38.674595810131855,39.21166753061523,47.0,20,20,40,40,2025-11-24 20:43:16
13914,36.31854753935663,30.28734691747626,73.0,20,20,40,40,2025-11-24 20:43:16
14857,38.229481,27.974401,37.0,20,20,40,40,2025-11-24 20:43:16
4084,37.7553113473677,38.277780122955,43.0,20,20,40,40,2025-11-24 20:43:16
4108,39.1380601097263,34.1682767495831,84.0,20,20,40,40,2025-11-24 20:43:16
14814,38.74459216231577,35.48192336441804,105.0,20,20,40,40,2025-11-24 20:43:16
13946,39.806246,35.181629,118.0,20,20,40,40,2025-11-24 20:43:16
13915,36.888724419047335,30.683573384124877,108.0,20,20,40,40,2025-11-24 20:43:16
14828,36.62625,29.12921,42.0,20,20,40,40,2025-11-24 20:43:16
8901,32.802592,35.051777,116.0,20,20,40,40,2025-11-24 20:43:16
4090,37.1604175949112,38.7867091478577,3.0,20,20,40,40,2025-11-24 20:43:16
13941,36.82851099999999,34.64099038412487,101.0,20,20,40,40,2025-11-24 20:43:16
14835,37.36881490172817,36.09484847498797,122.0,20,20,40,40,2025-11-24 20:43:16
14850,38.72447620723352,26.959128046627043,37.0,20,20,40,40,2025-11-24 20:43:16
11422,32.025635,36.099216,88.0,20,20,40,40,2025-11-24 20:43:16
9992,32.073586,34.79365,143.0,20,20,40,40,2025-11-24 20:43:16
2972,31.6595,34.56975,84.0,20,20,40,40,2025-11-24 20:43:16
4093,38.364483,34.028539,92.0,20,20,40,40,2025-11-24 20:43:16
8749,39.74872054621136,37.02565510652148,130.0,20,20,40,40,2025-11-24 20:43:16
12527,38.05134964,23.53844643,38.0,20,20,40,40,2025-11-24 20:43:16
13584,30.826055,35.979745,70.0,20,20,40,40,2025-11-24 20:43:16
14894,30.699984,35.630939,80.0,20,20,40,40,2025-11-24 20:43:16
4050,36.77371291005632,34.55790299484631,93.0,20,20,40,40,2025-11-24 20:43:16
13940,38.500161692789675,27.709070911221684,49.0,20,20,40,40,2025-11-24 20:43:16
14833,38.716158,34.847311,65.0,20,20,40,40,2025-11-24 20:43:16
4104,37.170982,33.227105,57.0,20,20,40,40,2025-11-24 20:43:16
14794,38.74764263247147,30.55286917790981,36.0,20,20,40,40,2025-11-24 20:43:16
13938,39.42355,29.988812,69.0,20,20,40,40,2025-11-24 20:43:16
8024,36.081468541863075,35.986534035581975,72.0,20,20,40,40,2025-11-24 20:43:16
14826,36.302961,33.918144,63.0,20,20,40,40,2025-11-24 20:43:16
14830,37.0309612,27.9716963,31.0,20,20,40,40,2025-11-24 20:43:16
2952,32.7218,35.1294,61.0,20,20,40,40,2025-11-24 20:43:16
14834,37.887291,34.553902,96.0,20,20,40,40,2025-11-24 20:43:16
13949,39.857433511507764,32.858460545539835,62.0,20,20,40,40,2025-11-24 20:43:16
14805,37.910652,28.324159,54.0,20,20,40,40,2025-11-24 20:43:16
13927,37.0443732146022,37.39550041567172,68.0,20,20,40,40,2025-11-24 20:43:16
4051,37.5850654249405,36.8986063066292,149.0,20,20,40,40,2025-11-24 20:43:16
13921,37.76846,29.09428,44.0,20,20,40,40,2025-11-24 20:43:16
14807,37.452845,30.567242,67.0,20,20,40,40,2025-11-24 20:43:16
14809,37.76190464713595,29.375770594399004,18.0,20,20,40,40,2025-11-24 20:43:16
14824,38.62719800000002,27.386084,42.0,20,20,40,40,2025-11-24 20:43:16
14811,39.7905,30.5012,151.0,20,20,40,40,2025-11-24 20:43:16
11566,35.0358446,33.9615927,69.0,20,20,40,40,2025-11-24 20:43:16
4088,36.7153649594248,37.1271605546817,40.0,20,20,40,40,2025-11-24 20:43:16
13930,36.579762692222175,36.16685752622772,108.0,20,20,40,40,2025-11-24 20:43:16
2945,34.7333333,33.3333333,70.0,20,20,40,40,2025-11-24 20:43:16
14813,36.640537,32.884881,39.0,20,20,40,40,2025-11-24 20:43:16
13953,38.350399,28.516647,22.0,20,20,40,40,2025-11-24 20:43:16
4074,38.3143114345505,27.1340295486405,127.0,20,20,40,40,2025-11-24 20:43:16
2978,31.25674,34.78132,66.0,20,20,40,40,2025-11-24 20:43:16
9995,32.310944,34.874947,80.0,20,20,40,40,2025-11-24 20:43:16
4048,36.71414037953853,36.22391868220962,,20,20,40,40,2025-11-24 20:43:16
10674,39.599689,27.004006,15.0,20,20,40,40,2025-11-24 20:43:16
11417,32.557751,35.845016,33.0,20,20,40,40,2025-11-24 20:43:16
14802,36.91816342235741,31.092911748542903,108.0,20,20,40,40,2025-11-24 20:43:16
12833,39.366386409731,22.94306374023,57.0,20,20,40,40,2025-11-24 20:43:16
14810,37.807031761760655,29.154998924289846,50.0,20,20,40,40,2025-11-24 20:43:16
2979,31.24897,35.21597,71.0,20,20,40,40,2025-11-24 20:43:16
13942,36.87658150878403,34.814219670138336,61.0,20,20,40,40,2025-11-24 20:43:16
2938,34.7101705,32.5730657,35.0,20,20,40,40,2025-11-24 20:43:16
9981,31.01532,35.35331,69.0,20,20,40,40,2025-11-24 20:43:16
4063,38.35004274339389,38.341880518550376,78.0,20,20,40,40,2025-11-24 20:43:16
2937,35.1520595,33.3476924,83.0,20,20,40,40,2025-11-24 20:43:16
14852,38.58492,26.56373,32.0,20,20,40,40,2025-11-24 20:43:16
14798,39.576615,32.129461,50.0,20,20,40,40,2025-11-24 20:43:16
12523,37.906802,32.460009,110.0,20,20,40,40,2025-11-24 20:43:16
14838,38.66392581133425,29.404965364418025,40.0,20,20,40,40,2025-11-24 20:43:16
14821,38.92699999999999,27.840499999999995,68.0,20,20,40,40,2025-11-24 20:43:16
12720,38.143524169988,23.758182529881,28.0,20,20,40,40,2025-11-24 20:43:16
11419,31.846025,36.012714,40.0,20,20,40,40,2025-11-24 20:43:16
13926,37.16903524242987,37.54248160868882,53.0,20,20,40,40,2025-11-24 20:43:16
4114,39.818288893476,34.8057405185279,61.0,20,20,40,40,2025-11-24 20:43:16
4052,38.2037414329933,37.1981622370212,68.0,20,20,40,40,2025-11-24 20:43:16
14921,37.07793593218446,37.35467036441803,51.0,20,20,40,40,2025-11-24 20:43:16
14829,37.31116933963219,27.782716979426223,56.0,20,20,40,40,2025-11-24 20:43:16
2966,31.79445,35.21997,77.0,20,20,40,40,2025-11-24 20:43:16
4053,37.08563841124031,36.25432992381012,135.0,20,20,40,40,2025-11-24 20:43:16
13945,38.49413400035769,32.4575514760081,30.0,20,20,40,40,2025-11-24 20:43:16
14832,37.34134476241637,28.13432396835796,48.0,20,20,40,40,2025-11-24 20:43:16
13951,38.400618,27.150843,131.0,20,20,40,40,2025-11-24 20:43:16
13952,38.74444444,26.83166667,28.0,20,20,40,40,2025-11-24 20:43:16
12409,38.37524796,23.11026764,70.0,20,20,40,40,2025-11-24 20:43:16
4159,37.1867016284142,35.2645857632489,56.0,20,20,40,40,2025-11-24 20:43:16
14825,36.91164494929551,34.8875821110799,65.0,20,20,40,40,2025-11-24 20:43:16
14799,36.555061381688844,31.986481748542896,65.0,20,20,40,40,2025-11-24 20:43:16
13939,39.844272,33.499981,156.0,20,20,40,40,2025-11-24 20:43:16
4137,39.63388847741301,27.895854457672108,35.0,20,20,40,40,2025-11-24 20:43:16
4720,36.85453356024786,35.34914254698215,52.0,20,20,40,40,2025-11-24 20:43:16
13905,36.9578167134097,35.60663736441803,64.0,20,20,40,40,2025-11-24 20:43:16
4109,37.860094,32.475303,152.0,20,20,40,40,2025-11-24 20:43:16
14795,38.460481,30.268784,32.0,20,20,40,40,2025-11-24 20:43:16
14804,37.35979949018741,27.208750711214368,25.0,20,20,40,40,2025-11-24 20:43:16
11418,32.022758,35.847744,28.0,20,20,40,40,2025-11-24 20:43:16
10743,32.212,34.987,300.0,20,20,40,40,2025-11-24 20:43:16
10736,32.45944,34.89895,83.0,20,20,40,40,2025-11-24 20:43:16
8143,39.90395,30.05295,81.0,20,20,40,40,2025-11-24 20:43:16
12528,38.069633479697,23.776885990391,38.0,20,20,40,40,2025-11-24 20:43:16
12410,38.24597549,21.73589706,65.0,20,20,40,40,2025-11-24 20:43:16
9982,30.94553,35.3884,71.0,20,20,40,40,2025-11-24 20:43:16
13928,37.00996126772837,37.80395983236194,45.0,20,20,40,40,2025-11-24 20:43:16
14800,36.78972529603409,31.45266238412487,43.0,20,20,40,40,2025-11-24 20:43:16
12521,39.96458,32.90718,94.0,20,20,40,40,2025-11-24 20:43:16
13908,39.939805,32.640034,88.0,20,20,40,40,2025-11-24 20:43:16
4064,39.1038854895644,39.5462753870767,49.0,20,20,40,40,2025-11-24 20:43:16
2941,34.9159141,33.6274981,81.0,20,20,40,40,2025-11-24 20:43:16
4049,37.760251,30.579414,67.0,20,20,40,40,2025-11-24 20:43:16
11910,31.60633,34.7607,83.0,20,20,40,40,2025-11-24 20:43:16
4111,38.6232,34.7014,37.0,20,20,40,40,2025-11-24 20:43:16
2943,34.7071301,33.0226174,87.0,20,20,40,40,2025-11-24 20:43:16
4101,39.953072,32.581754,130.0,20,20,40,40,2025-11-24 20:43:16
13937,39.542147,29.492406,58.0,20,20,40,40,2025-11-24 20:43:16
10742,29.969617,35.061257,68.0,20,20,40,40,2025-11-24 20:43:16
9974,25.25848,55.309166,74.0,20,40,40,60,2025-11-24 20:43:16
13301,29.03536945,48.12294702,,20,40,40,60,2025-11-24 20:43:16
13586,28.96869952,48.15145703,,20,40,40,60,2025-11-24 20:43:16
4092,37.5217549024306,42.4548707996628,120.0,20,40,40,60,2025-11-24 20:43:16
8778,39.236576,42.853008,91.0,20,40,40,60,2025-11-24 20:43:16
4091,37.9320044197861,41.9351227048567,56.0,20,40,40,60,2025-11-24 20:43:16
8750,39.795454,44.625607,160.0,20,40,40,60,2025-11-24 20:43:16
3779,23.750412552584,53.745855222943,101.0,20,40,40,60,2025-11-24 20:43:16
3781,24.466681826205,55.342881035444,,20,40,40,60,2025-11-24 20:43:16
13585,29.3195107,47.7357547,270.0,20,40,40,60,2025-11-24 20:43:16
4054,39.719436260614856,43.03833268220901,100.0,20,40,40,60,2025-11-24 20:43:16
3773,23.530808734503,55.485926239329,83.0,20,40,40,60,2025-11-24 20:43:16
3778,23.835604488777,52.810021963541,,20,40,40,60,2025-11-24 20:43:16
3780,24.090873200699,52.754769983379,97.0,20,40,40,60,2025-11-24 20:43:16
13299,29.31755746,48.07736437,124.0,20,40,40,60,2025-11-24 20:43:16
14924,37.248180352614455,42.46952821502103,120.0,20,40,40,60,2025-11-24 20:43:16
4721,38.74859266096468,41.509485075717585,2.0,20,40,40,60,2025-11-24 20:43:16
8732,39.867691,41.275272,111.0,20,40,40,60,2025-11-24 20:43:16
8779,39.54887625138346,44.07805268220902,252.0,20,40,40,60,2025-11-24 20:43:16
8707,23.095777188311,53.606401852119,70.0,20,40,40,60,2025-11-24 20:43:16
3774,24.403725901797,54.516212598318,87.0,20,40,40,60,2025-11-24 20:43:16
3775,24.321381522137,54.636042214337,122.0,20,40,40,60,2025-11-24 20:43:16
4089,37.31641863513737,40.727074232343,34.0,20,40,40,60,2025-11-24 20:43:16
4061,39.9263920501839,44.0538600738012,379.0,20,40,40,60,2025-11-24 20:43:16
8705,24.496551055023,54.364735330707,89.0,20,40,40,60,2025-11-24 20:43:16
3777,24.0425475,53.9142215,87.0,20,40,40,60,2025-11-24 20:43:16
5261,37.574391,43.7387312,77.0,20,40,40,60,2025-11-24 20:43:16
4086,37.9156993138389,40.2254655375106,52.0,20,40,40,60,2025-11-24 20:43:16
8770,39.918984,41.271757,111.0,20,40,40,60,2025-11-24 20:43:16
3769,24.219,55.7348,232.0,20,40,40,60,2025-11-24 20:43:16
3783,24.286252157816,54.588893284149,167.0,20,40,40,60,2025-11-24 20:43:16
4056,38.8827408261743,40.5047548042357,24.0,20,40,40,60,2025-11-24 20:43:16
4057,38.4093656695569,42.1111858266902,37.0,20,40,40,60,2025-11-24 20:43:16
11275,23.10844,77.511428,167.0,20,60,40,80,2025-11-24 20:43:16
13752,27.169338,78.03582,232.0,20,60,40,80,2025-11-24 20:43:16
12435,28.646233,77.358075,610.0,20,60,40,80,2025-11-24 20:43:16
13689,27.571409,77.655757,153.0,20,60,40,80,2025-11-24 20:43:16
10123,28.551729,77.275037,382.0,20,60,40,80,2025-11-24 20:43:16
11861,29.0272,77.0621,230.0,20,60,40,80,2025-11-24 20:43:16
11851,29.966942,76.875879,168.0,20,60,40,80,2025-11-24 20:43:16
11895,38.55767,68.77592,202.0,20,60,40,80,2025-11-24 20:43:16
12427,23.168606,79.932247,173.0,20,60,40,80,2025-11-24 20:43:16
11920,27.9002,76.9938,164.0,20,60,40,80,2025-11-24 20:43:16
13731,23.243639,72.68994,169.0,20,60,40,80,2025-11-24 20:43:16
10119,28.576909,77.075898,329.0,20,60,40,80,2025-11-24 20:43:16
14698,30.269444,78.044167,111.0,20,60,40,80,2025-11-24 20:43:16
11843,21.613267,73.010555,190.0,20,60,40,80,2025-11-24 20:43:16
11285,25.14389,75.821256,193.0,20,60,40,80,2025-11-24 20:43:16
11313,22.9682591,76.064118,223.0,20,60,40,80,2025-11-24 20:43:16
11846,28.060249,76.113115,176.0,20,60,40,80,2025-11-24 20:43:16
13749,22.977134,72.553024,233.0,20,60,40,80,2025-11-24 20:43:16
12741,28.52123,76.37138,223.0,20,60,40,80,2025-11-24 20:43:16
13741,30.735567,76.775714,171.0,20,60,40,80,2025-11-24 20:43:16
