uid,lat,lon,aqi,tile_lat1,tile_lon1,tile_lat2,tile_lon2,snapshot_utc
9176,20.505555555556,-99.580277777778,51.0,20,-100,40,-80,2025-11-23 03:29:42
7371,36.206699,-95.976402,29.0,20,-100,40,-80,2025-11-23 03:29:42
6309,28.746111111111,-81.310555555556,42.0,20,-100,40,-80,2025-11-23 03:29:42
6295,30.439722222222,-84.346388888889,20.0,20,-100,40,-80,2025-11-23 03:29:42
7537,35.6322,-83.9422,30.0,20,-100,40,-80,2025-11-23 03:29:42
9153,33.436111,-94.07778,2.0,20,-100,40,-80,2025-11-23 03:29:42
7381,36.1797,-94.1167,20.0,20,-100,40,-80,2025-11-23 03:29:42
7367,34.906082,-95.794128,19.0,20,-100,40,-80,2025-11-23 03:29:42
13134,34.91263,-80.874283,50.0,20,-100,40,-80,2025-11-23 03:29:42
7494,35.9803,-83.9306,22.0,20,-100,40,-80,2025-11-23 03:29:42
9627,26.053888888889,-80.256944444444,33.0,20,-100,40,-80,2025-11-23 03:29:42
6307,27.290555555556,-82.507222222222,36.0,20,-100,40,-80,2025-11-23 03:29:42
8598,30.262777777778,-81.606944444444,66.0,20,-100,40,-80,2025-11-23 03:29:42
7515,30.39,-89.0497,40.0,20,-100,40,-80,2025-11-23 03:29:42
9636,30.377501,-88.533897,43.0,20,-100,40,-80,2025-11-23 03:29:42
12847,29.993278,-90.101464,42.0,20,-100,40,-80,2025-11-23 03:29:42
7323,38.0133,-87.5772,52.0,20,-100,40,-80,2025-11-23 03:29:42
9514,39.0242,-95.7114,22.0,20,-100,40,-80,2025-11-23 03:29:42
9528,35.912487,-82.062082,10.0,20,-100,40,-80,2025-11-23 03:29:42
8885,34.256901,-97.474197,14.0,20,-100,40,-80,2025-11-23 03:29:42
9520,33.5453,-86.5492,33.0,20,-100,40,-80,2025-11-23 03:29:42
6519,30.262347,-93.284906,43.0,20,-100,40,-80,2025-11-23 03:29:42
7370,34.632999,-98.428802,46.0,20,-100,40,-80,2025-11-23 03:29:42
13145,37.4769,-97.3664,24.0,20,-100,40,-80,2025-11-23 03:29:42
6294,30.848611111111,-85.603888888889,48.0,20,-100,40,-80,2025-11-23 03:29:42
5351,36.89117,-81.25423,11.0,20,-100,40,-80,2025-11-23 03:29:42
7330,38.065,-84.5,44.0,20,-100,40,-80,2025-11-23 03:29:42
199,27.599444,-99.533333,50.0,20,-100,40,-80,2025-11-23 03:29:42
10178,35.502968,-97.577674,58.0,20,-100,40,-80,2025-11-23 03:29:42
3906,33.68797,-84.29048,50.0,20,-100,40,-80,2025-11-23 03:29:42
7321,33.3311,-87.0036,29.0,20,-100,40,-80,2025-11-23 03:29:42
8198,32.36253,-88.27792,46.0,20,-100,40,-80,2025-11-23 03:29:42
11936,35.116866,-87.419726,34.0,20,-100,40,-80,2025-11-23 03:29:42
7368,33.8825,-97.275803,13.0,20,-100,40,-80,2025-11-23 03:29:42
7481,34.615299,-80.198898,45.0,20,-100,40,-80,2025-11-23 03:29:42
7411,37.1314,-86.1481,17.0,20,-100,40,-80,2025-11-23 03:29:42
7628,27.785833333333,-82.74,47.0,20,-100,40,-80,2025-11-23 03:29:42
6312,29.687777777778,-81.656388888889,16.0,20,-100,40,-80,2025-11-23 03:29:42
6456,29.566111111111,-82.266111111111,32.0,20,-100,40,-80,2025-11-23 03:29:42
3921,30.848056,-83.294444,25.0,20,-100,40,-80,2025-11-23 03:29:42
7483,33.7397,-81.8536,39.0,20,-100,40,-80,2025-11-23 03:29:42
3919,32.805408,-83.543521,,20,-100,40,-80,2025-11-23 03:29:42
7416,39.0217,-84.4744,49.0,20,-100,40,-80,2025-11-23 03:29:42
9641,39.831921,-89.644164,61.0,20,-100,40,-80,2025-11-23 03:29:42
13146,37.67696,-95.47594,21.0,20,-100,40,-80,2025-11-23 03:29:42
7366,35.9525,-96.0033,35.0,20,-100,40,-80,2025-11-23 03:29:42
7499,35.151588,-89.85022,38.0,20,-100,40,-80,2025-11-23 03:29:42
6514,30.040998,-90.272735,50.0,20,-100,40,-80,2025-11-23 03:29:42
6297,27.1725,-80.240555555556,25.0,20,-100,40,-80,2025-11-23 03:29:42
6285,26.27,-81.710833333333,51.0,20,-100,40,-80,2025-11-23 03:29:42
3913,31.576917,-84.100194,36.0,20,-100,40,-80,2025-11-23 03:29:42
7320,33.5531,-86.815,37.0,20,-100,40,-80,2025-11-23 03:29:42
7328,38.4592,-82.6339,52.0,20,-100,40,-80,2025-11-23 03:29:42
9531,36.1857,-85.4921,22.0,20,-100,40,-80,2025-11-23 03:29:42
7635,32.53626,-93.74891,23.0,20,-100,40,-80,2025-11-23 03:29:42
7380,34.6811,-92.3283,58.0,20,-100,40,-80,2025-11-23 03:29:42
9194,36.908115,-95.88235,23.0,20,-100,40,-80,2025-11-23 03:29:42
203,29.901037,-95.3261248,62.0,20,-100,40,-80,2025-11-23 03:29:42
191,29.51509,-98.620166,29.0,20,-100,40,-80,2025-11-23 03:29:42
6290,30.525277777778,-87.203611111111,38.0,20,-100,40,-80,2025-11-23 03:29:42
9533,36.5144,-87.3278,23.0,20,-100,40,-80,2025-11-23 03:29:42
7327,39.7889,-86.2147,64.0,20,-100,40,-80,2025-11-23 03:29:42
9161,20.08525,-98.366638888889,97.0,20,-100,40,-80,2025-11-23 03:29:42
12846,30.315175,-90.811276,70.0,20,-100,40,-80,2025-11-23 03:29:42
197,29.2544736,-94.8612886,63.0,20,-100,40,-80,2025-11-23 03:29:42
7318,33.4997,-86.9242,28.0,20,-100,40,-80,2025-11-23 03:29:42
7482,34.955601,-81.924797,52.0,20,-100,40,-80,2025-11-23 03:29:42
3905,33.918067,-83.344495,40.0,20,-100,40,-80,2025-11-23 03:29:42
6298,25.794722222222,-80.215555555556,21.0,20,-100,40,-80,2025-11-23 03:29:42
6282,30.130555555556,-85.731388888889,31.0,20,-100,40,-80,2025-11-23 03:29:42
9524,38.346258,-81.621161,50.0,20,-100,40,-80,2025-11-23 03:29:42
7547,37.04926,-86.21487,31.0,20,-100,40,-80,2025-11-23 03:29:42
7476,35.750599,-94.669701,32.0,20,-100,40,-80,2025-11-23 03:29:42
7407,39.1175,-94.6356,28.0,20,-100,40,-80,2025-11-23 03:29:42
9626,26.593888888889,-80.058611111111,11.0,20,-100,40,-80,2025-11-23 03:29:42
7629,28.090277777778,-82.700833333333,43.0,20,-100,40,-80,2025-11-23 03:29:42
7924,37.4828,-82.5353,24.0,20,-100,40,-80,2025-11-23 03:29:42
180,30.3503017,-95.4251278,30.0,20,-100,40,-80,2025-11-23 03:29:42
6517,32.509789,-92.04605,28.0,20,-100,40,-80,2025-11-23 03:29:42
7360,38.75961,-94.57983,23.0,20,-100,40,-80,2025-11-23 03:29:42
217,30.4831681,-97.8723005,18.0,20,-100,40,-80,2025-11-23 03:29:42
183,32.5649518,-96.3176773,10.0,20,-100,40,-80,2025-11-23 03:29:42
8886,35.73,-81.37,21.0,20,-100,40,-80,2025-11-23 03:29:42
8202,33.991341,-85.992653,49.0,20,-100,40,-80,2025-11-23 03:29:42
8697,39.8553545,-80.3136803,36.0,20,-100,40,-80,2025-11-23 03:29:42
210,26.2262097,-98.291069,26.0,20,-100,40,-80,2025-11-23 03:29:42
213,30.1946263,-93.8672095,47.0,20,-100,40,-80,2025-11-23 03:29:42
212,29.8639525,-94.3177999,48.0,20,-100,40,-80,2025-11-23 03:29:42
10177,33.750833,-90.734167,46.0,20,-100,40,-80,2025-11-23 03:29:42
9529,35.213171,-80.874084,46.0,20,-100,40,-80,2025-11-23 03:29:42
7324,39.8108,-86.1147,57.0,20,-100,40,-80,2025-11-23 03:29:42
7511,39.960884,-85.939546,15.0,20,-100,40,-80,2025-11-23 03:29:42
219,29.9229186,-93.9090282,38.0,20,-100,40,-80,2025-11-23 03:29:42
7639,36.697189,-97.081278,31.0,20,-100,40,-80,2025-11-23 03:29:42
12845,39.159372,-86.504747,37.0,20,-100,40,-80,2025-11-23 03:29:42
6518,29.764425,-90.765563,23.0,20,-100,40,-80,2025-11-23 03:29:42
13289,32.974722,-82.808889,45.0,20,-100,40,-80,2025-11-23 03:29:42
3908,33.433349,-82.022217,93.0,20,-100,40,-80,2025-11-23 03:29:42
7431,31.322779,-89.287498,54.0,20,-100,40,-80,2025-11-23 03:29:42
7408,37.2831,-83.2203,19.0,20,-100,40,-80,2025-11-23 03:29:42
7453,39.2787,-84.36612,52.0,20,-100,40,-80,2025-11-23 03:29:42
9532,35.65188,-87.0096,42.0,20,-100,40,-80,2025-11-23 03:29:42
182,32.1754284,-96.8701803,8.0,20,-100,40,-80,2025-11-23 03:29:42
6293,27.965555555556,-82.230277777778,54.0,20,-100,40,-80,2025-11-23 03:29:42
9630,27.864166666667,-82.384166666667,27.0,20,-100,40,-80,2025-11-23 03:29:42
3910,34.30008,-83.81217,35.0,20,-100,40,-80,2025-11-23 03:29:42
10182,38.1825,-85.5744,63.0,20,-100,40,-80,2025-11-23 03:29:42
7506,39.4861,-87.4014,62.0,20,-100,40,-80,2025-11-23 03:29:42
220,26.0696153,-97.1621996,50.0,20,-100,40,-80,2025-11-23 03:29:42
7542,35.4356,-83.4436,59.0,20,-100,40,-80,2025-11-23 03:29:42
8011,20.07687,-98.77799,60.0,20,-100,40,-80,2025-11-23 03:29:42
201,29.7337263,-95.2575931,67.0,20,-100,40,-80,2025-11-23 03:29:42
7350,38.656449,-90.198548,52.0,20,-100,40,-80,2025-11-23 03:29:42
9190,38.8386,-94.7464,18.0,20,-100,40,-80,2025-11-23 03:29:42
185,32.7591432,-97.3423337,33.0,20,-100,40,-80,2025-11-23 03:29:42
7474,35.408138,-94.524414,9.0,20,-100,40,-80,2025-11-23 03:29:42
3920,32.090457,-81.130378,36.0,20,-100,40,-80,2025-11-23 03:29:42
7410,38.0608,-85.8961,54.0,20,-100,40,-80,2025-11-23 03:29:42
9525,38.088902,-88.625,29.0,20,-100,40,-80,2025-11-23 03:29:42
7401,39.8669,-88.9256,47.0,20,-100,40,-80,2025-11-23 03:29:42
9183,20.375111111111,-99.654444444444,,20,-100,40,-80,2025-11-23 03:29:42
211,27.8118142,-97.4657005,40.0,20,-100,40,-80,2025-11-23 03:29:42
6302,28.596388888889,-81.3625,43.0,20,-100,40,-80,2025-11-23 03:29:42
6310,29.206666666667,-81.0525,16.0,20,-100,40,-80,2025-11-23 03:29:42
218,30.3544356,-97.7602554,25.0,20,-100,40,-80,2025-11-23 03:29:42
7398,38.611893,-90.160614,47.0,20,-100,40,-80,2025-11-23 03:29:42
9628,30.356388888889,-81.635277777778,82.0,20,-100,40,-80,2025-11-23 03:29:42
8888,35.8142,-80.2633,63.0,20,-100,40,-80,2025-11-23 03:29:42
3915,33.96127,-84.06901,38.0,20,-100,40,-80,2025-11-23 03:29:42
7355,39.303056,-94.376389,11.0,20,-100,40,-80,2025-11-23 03:29:42
7439,35.6075,-82.5833,21.0,20,-100,40,-80,2025-11-23 03:29:42
7501,34.5286,-86.9706,41.0,20,-100,40,-80,2025-11-23 03:29:42
6513,30.46198,-91.17922,38.0,20,-100,40,-80,2025-11-23 03:29:42
7432,32.329111,-90.182722,35.0,20,-100,40,-80,2025-11-23 03:29:42
12853,38.448581,-90.398436,35.0,20,-100,40,-80,2025-11-23 03:29:42
10181,38.7703,-99.7636,20.0,20,-100,40,-80,2025-11-23 03:29:42
226,32.0319398,-96.3991377,18.0,20,-100,40,-80,2025-11-23 03:29:42
7382,35.1967,-90.1911,22.0,20,-100,40,-80,2025-11-23 03:29:42
9637,30.3008,-89.395798,52.0,20,-100,40,-80,2025-11-23 03:29:42
7597,35.9386,-84.5439,20.0,20,-100,40,-80,2025-11-23 03:29:42
9522,38.1761,-89.7883,25.0,20,-100,40,-80,2025-11-23 03:29:42
9170,20.006666666667,-99.218888888889,92.0,20,-100,40,-80,2025-11-23 03:29:42
10950,25.600555555556,-99.994166666667,89.0,20,-100,40,-80,2025-11-23 03:29:42
177,29.7706975,-95.0312316,64.0,20,-100,40,-80,2025-11-23 03:29:42
3911,34.26054,-85.32333,33.0,20,-100,40,-80,2025-11-23 03:29:42
7399,39.210883,-87.668416,8.0,20,-100,40,-80,2025-11-23 03:29:42
7377,39.9158,-80.7342,58.0,20,-100,40,-80,2025-11-23 03:29:42
8197,30.0925,-84.161111111111,28.0,20,-100,40,-80,2025-11-23 03:29:42
7539,36.5408,-82.5217,9.0,20,-100,40,-80,2025-11-23 03:29:42
9638,35.7197,-84.3417,5.0,20,-100,40,-80,2025-11-23 03:29:42
6515,30.2175,-92.051389,27.0,20,-100,40,-80,2025-11-23 03:29:42
198,31.6530743,-97.0706982,29.0,20,-100,40,-80,2025-11-23 03:29:42
7365,35.32,-97.4883,61.0,20,-100,40,-80,2025-11-23 03:29:42
7459,39.42689,-84.20077,50.0,20,-100,40,-80,2025-11-23 03:29:42
6516,30.429381,-90.199678,50.0,20,-100,40,-80,2025-11-23 03:29:42
6306,30.394166666667,-87.008055555556,39.0,20,-100,40,-80,2025-11-23 03:29:42
7379,32.4069,-86.2564,44.0,20,-100,40,-80,2025-11-23 03:29:42
9515,34.093899,-80.962196,44.0,20,-100,40,-80,2025-11-23 03:29:42
7429,34.8275,-89.9889,37.0,20,-100,40,-80,2025-11-23 03:29:42
7497,35.6567,-88.8092,49.0,20,-100,40,-80,2025-11-23 03:29:42
7409,38.2286,-85.6544,78.0,20,-100,40,-80,2025-11-23 03:29:42
221,32.6689873,-94.1674569,28.0,20,-100,40,-80,2025-11-23 03:29:42
179,29.5830473,-95.0155437,47.0,20,-100,40,-80,2025-11-23 03:29:42
188,29.3529047,-98.3328207,42.0,20,-100,40,-80,2025-11-23 03:29:42
8200,37.256069,-93.299692,28.0,20,-100,40,-80,2025-11-23 03:29:42
7357,39.10465,-94.57055,20.0,20,-100,40,-80,2025-11-23 03:29:42
6311,26.601944444444,-81.877777777778,40.0,20,-100,40,-80,2025-11-23 03:29:42
6286,30.178055555556,-82.619166666667,38.0,20,-100,40,-80,2025-11-23 03:29:42
7436,36.0261,-80.3419,18.0,20,-100,40,-80,2025-11-23 03:29:42
7460,39.0828,-84.1441,30.0,20,-100,40,-80,2025-11-23 03:29:42
7495,35.4511,-84.5992,12.0,20,-100,40,-80,2025-11-23 03:29:42
9521,39.101439,-90.344494,43.0,20,-100,40,-80,2025-11-23 03:29:42
6283,28.053611111111,-80.628611111111,32.0,20,-100,40,-80,2025-11-23 03:29:42
7630,27.089166666667,-82.3625,41.0,20,-100,40,-80,2025-11-23 03:29:42
7664,34.843899,-82.414597,62.0,20,-100,40,-80,2025-11-23 03:29:42
9519,39.146025,-84.538375,58.0,20,-100,40,-80,2025-11-23 03:29:42
7359,39.741667,-94.858333,35.0,20,-100,40,-80,2025-11-23 03:29:42
6292,27.8925,-82.538333333333,58.0,20,-100,40,-80,2025-11-23 03:29:42
6296,29.171388888889,-82.094722222222,44.0,20,-100,40,-80,2025-11-23 03:29:42
184,32.6563574,-97.0885849,4.0,20,-100,40,-80,2025-11-23 03:29:42
7369,36.1589,-98.9353,13.0,20,-100,40,-80,2025-11-23 03:29:42
11908,20.973272222222,-89.624811111111,,20,-100,40,-80,2025-11-23 03:29:42
6303,26.724722222222,-80.666388888889,32.0,20,-100,40,-80,2025-11-23 03:29:42
13138,35.551868,-80.395039,30.0,20,-100,40,-80,2025-11-23 03:29:42
3916,33.433575,-84.161708,49.0,20,-100,40,-80,2025-11-23 03:29:42
7596,34.6917,-86.591698,29.0,20,-100,40,-80,2025-11-23 03:29:42
7500,36.2975,-86.6525,5.0,20,-100,40,-80,2025-11-23 03:29:42
7454,39.21494,-84.69086,31.0,20,-100,40,-80,2025-11-23 03:29:42
205,33.2190564,-97.1962872,2.0,20,-100,40,-80,2025-11-23 03:29:42
9189,37.7011,-97.3139,87.0,20,-100,40,-80,2025-11-23 03:29:42
7627,39.818715,-75.413973,54.0,20,-80,40,-60,2025-11-23 03:29:42
8700,39.462002,-76.631599,63.0,20,-80,40,-60,2025-11-23 03:29:42
7513,39.565601,-77.721901,59.0,20,-80,40,-60,2025-11-23 03:29:42
12854,36.511708,-77.655389,25.0,20,-80,40,-60,2025-11-23 03:29:42
13142,38.013875,-75.545666,38.0,20,-80,40,-60,2025-11-23 03:29:42
7422,39.055302,-76.878304,34.0,20,-80,40,-60,2025-11-23 03:29:42
7531,35.9889,-77.5867,25.0,20,-80,40,-60,2025-11-23 03:29:42
5357,37.55652,-77.40027,47.0,20,-80,40,-60,2025-11-23 03:29:42
7420,38.5876,-76.1408,21.0,20,-80,40,-60,2025-11-23 03:29:42
5342,38.47367,-77.76772,8.0,20,-80,40,-60,2025-11-23 03:29:42
7393,38.6444,-75.6131,34.0,20,-80,40,-60,2025-11-23 03:29:42
5352,38.5228,-78.43487,23.0,20,-80,40,-60,2025-11-23 03:29:42
5355,36.66525,-76.73078,7.0,20,-80,40,-60,2025-11-23 03:29:42
9192,35.5,-78.4375,34.0,20,-80,40,-60,2025-11-23 03:29:42
7417,39.701099,-75.860001,38.0,20,-80,40,-60,2025-11-23 03:29:42
9518,35.8652,-78.8197,25.0,20,-80,40,-60,2025-11-23 03:29:42
5356,37.28342,-79.88452,13.0,20,-80,40,-60,2025-11-23 03:29:42
8883,36.1092,-79.8011,26.0,20,-80,40,-60,2025-11-23 03:29:42
8357,39.143197,-76.846192,34.0,20,-80,40,-60,2025-11-23 03:29:42
7392,38.9847,-75.5556,41.0,20,-80,40,-60,2025-11-23 03:29:42
5345,37.10373,-76.38701,43.0,20,-80,40,-60,2025-11-23 03:29:42
9191,35.638599,-77.358002,46.0,20,-80,40,-60,2025-11-23 03:29:42
7423,39.305199,-75.797203,38.0,20,-80,40,-60,2025-11-23 03:29:42
5341,38.20087,-77.37742,1.0,20,-80,40,-60,2025-11-23 03:29:42
11931,39.595001,-75.611,38.0,20,-80,40,-60,2025-11-23 03:29:42
7533,35.2632,-79.8635,21.0,20,-80,40,-60,2025-11-23 03:29:42
5350,38.47753,-78.81952,30.0,20,-80,40,-60,2025-11-23 03:29:42
7546,32.941002,-79.656998,44.0,20,-80,40,-60,2025-11-23 03:29:42
5340,37.35748,-77.59355,32.0,20,-80,40,-60,2025-11-23 03:29:42
5337,39.02473,-77.48925,33.0,20,-80,40,-60,2025-11-23 03:29:42
5344,39.28101,-78.08157,43.0,20,-80,40,-60,2025-11-23 03:29:42
11930,39.5511,-75.7308,44.0,20,-80,40,-60,2025-11-23 03:29:42
7433,35.9919,-78.8964,32.0,20,-80,40,-60,2025-11-23 03:29:42
5349,37.62668,-79.51257,2.0,20,-80,40,-60,2025-11-23 03:29:42
7544,34.3561,-77.8617,15.0,20,-80,40,-60,2025-11-23 03:29:42
13141,38.176541,-75.701489,33.0,20,-80,40,-60,2025-11-23 03:29:42
5346,37.60613,-77.2188,47.0,20,-80,40,-60,2025-11-23 03:29:42
3561,39.42227,-75.0252,37.0,20,-80,40,-60,2025-11-23 03:29:42
5891,39.8356,-75.3725,55.0,20,-80,40,-60,2025-11-23 03:29:42
7424,39.41,-76.2967,65.0,20,-80,40,-60,2025-11-23 03:29:42
7588,35.889402,-78.8747,43.0,20,-80,40,-60,2025-11-23 03:29:42
10173,39.900076,-79.7164326,62.0,20,-80,40,-60,2025-11-23 03:29:42
7668,35.856098,-78.574203,40.0,20,-80,40,-60,2025-11-23 03:29:42
5339,38.07657,-78.50397,42.0,20,-80,40,-60,2025-11-23 03:29:42
3556,39.464872,-74.448736,,20,-80,40,-60,2025-11-23 03:29:42
3565,39.923969,-75.122317,36.0,20,-80,40,-60,2025-11-23 03:29:42
7421,39.705799,-79.011902,53.0,20,-80,40,-60,2025-11-23 03:29:42
5336,38.8577,-77.05922,43.0,20,-80,40,-60,2025-11-23 03:29:42
5353,38.48123,-77.3704,43.0,20,-80,40,-60,2025-11-23 03:29:42
5348,38.85287,-77.63462,36.0,20,-80,40,-60,2025-11-23 03:29:42
5886,39.9233,-77.3081,36.0,20,-80,40,-60,2025-11-23 03:29:42
7484,34.2143,-79.7673,52.0,20,-80,40,-60,2025-11-23 03:29:42
5338,37.34438,-77.25925,25.0,20,-80,40,-60,2025-11-23 03:29:42
7441,35.041401,-78.953102,20.0,20,-80,40,-60,2025-11-23 03:29:42
5911,39.9653,-76.6994,67.0,20,-80,40,-60,2025-11-23 03:29:42
8384,38.605,-28.631388888889,30.0,20,-40,40,-20,2025-11-23 03:29:42
5182,37.689508,-1.7010499413752176,59.0,20,-20,40,0,2025-11-23 03:29:42
8383,37.015,-7.9266666666667,27.0,20,-20,40,0,2025-11-23 03:29:42
10519,32.649722222222,-16.918333333333,35.0,20,-20,40,0,2025-11-23 03:29:42
9034,36.958100000028,-2.1591999998128,34.0,20,-20,40,0,2025-11-23 03:29:42
5184,37.694224,-1.064626476033654,24.0,20,-20,40,0,2025-11-23 03:29:42
8487,36.729560000096,-4.4655299998016,33.0,20,-20,40,0,2025-11-23 03:29:42
8456,36.739750000124,-5.743720000367,31.0,20,-20,40,0,2025-11-23 03:29:42
10516,37.87111100027,-8.7238889998469,29.0,20,-20,40,0,2025-11-23 03:29:42
5264,39.930555549689,-0.60333333023167,36.0,20,-20,40,0,2025-11-23 03:29:42
6646,39.708055550153,-0.83194443973863,28.0,20,-20,40,0,2025-11-23 03:29:42
6753,28.007737999615,-16.655913000386,,20,-20,40,0,2025-11-23 03:29:42
6771,28.645396000388,-17.771554000133,,20,-20,40,0,2025-11-23 03:29:42
6748,28.459314000331,-16.270205999805,,20,-20,40,0,2025-11-23 03:29:42
8459,36.794489999848,-5.5316200003424,32.0,20,-20,40,0,2025-11-23 03:29:42
8462,37.892610000243,-4.7623400001398,43.0,20,-20,40,0,2025-11-23 03:29:42
8495,37.347189999685,-5.9796299997109,50.0,20,-20,40,0,2025-11-23 03:29:42
5187,37.574442,-0.9265572870801666,28.0,20,-20,40,0,2025-11-23 03:29:42
8434,36.769719999729,-2.8109699996841,22.0,20,-20,40,0,2025-11-23 03:29:42
8447,36.50602000007,-6.2685699999821,31.0,20,-20,40,0,2025-11-23 03:29:42
6638,39.481100000079,-0.4083000000818,30.0,20,-20,40,0,2025-11-23 03:29:42
8385,38.706388880336,-0.46694444009387,28.0,20,-20,40,0,2025-11-23 03:29:42
8484,38.092929999785,-3.7839199999777,53.0,20,-20,40,0,2025-11-23 03:29:42
6631,38.454722220103,-0.80333332970477,34.0,20,-20,40,0,2025-11-23 03:29:42
10530,38.934722220055,-0.44138888032866,13.0,20,-20,40,0,2025-11-23 03:29:42
10515,38.020000000072,-8.6975000002291,32.0,20,-20,40,0,2025-11-23 03:29:42
6762,28.506160000138,-13.848979999944,,20,-20,40,0,2025-11-23 03:29:42
6787,28.337219999882,-16.399720000429,,20,-20,40,0,2025-11-23 03:29:42
8483,37.016100000141,-6.5704200000185,12.0,20,-20,40,0,2025-11-23 03:29:42
8496,37.342460000227,-5.8337199997257,23.0,20,-20,40,0,2025-11-23 03:29:42
8486,38.174395999729,-3.010220000218,33.0,20,-20,40,0,2025-11-23 03:29:42
9033,36.233864730459,-5.6634960942353,25.0,20,-20,40,0,2025-11-23 03:29:42
5181,36.112824,-5.350188,38.0,20,-20,40,0,2025-11-23 03:29:42
14168,36.190479999925,-5.4357600002296,47.0,20,-20,40,0,2025-11-23 03:29:42
8436,36.996780000148,-1.8953500002243,8.0,20,-20,40,0,2025-11-23 03:29:42
8438,37.192992999915,-1.9790789998234,33.0,20,-20,40,0,2025-11-23 03:29:42
8497,37.994349999957,-5.6668700000748,33.0,20,-20,40,0,2025-11-23 03:29:42
6763,27.897638999786,-15.44502799957,,20,-20,40,0,2025-11-23 03:29:42
6795,28.527220000265,-14.004439999596,,20,-20,40,0,2025-11-23 03:29:42
8379,38.748611111111,-9.1488888888889,34.0,20,-20,40,0,2025-11-23 03:29:42
6643,39.705277770266,-0.33666666037485,53.0,20,-20,40,0,2025-11-23 03:29:42
8470,37.260159999939,-6.9254599999175,44.0,20,-20,40,0,2025-11-23 03:29:42
8473,37.281560000236,-6.833840000335,19.0,20,-20,40,0,2025-11-23 03:29:42
10513,38.76888900025,-9.108055999671,38.0,20,-20,40,0,2025-11-23 03:29:42
6749,28.111373000106,-16.471624999661,,20,-20,40,0,2025-11-23 03:29:42
8465,36.74312000006,-3.5173000002948,24.0,20,-20,40,0,2025-11-23 03:29:42
8378,38.635555555556,-8.6905555555556,38.0,20,-20,40,0,2025-11-23 03:29:42
8376,39.3525,-8.4661111111111,30.0,20,-20,40,0,2025-11-23 03:29:42
6642,39.558611109938,-1.2813888797326,27.0,20,-20,40,0,2025-11-23 03:29:42
8430,36.841329999668,-2.4467199998768,20.0,20,-20,40,0,2025-11-23 03:29:42
8450,36.660859999979,-6.1144900003543,31.0,20,-20,40,0,2025-11-23 03:29:42
8437,36.847450000083,-2.0381899996412,31.0,20,-20,40,0,2025-11-23 03:29:42
8382,38.615,-7.3975,8.0,20,-20,40,0,2025-11-23 03:29:42
6632,39.945277769977,-0.056388879928108,43.0,20,-20,40,0,2025-11-23 03:29:42
6765,27.801278000123,-15.461156999867,,20,-20,40,0,2025-11-23 03:29:42
6747,28.099050000222,-17.12050999981,,20,-20,40,0,2025-11-23 03:29:42
14177,37.384250000217,-5.9596199998077,50.0,20,-20,40,0,2025-11-23 03:29:42
6641,39.427222219771,-0.78388888035834,24.0,20,-20,40,0,2025-11-23 03:29:42
6794,27.831765999689,-17.921671000139,,20,-20,40,0,2025-11-23 03:29:42
9030,38.114666,-1.8687320609098963,27.0,20,-20,40,0,2025-11-23 03:29:42
5179,36.133317,-5.353175,34.0,20,-20,40,0,2025-11-23 03:29:42
8468,37.135560000325,-3.6192500004172,26.0,20,-20,40,0,2025-11-23 03:29:42
8377,39.278333333333,-9.2455555555556,34.0,20,-20,40,0,2025-11-23 03:29:42
6785,28.133732000201,-15.432823000335,,20,-20,40,0,2025-11-23 03:29:42
6766,28.383096000268,-16.57066999997,,20,-20,40,0,2025-11-23 03:29:42
6630,38.35111111027,-0.51388887958744,30.0,20,-20,40,0,2025-11-23 03:29:42
8485,37.782549999775,-3.7815700000079,38.0,20,-20,40,0,2025-11-23 03:29:42
14176,36.962300000049,-4.8448300001799,19.0,20,-20,40,0,2025-11-23 03:29:42
6781,28.967869999954,-13.555856000117,,20,-20,40,0,2025-11-23 03:29:42
5183,37.99396,-1.1446283152486572,56.0,20,-20,40,0,2025-11-23 03:29:42
6639,39.457500000203,-0.34277776989531,21.0,20,-20,40,0,2025-11-23 03:29:42
8490,36.510999999788,-4.8629999997513,21.0,20,-20,40,0,2025-11-23 03:29:42
10518,37.312500000275,-7.6786109998237,4.0,20,-20,40,0,2025-11-23 03:29:42
5144,36.0611111,14.2091667,37.0,20,0,40,20,2025-11-23 03:29:42
9036,38.935802999758,1.4329079998778,30.0,20,0,40,20,2025-11-23 03:29:42
8276,39.890916999957,4.2529720000175,30.0,20,0,40,20,2025-11-23 03:29:42
8272,39.748471999776,3.0159999997079,16.0,20,0,40,20,2025-11-23 03:29:42
8269,39.54769400025,2.7011110000349,32.0,20,0,40,20,2025-11-23 03:29:42
8274,39.564528000249,2.6216940000379,896.0,20,0,40,20,2025-11-23 03:29:42
5142,35.8555556,14.5333333,,20,0,40,20,2025-11-23 03:29:42
6432,35.897778,14.489444,15.0,20,0,40,20,2025-11-23 03:29:42
8270,38.994388999719,1.3101389995651,25.0,20,0,40,20,2025-11-23 03:29:42
8279,39.834823000306,3.1454320003156,22.0,20,0,40,20,2025-11-23 03:29:42
8273,39.678833000335,2.6877779997722,17.0,20,0,40,20,2025-11-23 03:29:42
14854,38.610199,27.077589,67.0,20,20,40,40,2025-11-23 03:29:42
4064,39.1038854895644,39.5462753870767,62.0,20,20,40,40,2025-11-23 03:29:42
4112,37.968398,34.685573,104.0,20,20,40,40,2025-11-23 03:29:42
