lat,lon,aqi,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,date
22.99122,114.737797,68,68.0,25.0,45.9,4.2,5.1,5.5,24.7,63.8,1016.7,0.3,,,2025-11-23
23.736634,114.250945,53,53.0,20.0,42.7,2.8,4.1,2.8,25.0,38.0,1005.3,1.0,9.7,99.1,2025-11-23
23.013941,114.325313,58,55.0,32.0,58.4,5.5,3.1,2.8,27.0,52.0,1008.6,1.0,16.3,,2025-11-23
23.467778,116.671944,68,68.0,29.0,67.5,6.4,4.1,2.8,26.0,41.0,1018.0,0.5,12.0,,2025-11-23
23.686944,117.0075,78,78.0,39.0,56.5,4.6,2.1,1.9,26.0,41.0,1018.0,0.5,12.0,,2025-11-23
23.580922,116.152645,63,63.0,31.0,55.8,5.1,5.1,4.6,26.0,41.0,1018.0,0.5,12.0,,2025-11-23
23.036388,116.289722,80,80.0,44.0,55.8,6.0,4.1,4.6,26.0,41.0,1018.0,0.5,12.0,,2025-11-23
23.5699,116.403,91,91.0,37.0,70.8,5.5,1.6,4.6,26.0,41.0,1018.0,0.5,12.0,,2025-11-23
23.451721,115.861473,87,87.0,26.0,51.9,6.4,6.6,5.5,26.0,41.0,1018.0,0.5,12.0,,2025-11-23
23.30725,116.158694,119,119.0,61.0,77.3,5.1,4.1,4.6,26.0,41.0,1018.0,0.5,12.0,,2025-11-23
22.177671,111.804279,63,63.0,38.0,49.6,4.6,5.6,5.5,24.8,48.8,1007.3,3.0,13.3,99.5,2025-11-23
21.8749,112.0125,76,76.0,36.0,61.0,5.5,4.1,3.7,24.8,48.8,1007.3,3.0,13.3,99.5,2025-11-23
21.756039,111.613483,63,63.0,29.0,49.6,5.1,5.1,5.5,24.8,48.8,1007.3,3.0,13.3,99.5,2025-11-23
20.913124,110.105929,87,87.0,57.0,74.0,5.5,8.2,6.4,25.5,54.0,1011.5,3.0,15.5,99.2,2025-11-23
21.613355,110.296686,91,91.0,51.0,50.0,4.2,6.6,5.5,25.5,54.0,1011.5,3.0,15.5,99.2,2025-11-23
21.447128,110.786367,109,109.0,60.0,78.6,8.3,9.7,7.3,25.5,54.0,1011.5,3.0,15.5,99.2,2025-11-23
20.342398,110.198618,60,57.0,29.0,60.4,4.2,3.1,4.6,24.0,69.0,1017.0,5.6,18.0,,2025-11-23
21.5165,111.01,72,72.0,36.0,49.6,5.1,5.1,4.6,25.5,54.0,1011.5,3.0,15.5,99.2,2025-11-23
21.919196,110.86338,89,89.0,41.0,56.5,5.1,5.1,5.5,25.8,37.0,1001.7,1.0,10.0,99.4,2025-11-23
21.64168,110.662698,82,82.0,45.0,50.6,5.1,6.1,4.6,25.5,54.0,1011.5,3.0,15.5,99.2,2025-11-23
22.349098,110.935868,70,70.0,28.0,47.6,3.7,5.6,3.7,25.8,37.0,1001.7,1.0,10.0,99.4,2025-11-23
23.0166,112.4575,57,57.0,25.0,42.3,8.7,5.1,4.6,26.0,29.0,1018.0,2.5,7.0,,2025-11-23
22.761743,111.594533,102,102.0,33.0,46.8,10.1,9.2,6.4,25.8,37.0,1001.7,1.0,10.0,99.4,2025-11-23
22.694085,112.234114,82,82.0,49.0,44.3,6.9,2.1,4.6,24.8,39.0,1011.6,2.0,9.9,99.6,2025-11-23
23.232962,111.537261,63,63.0,46.0,36.2,14.7,4.6,4.6,23.5,42.1,1005.5,2.0,9.9,99.7,2025-11-23
22.2033,112.3425,80,80.0,38.0,54.5,7.8,6.1,5.5,24.8,48.8,1007.3,3.0,13.3,99.5,2025-11-23
23.1716,113.4256,78,78.0,36.0,57.1,6.0,4.1,4.6,26.0,29.0,1018.0,2.5,7.0,,2025-11-23
23.2684,116.454,82,74.0,35.0,81.9,8.3,6.6,7.3,26.0,41.0,1018.0,0.5,12.0,,2025-11-23
22.775,114.6517,68,68.0,35.0,51.9,5.1,3.6,5.5,24.7,63.8,1016.7,0.3,,,2025-11-23
22.8134,114.4338,78,78.0,38.0,59.7,5.1,10.7,2.8,24.7,63.8,1016.7,0.3,,,2025-11-23
21.893,111.977,63,63.0,36.0,55.8,5.5,4.6,3.7,24.8,48.8,1007.3,3.0,13.3,99.5,2025-11-23
23.6442,112.7434,74,74.0,30.0,43.5,1.9,5.1,3.7,26.0,29.0,1018.0,2.5,7.0,,2025-11-23
24.6969,115.1909,55,55.0,51.0,43.5,3.7,4.1,2.8,22.9,37.2,983.9,2.0,7.5,,2025-11-23
23.044739,112.159956,46,46.0,37.0,33.8,8.7,2.1,5.5,24.8,39.0,1011.6,2.0,9.9,99.6,2025-11-23
22.3517,112.4686,127,127.0,45.0,49.6,7.8,7.6,4.6,24.1,52.9,1015.2,4.0,13.9,99.0,2025-11-23
23.7506,114.7389,87,87.0,40.0,53.2,4.6,7.1,6.4,25.0,38.0,1005.3,1.0,9.7,99.1,2025-11-23
23.2264,113.2383,82,82.0,57.0,41.1,22.0,3.6,5.5,26.0,29.0,1018.0,2.5,7.0,,2025-11-23
22.8051,112.5151,102,102.0,50.0,33.8,12.8,8.2,7.3,24.8,39.0,1011.6,2.0,9.9,99.6,2025-11-23
22.9131,112.8963,99,99.0,43.0,46.8,6.4,7.1,6.4,26.0,29.0,1018.0,2.5,7.0,,2025-11-23
23.0015,112.8441,82,82.0,55.0,42.3,12.8,8.7,7.3,26.0,29.0,1018.0,2.5,7.0,,2025-11-23
22.596364,113.09837,129,129.0,62.0,61.0,20.6,4.6,6.4,23.0,58.0,1017.5,4.1,14.5,,2025-11-23
24.3289,116.1278,78,78.0,28.0,50.0,6.9,3.6,4.6,26.0,41.0,1018.0,0.5,12.0,,2025-11-23
23.428056,117.018611,63,63.0,46.0,61.7,2.3,2.1,2.8,26.0,41.0,1018.0,0.5,12.0,,2025-11-23
23.0097,113.1291,117,117.0,63.0,58.4,21.1,5.1,4.6,26.0,29.0,1018.0,2.5,7.0,,2025-11-23
22.7008,114.063141,76,76.0,36.0,55.8,11.5,4.6,5.5,25.8,55.4,1008.6,2.0,16.2,,2025-11-23
22.97944,115.08611,72,72.0,35.0,49.6,3.7,5.6,5.5,24.4,50.0,1015.7,3.0,13.3,,2025-11-23
22.78084,115.04496,89,89.0,41.0,72.1,5.1,4.6,5.5,25.0,63.3,1016.6,0.3,,,2025-11-23
22.808889,115.161944,87,87.0,41.0,57.8,8.3,4.6,6.4,24.4,50.0,1015.7,3.0,13.3,,2025-11-23
23.7372,113.7861,68,68.0,23.0,,5.1,4.1,5.5,27.0,30.0,1018.0,2.5,8.0,,2025-11-23
22.7633,100.98,87,87.0,26.0,27.3,1.9,2.1,1.9,19.4,57.1,863.2,2.0,10.7,99.6,2025-11-23
24.8336,102.8017,46,46.0,17.0,34.6,1.4,1.6,1.0,16.0,41.0,1023.0,7.7,3.0,,2025-11-23
24.6736,102.5967,34,13.0,9.0,34.2,1.0,1.6,2.8,16.0,41.0,1023.0,7.7,3.0,,2025-11-23
20.461641,106.516972,41,41.0,33.0,,,,,25.4,46.2,1018.7,2.0,13.0,0.9,2025-11-23
23.85493056,120.26964167,63,63.0,29.0,43.1,0.9,2.0,1.6,24.0,77.0,1017.0,3.7,20.5,,2025-11-23
22.73681667,121.12183611,36,17.0,18.0,36.1,1.0,0.8,3.3,26.9,67.0,1016.6,3.1,21.0,,2025-11-23
23.6502,113.6246,57,57.0,19.0,52.6,3.2,2.6,4.6,27.0,30.0,1018.0,2.5,8.0,,2025-11-23
22.2281,113.299,97,97.0,52.0,87.1,11.0,4.1,3.7,24.0,50.0,1017.0,3.6,13.0,,2025-11-23
22.8693,112.844,99,99.0,51.0,50.0,9.6,6.1,3.7,27.0,30.0,1018.0,2.5,8.0,,2025-11-23
22.5862,112.5814,102,102.0,40.0,59.1,6.4,4.1,3.7,24.8,39.0,1011.6,2.0,9.9,99.6,2025-11-23
23.1617,112.565,76,76.0,32.0,50.0,9.2,5.1,4.6,27.0,30.0,1018.0,2.5,8.0,,2025-11-23
22.4886,113.434,93,91.0,47.0,92.9,11.0,5.1,5.5,24.0,50.0,1017.0,3.6,13.0,,2025-11-23
22.5481,113.365,117,117.0,51.0,59.1,13.8,4.6,4.6,25.0,47.0,1017.0,4.6,13.0,,2025-11-23
22.575856,113.862238,78,74.0,34.0,78.0,7.8,3.1,3.7,25.0,47.0,1017.0,4.6,13.0,,2025-11-23
22.690824,114.346126,97,97.0,51.0,70.1,7.4,5.6,5.5,24.4,68.0,1016.5,0.3,,,2025-11-23
22.528186,114.496906,114,114.0,53.0,100.6,14.7,5.1,6.4,24.4,68.0,1016.5,0.3,,,2025-11-23
24.445833333,118.06361111,70,70.0,33.0,63.6,8.7,1.6,3.7,25.0,53.0,1018.0,1.5,15.0,,2025-11-23
22.805,108.383,95,95.0,38.0,60.4,6.0,5.1,3.7,25.0,38.0,1018.0,2.5,10.0,,2025-11-23
20.0053,110.283,82,82.0,49.0,70.1,4.2,4.6,3.1,25.0,65.0,1017.0,4.6,18.0,,2025-11-23
19.9969,110.338,87,87.0,44.0,77.3,4.6,4.1,4.6,25.0,65.0,1017.0,4.6,18.0,,2025-11-23
24.874699,118.675464,70,70.0,39.0,57.8,5.1,2.6,4.6,25.0,53.0,1018.0,1.5,,,2025-11-23
22.543099,114.057868,114,114.0,57.0,94.9,14.7,5.6,7.3,26.6,61.6,1017.0,4.6,,,2025-11-23
22.270715,113.576726,97,97.0,56.0,96.2,12.4,4.6,3.7,25.0,50.0,1017.0,4.6,,,2025-11-23
23.020536,113.751765,82,82.0,29.0,68.8,4.6,4.6,3.7,25.0,47.0,1017.0,4.6,,,2025-11-23
24.352036,102.546543,32,13.0,14.0,31.7,2.8,2.1,2.8,16.0,41.0,1023.0,7.7,,99.2,2025-11-23
21.0491,105.8831,101,101.0,63.0,,1.0,14.0,3.0,26.0,41.0,1018.0,1.5,12.0,,2025-11-23
24.863869,121.21635,59,59.0,30.0,36.1,6.3,1.8,2.2,22.4,80.0,1017.0,2.8,20.0,,2025-11-23
24.805619,120.972075,53,53.0,31.0,38.4,3.8,2.2,2.4,23.0,75.0,1017.0,3.3,20.0,,2025-11-23
24.565269,120.8202,63,63.0,32.0,41.4,2.2,1.8,1.8,24.8,70.0,1017.0,2.7,20.5,,2025-11-23
24.151958,120.641092,55,55.0,35.0,44.0,4.9,1.8,2.5,27.6,60.0,1017.0,1.7,20.5,,2025-11-23
24.131672,120.469061,63,63.0,45.0,39.6,6.3,6.6,4.9,24.2,76.0,1017.0,6.8,20.5,,2025-11-23
23.925175,120.409653,61,61.0,49.0,43.5,2.6,3.2,2.7,24.6,82.0,1017.0,5.3,20.5,,2025-11-23
23.554839,120.345531,65,65.0,51.0,43.2,3.0,3.6,1.8,26.5,62.0,1016.0,1.0,18.5,,2025-11-23
23.462778,120.440833,72,72.0,47.0,50.7,3.5,3.2,2.5,30.2,40.0,1016.0,0.9,18.5,,2025-11-23
23.305633,120.31725,74,74.0,46.0,46.2,5.3,2.3,2.3,27.9,55.0,1016.0,1.5,18.5,,2025-11-23
22.883583,120.530542,87,87.0,33.0,76.3,4.3,2.6,3.9,29.0,52.5,1016.0,2.8,18.5,,2025-11-23
22.4795,120.41175,97,97.0,50.0,87.5,6.7,5.5,4.7,26.2,68.0,1015.0,3.5,18.0,,2025-11-23
22.674861,120.292917,97,97.0,44.0,74.8,7.6,3.6,3.7,25.2,67.0,1015.0,3.1,18.0,,2025-11-23
22.673081,120.488033,97,95.0,55.0,96.6,8.0,2.6,4.2,30.2,59.0,1015.0,3.0,18.0,,2025-11-23
21.958069,120.788928,38,38.0,13.0,32.2,0.4,0.9,1.4,27.3,64.0,1015.0,4.5,18.0,,2025-11-23
22.755358,121.15045,34,30.0,29.0,33.5,2.4,2.9,1.6,26.9,67.0,1016.6,3.1,21.5,,2025-11-23
23.971306,121.599769,33,30.0,21.0,33.0,1.9,1.5,1.8,25.4,71.0,1017.6,2.6,,,2025-11-23
24.747917,121.746394,42,42.0,23.0,34.4,2.1,3.0,2.0,24.7,71.0,1018.0,2.6,20.0,,2025-11-23
23.756389,120.677306,66,63.0,30.0,65.8,4.1,2.9,2.4,27.2,59.0,985.4,1.0,,,2025-11-23
23.968842,120.967903,41,9.0,5.0,41.3,2.5,1.3,1.8,16.2,94.0,985.4,0.2,,,2025-11-23
24.432133,118.312256,76,76.0,33.0,63.5,7.6,2.3,2.6,22.9,59.0,1018.0,4.5,15.0,,2025-11-23
23.045083,121.161933,29,13.0,11.0,29.0,1.6,1.2,1.3,26.9,56.0,1016.0,0.7,21.5,,2025-11-23
1.296183,103.846181,34,34.0,15.0,7.0,,3.0,4.0,34.0,46.0,1007.0,3.0,21.0,,2025-11-23
1.3645924,103.9477547,17,17.0,19.0,10.0,,4.0,5.0,32.0,55.0,1006.0,4.1,22.0,,2025-11-23
13.7054879,100.315622,98,98.0,51.0,24.1,1.8,1.6,0.1,31.1,9.3,1011.8,1.0,-5.1,99.1,2025-11-23
13.907861,100.535641,93,93.0,51.0,6.4,5.2,0.6,0.1,30.0,51.0,1012.0,6.1,19.0,,2025-11-23
12.73518333,101.13565,59,59.0,42.0,8.7,8.7,1.1,0.1,31.6,9.2,1006.5,3.0,-4.9,0.2,2025-11-23
18.7909333,98.99,52,52.0,82.0,14.6,7.5,0.6,,30.6,9.8,977.7,2.5,-4.8,1.9,2025-11-23
18.2783333,99.5064666,66,66.0,75.0,11.5,1.8,0.6,0.1,27.5,11.3,984.0,1.0,-5.2,0.7,2025-11-23
15.68623,100.110556,55,55.0,70.0,14.2,5.2,0.6,0.1,30.1,9.0,1009.9,1.0,-6.2,0.1,2025-11-23
7.884488,98.391283,41,41.0,19.0,,5.2,0.6,,27.7,9.4,1007.7,2.0,-7.5,99.7,2025-11-23
19.909217,99.823467,55,55.0,19.0,12.7,0.6,,0.1,23.5,72.0,983.8,0.4,,,2025-11-23
19.30455,97.97165,16,16.0,12.0,4.8,3.5,,0.1,26.3,11.1,983.5,1.5,-6.4,0.3,2025-11-23
18.1283666,100.1624333,63,63.0,68.0,6.7,8.7,0.6,0.1,28.8,10.0,995.5,1.0,-5.8,99.3,2025-11-23
19.200226,99.893048,54,54.0,77.0,13.1,6.4,,0.1,26.2,11.9,968.9,4.1,-5.6,0.3,2025-11-23
20.439944444444,99.913666666667,56,56.0,149.0,,,0.6,,26.7,11.6,971.2,4.1,-5.5,0.2,2025-11-23
13.664087,100.543436,80,80.0,44.0,6.4,15.0,2.7,0.1,31.7,9.6,1010.7,2.0,-4.2,99.0,2025-11-23
13.599149,100.597345,100,100.0,55.0,13.4,9.3,0.6,0.1,31.7,9.6,1010.7,2.0,-4.2,99.0,2025-11-23
13.35461667,100.9792167,62,62.0,33.0,6.0,9.3,1.1,,33.2,8.3,1009.5,1.0,-5.0,0.3,2025-11-23
7.020434,100.484088,51,51.0,29.0,,,,,24.8,94.8,1003.8,2.5,24.5,0.6,2025-11-23
13.5885,101.2863333,76,76.0,56.0,0.8,8.1,1.6,,31.7,9.1,1005.0,1.0,-4.9,0.1,2025-11-23
18.7888833,100.7763166,65,65.0,67.0,6.4,0.6,0.6,0.1,29.7,9.8,991.1,1.5,-5.4,0.8,2025-11-23
18.567194,99.038639,72,72.0,82.0,14.6,7.5,0.6,,28.0,57.0,982.0,4.6,18.7,0.3,2025-11-23
17.4525229,101.7272395,61,61.0,24.0,,0.6,,,28.3,10.7,983.5,2.0,-5.3,99.6,2025-11-23
24.8035377,125.2879675,57,57.0,15.0,36.8,1.0,,,25.2,63.2,1013.5,5.6,17.7,99.0,2025-11-23
22.4509766,114.1641396,84,84.0,38.0,82.5,17.9,4.6,,27.3,46.0,1016.9,1.4,,,2025-11-23
22.288916,113.9435389,118,118.0,56.0,57.9,24.4,1.1,6.8,25.0,41.0,1017.0,2.5,11.0,,2025-11-23
22.2796569,114.1719873,98,98.0,47.0,18.8,77.2,3.3,6.1,27.3,46.0,1016.9,1.4,,,2025-11-23
24.9117,118.5819,70,70.0,33.0,57.1,3.7,1.6,3.7,25.0,53.0,1018.0,1.5,15.0,,2025-11-23
24.9424,118.6663,68,68.0,39.0,57.8,3.7,2.6,4.6,25.0,53.0,1018.0,1.5,15.0,,2025-11-23
21.5233,109.1778,72,72.0,33.0,53.9,4.2,4.6,2.8,24.8,43.9,1016.9,3.0,11.7,99.1,2025-11-23
21.4661,109.0981,91,91.0,51.0,68.2,5.5,4.6,4.6,24.8,43.9,1016.9,3.0,11.7,99.1,2025-11-23
24.3663,109.3957,89,89.0,37.0,49.2,5.5,7.1,3.7,19.1,48.9,987.6,3.0,8.1,99.7,2025-11-23
23.3667,116.6794,74,74.0,44.0,64.3,5.5,3.1,5.5,27.0,39.0,1017.0,0.5,12.0,,2025-11-23
24.68636111,113.5970833,87,87.0,37.0,42.3,6.0,7.1,4.6,20.9,45.9,1006.0,1.0,8.8,,2025-11-23
24.3898,109.4883,91,91.0,40.0,48.8,3.2,6.6,2.8,19.1,48.9,987.6,3.0,8.1,99.7,2025-11-23
21.2028,110.4111,70,70.0,33.0,54.5,5.1,5.1,4.6,25.5,54.0,1011.5,3.0,15.5,99.2,2025-11-23
21.6533,110.9294,87,87.0,52.0,64.3,6.4,9.7,4.6,25.8,37.0,1001.7,1.0,10.0,99.4,2025-11-23
23.6714,116.6339,93,93.0,52.0,57.8,6.4,2.6,3.7,27.0,39.0,1017.0,0.5,12.0,,2025-11-23
21.2679,110.3316,93,93.0,46.0,64.3,7.8,4.1,5.5,25.5,54.0,1011.5,3.0,15.5,99.2,2025-11-23
24.288615,116.122239,76,76.0,37.0,46.8,6.4,3.6,5.5,27.0,39.0,1017.0,0.5,,,2025-11-23
22.786211,115.375279,85,85.0,46.0,68.2,5.1,4.1,4.6,24.4,50.0,1015.7,3.0,,,2025-11-23
19.5088,109.5037,78,78.0,37.0,41.5,3.2,3.6,4.2,24.6,63.0,997.7,2.0,17.1,,2025-11-23
18.7422,109.1777,39,34.0,10.0,39.4,1.9,2.6,3.9,28.0,58.0,1015.0,3.6,19.0,,2025-11-23
14.03742,100.605216,78,78.0,40.0,15.0,,2.2,0.1,31.0,9.7,1008.7,3.6,-4.6,99.0,2025-11-23
19.095361,108.651775,46,46.0,20.0,44.7,2.3,1.6,2.3,27.1,59.0,1015.1,5.0,,99.1,2025-11-23
18.775147,109.516925,36,5.0,5.0,36.2,1.9,3.1,4.8,28.0,58.0,1015.0,3.6,,,2025-11-23
19.258404,110.47465,95,95.0,52.0,51.3,7.4,2.6,4.9,25.0,65.0,1017.0,4.6,,,2025-11-23
19.6208,110.7477,76,76.0,47.0,63.0,5.5,2.6,5.4,25.0,65.0,1017.0,4.6,18.0,,2025-11-23
19.76,110.006,76,76.0,49.0,51.9,4.6,2.1,4.1,25.0,65.0,1017.0,4.6,18.0,,2025-11-23
19.91205,109.69053,80,80.0,45.0,56.5,2.8,2.6,2.0,25.0,65.0,1017.0,4.6,18.0,,2025-11-23
18.50844,110.03572,65,65.0,20.0,43.9,3.7,3.1,4.5,28.0,58.0,1015.0,3.6,19.0,,2025-11-23
21.33847,105.3673,31,31.0,19.0,17.0,2.0,12.0,6.0,26.0,44.0,1018.5,2.0,13.0,,2025-11-23
12.97378333,101.21285,60,60.0,58.0,0.4,4.1,0.6,0.1,31.6,9.2,1006.5,3.0,-4.9,0.2,2025-11-23
13.5502631,100.2647676,80,80.0,33.0,2.8,7.5,2.7,,31.1,9.3,1011.8,1.0,-5.1,99.1,2025-11-23
13.5234,99.814082,65,65.0,25.0,12.7,2.9,0.6,0.1,28.6,10.5,1008.7,5.1,-5.4,99.0,2025-11-23
18.224495,109.62038,37,30.0,16.0,37.0,1.9,3.6,2.9,28.0,58.0,1015.0,3.6,19.0,,2025-11-23
18.8297,110.3979,87,87.0,51.0,43.5,5.5,3.1,5.7,23.0,71.2,1016.9,3.0,17.5,99.2,2025-11-23
22.735,108.328,91,91.0,36.0,55.8,7.4,2.6,6.4,25.0,38.0,1018.0,2.5,10.0,,2025-11-23
23.4794,111.26,85,85.0,41.0,48.4,1.0,4.6,1.9,23.5,42.1,1005.5,2.0,9.9,99.7,2025-11-23
21.6158,108.3411,89,89.0,44.0,57.8,4.6,3.6,2.8,25.0,36.7,1018.2,2.0,9.2,0.6,2025-11-23
21.6414,108.3506,89,89.0,50.0,64.3,4.6,3.6,4.6,25.0,36.7,1018.2,2.0,9.2,0.6,2025-11-23
21.9667,108.6236,169,169.0,44.0,57.1,6.4,3.1,7.3,25.0,38.0,1018.0,2.5,10.0,,2025-11-23
21.7431,108.5989,104,104.0,59.0,61.7,9.6,6.1,7.3,21.7,46.1,1016.2,4.0,9.6,99.2,2025-11-23
23.1036,109.5683,65,65.0,31.0,45.5,4.6,3.1,4.6,19.7,57.2,1007.3,3.0,11.0,99.1,2025-11-23
22.6164,110.1433,91,91.0,36.0,54.5,3.7,0.6,5.5,25.8,37.0,1001.7,1.0,10.0,99.4,2025-11-23
23.9011,106.6103,55,55.0,22.0,39.8,3.2,4.1,3.7,23.4,47.2,999.3,2.0,11.5,99.3,2025-11-23
23.8844,106.6527,61,61.0,30.0,42.3,4.6,4.1,4.6,23.4,47.2,999.3,2.0,11.5,99.3,2025-11-23
24.4072,111.5622,85,85.0,40.0,48.0,4.2,4.1,7.3,17.5,55.9,1008.4,1.0,8.6,99.8,2025-11-23
24.6967,108.1009,68,68.0,22.0,41.5,5.1,3.1,3.7,22.9,31.1,989.7,2.0,4.9,99.1,2025-11-23
22.4137,107.3476,74,74.0,69.0,51.9,3.7,5.1,17.2,25.0,38.0,1018.0,2.5,10.0,,2025-11-23
23.8822,100.0869,61,61.0,17.0,30.9,1.0,3.6,4.6,20.2,42.9,839.8,3.0,7.2,99.1,2025-11-23
23.3594,104.2533,38,38.0,19.0,30.5,1.4,2.1,2.8,20.2,46.0,872.4,2.0,8.2,99.2,2025-11-23
23.3892,104.2319,59,59.0,18.0,31.3,1.0,1.1,1.9,20.2,46.0,872.4,2.0,8.2,99.2,2025-11-23
22.0019,100.7939,38,38.0,23.0,28.5,1.4,1.6,3.7,19.3,74.2,954.7,1.0,14.6,0.2,2025-11-23
24.428,98.5842,55,55.0,18.0,34.2,2.8,4.1,4.6,18.0,48.9,833.8,4.0,7.1,99.1,2025-11-23
23.3993,103.3772,68,68.0,20.0,28.5,2.8,2.6,1.9,20.2,46.0,872.4,2.0,8.2,99.2,2025-11-23
19.681434,110.358891,85,85.0,54.0,70.8,5.1,1.1,4.5,25.0,65.0,1017.0,4.6,,,2025-11-23
23.36313,103.374799,68,68.0,20.0,28.5,2.8,2.6,1.9,20.2,46.0,872.4,2.0,,99.2,2025-11-23
13.054551,101.098128,95,95.0,51.0,5.6,7.5,0.6,,28.6,9.8,1004.6,2.5,-6.3,0.1,2025-11-23
18.2508166,99.76395,63,63.0,11.0,14.2,0.6,0.6,0.1,27.5,11.3,984.0,1.0,-5.2,0.7,2025-11-23
18.4267833,99.7576333,63,63.0,12.0,0.8,1.2,0.6,0.1,27.5,11.3,984.0,1.0,-5.2,0.7,2025-11-23
19.5759666,101.0815166,49,49.0,70.0,3.2,2.9,1.1,0.1,29.5,10.0,988.0,1.0,-5.3,0.9,2025-11-23
18.29029,109.71186,38,34.0,13.0,38.2,2.3,2.1,3.7,28.0,58.0,1015.0,3.6,19.0,,2025-11-23
19.37706,110.1108,89,89.0,40.0,59.7,6.0,2.1,3.8,25.0,65.0,1017.0,4.6,18.0,,2025-11-23
18.403055,109.818054,95,95.0,26.0,42.7,3.7,3.1,4.5,28.0,58.0,1015.0,3.6,19.0,,2025-11-23
16.734413,98.566961,54,54.0,79.0,4.8,12.1,,0.1,31.2,8.6,998.5,1.0,-6.0,99.2,2025-11-23
13.917563,101.590529,54,54.0,56.0,5.2,,,,30.5,9.8,1010.7,3.6,-4.9,0.1,2025-11-23
19.687157,100.19024,45,44.6,13.1,,,,,27.0,50.0,1017.0,2.5,16.0,,2025-11-23
19.858547,99.90148,48,47.5,13.4,,,,,27.0,50.0,1017.0,2.5,16.0,,2025-11-23
23.0528,114.4183,91,91.0,40.0,51.3,7.4,4.1,3.7,26.9,38.5,1015.8,2.0,11.6,,2025-11-23
23.7106,113.0208,93,93.0,43.0,50.6,10.1,6.1,4.6,27.0,30.0,1018.0,2.5,8.0,,2025-11-23
23.65889,116.6183,78,78.0,59.0,70.1,6.0,4.1,4.6,27.0,39.0,1017.0,0.5,12.0,,2025-11-23
22.9539,112.0539,80,80.0,56.0,47.2,6.9,9.2,4.6,24.8,39.0,1011.6,2.0,9.9,99.6,2025-11-23
23.3682,103.3758,28,25.0,9.0,27.7,1.9,2.1,2.8,20.2,46.0,872.4,2.0,8.2,99.2,2025-11-23
14.022376,99.536195,73,73.0,47.0,6.7,,,0.1,30.7,9.7,1009.7,1.0,-4.8,99.6,2025-11-23
6.624747,100.066159,40,40.0,21.0,6.4,1.8,0.6,0.1,25.1,94.7,1005.2,0.5,23.7,0.4,2025-11-23
23.1771,120.4921,93,93.0,51.0,63.5,4.7,2.9,4.7,29.0,54.0,1016.0,3.0,19.0,,2025-11-23
23.955864,120.681667,46,65.0,28.0,45.6,5.6,2.9,,28.4,53.0,985.2,1.1,,,2025-11-23
23.550445,119.610741,70,70.0,51.0,60.9,2.8,4.5,,22.5,80.0,1017.3,4.6,19.0,,2025-11-23
22.90658,120.182561,70,70.0,53.0,,4.7,3.3,,26.1,70.0,1016.0,2.5,19.0,,2025-11-23
13.779873,100.646009,19,19.0,49.0,6.7,12.7,,,30.2,51.2,1011.9,2.0,19.0,99.1,2025-11-23
17.87748,102.728925,82,82.0,55.0,20.9,0.6,0.6,0.1,29.0,74.0,1014.0,3.0,24.0,,2025-11-23
13.428581,100.024664,67,67.0,40.0,13.4,4.1,0.6,0.1,28.6,10.5,1008.7,5.1,-5.4,99.0,2025-11-23
15.245413,104.846219,53,53.0,21.0,9.5,4.1,0.6,0.1,30.0,55.0,1013.0,5.1,20.0,,2025-11-23
23.57886111,119.6763056,65,65.0,59.0,,,,,22.7,80.0,1017.4,4.2,19.0,,2025-11-23
23.7133408,120.4306166,59,59.0,33.0,57.1,3.8,3.9,2.6,27.0,61.0,985.2,1.9,,,2025-11-23
21.0272212,106.0342099,13,13.0,10.0,76.0,3.0,9.0,2.0,26.0,41.0,1018.0,1.5,12.0,,2025-11-23
21.1873402,106.0742958,20,20.0,13.0,10.0,,,1.0,26.0,41.0,1018.0,1.5,12.0,,2025-11-23
21.0832037,106.2807861,41,41.0,29.0,31.0,,20.0,,26.0,44.0,1018.5,2.0,13.0,,2025-11-23
22.526986,120.345858,109,109.0,58.0,58.4,9.3,4.0,5.5,28.6,54.0,1015.0,1.7,17.0,,2025-11-23
11.80027,99.790596,69,69.0,22.2,,,,,28.2,10.9,999.9,6.1,-5.2,0.3,2025-11-23
7.570238,99.588743,24,22.0,24.0,,1.2,,0.1,25.8,9.7,1005.5,2.0,-8.6,0.5,2025-11-23
8.426923,99.961469,34,34.0,17.0,,6.4,,0.1,26.2,94.2,1010.2,2.5,24.9,2.3,2025-11-23
17.412345,104.7786123,60,60.0,25.0,22.1,21.3,2.7,0.1,29.0,77.7,998.0,1.0,24.7,99.0,2025-11-23
17.15662,104.133216,49,49.0,20.0,,,,,29.1,11.1,994.2,1.5,-4.3,99.2,2025-11-23
12.234862,102.523721,86,86.0,40.0,2.4,1.8,0.6,0.1,29.7,9.2,1008.2,2.5,-6.2,1.3,2025-11-23
14.476214,100.086095,105,105.0,51.0,5.2,4.1,0.6,0.1,29.0,10.6,1012.3,4.1,-4.9,99.0,2025-11-23
17.631352,100.09896,69,69.0,31.0,17.0,2.9,,,31.2,9.9,1004.9,1.5,-4.2,99.0,2025-11-23
16.043252,108.206826,59,59.0,55.0,,,,,22.0,94.0,1015.0,1.5,21.0,,2025-11-23
11.030287,106.35631,19,10.0,19.0,,,,,31.0,66.0,1008.0,2.0,24.0,,2025-11-23
