global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
11755,,2025-11-24 20:43:16,11755,"Kototabang, Indonesia",https://aqicn.org/city/indonesia/kototabang,-0.251,100.382,15,pm25,15.0,,,,,,24.3,90.3,1009.8,1.0,22.6,0.4,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:44
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,53,pm25,53.0,,,,,,23.5,90.2,1008.8,0.5,21.8,99.5,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:44
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,30,pm25,30.0,,,,,,22.0,94.0,1012.0,2.0,21.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:44
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,135,pm25,135.0,,,,,,25.3,78.1,1012.2,1.5,21.2,0.7,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:46
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,101,pm25,101.0,,,,,,25.0,100.0,1010.0,1.5,25.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:47
8289,85.0,2025-11-24 20:43:16,8289,"Jambi, Indonesia",https://aqicn.org/city/indonesia/jambi,-1.6318964,103.6414547,97,pm25,97.0,,,,,,24.8,97.1,1007.5,2.0,24.3,99.8,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:47
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,100,pm25,100.0,,,,,,22.7,85.8,1001.8,1.5,20.2,99.0,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:47
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,103,pm25,103.0,,,,,,25.3,78.1,1012.2,1.5,21.2,0.7,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:47
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,62,pm25,62.0,,,,,,24.0,100.0,1011.0,1.0,24.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:47
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,58,pm25,58.0,,,,,,23.0,94.0,1013.0,1.0,22.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:48
8293,90.0,2025-11-24 20:43:16,8293,"Samarinda, Indonesia",https://aqicn.org/city/indonesia/samarinda,-0.4825,117.1563,12,pm25,12.0,,,,,,27.0,94.0,1012.0,2.0,26.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:48
8292,14.0,2025-11-24 20:43:16,8292,"Banjarbaru, Indonesia",https://aqicn.org/city/indonesia/banjarbaru,-3.475,114.856,90,pm25,90.0,,,,,,23.0,100.0,1011.0,1.0,23.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:49
8342,27.0,2025-11-24 20:43:16,8342,"Palangka Raya, Indonesia",https://aqicn.org/city/indonesia/palangkaraya,-2.22611,113.945,51,pm25,51.0,,,,,,,,,,,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:49
8294,25.0,2025-11-24 20:43:16,8294,"Kemayoran, Indonesia",https://aqicn.org/city/indonesia/kemayoran,-6.155,106.846,155,pm25,155.0,,,,,,25.0,83.0,1012.0,0.5,22.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:50
13644,59.0,2025-11-24 20:43:16,14904,"Musi 2 Palembang, Indonesia",https://aqicn.org/city/indonesia/musi-2-palembang,-3.031,104.72,118,pm25,118.0,,,,,,25.0,100.0,1010.0,1.5,25.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:50
1828,60.0,2025-11-24 20:43:16,9587,"Chiangrai - Gaia Station 07, Thailand",https://aqicn.org/city/thailand/chiangrai---gaia-station-07,19.858547,99.90148,9,pm25,9.4,2.1,,,,,25.0,100.0,1006.0,1.0,25.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:51
1868,79.0,2025-11-24 20:43:16,9587,"Chiangrai - Gaia Station 07, Thailand",https://aqicn.org/city/thailand/chiangrai---gaia-station-07,19.858547,99.90148,9,pm25,9.4,2.1,,,,,25.0,100.0,1006.0,1.0,25.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:51
1827,,2025-11-24 20:43:16,2583,"Langkawi, Kedah, Malaysia",https://aqicn.org/city/malaysia/kedah/langkawi,6.331539,99.85846,25,,2.0,8.0,4.4,1.0,0.9,0.1,24.0,94.0,1009.0,1.0,23.0,,,2026-07-03 07:00:00,+08:00,1783062000,2026-07-02 23:57:51
9587,,2025-11-24 20:43:16,9587,"Chiangrai - Gaia Station 07, Thailand",https://aqicn.org/city/thailand/chiangrai---gaia-station-07,19.858547,99.90148,9,pm25,9.4,2.1,,,,,25.0,100.0,1006.0,1.0,25.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:52
13645,23.0,2025-11-24 20:43:16,13645,"Kotabaru, Indonesia",https://aqicn.org/city/indonesia/kotabaru,-3.3,116.17,31,pm25,31.0,,,,,,26.5,89.3,1007.1,1.0,24.6,5.5,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:52
13654,,2025-11-24 20:43:16,13654,"Sorong, Indonesia",https://aqicn.org/city/indonesia/sorong,-0.8634105,131.2544805,26,pm25,26.0,,,,,,26.7,93.1,1011.8,3.6,25.5,99.0,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:52
1823,66.0,2025-11-24 20:43:16,9450,"Chiangrai - Gaia Station 01, Thailand",https://aqicn.org/city/thailand/chiangrai---gaia-station-01,19.687157,100.19024,6,pm25,6.3,1.9,,,,,25.0,100.0,1006.0,1.0,25.0,,,2026-07-03 06:00:00,+07:00,1783058400,2026-07-02 23:57:52
