global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,85,pm25,85.0,,,,,,32.7,47.5,1012.4,4.1,20.1,,,2026-08-30 12:00:00,+07:00,1788091200,2026-08-30 06:01:12
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,79,pm25,79.0,,,,,,32.8,49.7,1008.2,2.0,20.9,,,2026-08-30 12:00:00,+07:00,1788091200,2026-08-30 06:01:12
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,94,pm25,94.0,,,,,,32.7,47.5,1012.4,4.1,20.1,,,2026-08-30 12:00:00,+07:00,1788091200,2026-08-30 06:01:12
11755,,2025-11-24 20:43:16,11755,"Kototabang, Indonesia",https://aqicn.org/city/indonesia/kototabang,-0.251,100.382,38,pm25,38.0,,,,,,31.1,68.4,1012.0,3.0,24.6,0.1,,2026-08-30 12:00:00,+07:00,1788091200,2026-08-30 06:01:12
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,62,pm25,62.0,,,,,,31.2,55.4,1013.1,5.1,21.2,,,2026-08-30 12:00:00,+07:00,1788091200,2026-08-30 06:01:12
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,135,pm25,135.0,,,,,,32.3,52.7,1002.6,4.1,21.4,,,2026-08-30 12:00:00,+07:00,1788091200,2026-08-30 06:01:12
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,69,pm25,69.0,,,,,,34.1,51.2,1009.8,3.6,22.6,,,2026-08-30 12:00:00,+07:00,1788091200,2026-08-30 06:01:12
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,599,pm25,599.0,,,,,,34.0,49.0,1010.0,2.5,22.0,,,2026-08-30 12:00:00,+07:00,1788091200,2026-08-30 06:01:12
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,187,pm25,187.0,,,,,,32.2,56.3,1010.9,4.1,22.4,99.0,,2026-08-30 12:00:00,+07:00,1788091200,2026-08-30 06:01:13
8294,25.0,2025-11-24 20:43:16,8294,"Kemayoran, Indonesia",https://aqicn.org/city/indonesia/kemayoran,-6.155,106.846,127,pm25,127.0,,,,,,33.0,46.0,1012.0,3.6,20.0,,,2026-08-30 12:00:00,+07:00,1788091200,2026-08-30 06:01:13
