global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
11755,,2025-11-24 20:43:16,11755,"Kototabang, Indonesia",https://aqicn.org/city/indonesia/kototabang,-0.251,100.382,66,pm25,66.0,,,,,,23.6,91.9,1010.5,0.5,22.2,0.3,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:25
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,148,pm25,148.0,,,,,,24.5,95.3,1012.0,1.0,23.7,2.3,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:27
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,43,pm25,43.0,,,,,,24.3,96.5,1010.6,1.5,23.7,0.3,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:27
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,79,pm25,79.0,,,,,,24.3,88.6,1012.0,1.0,22.3,0.2,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:28
8289,85.0,2025-11-24 20:43:16,8289,"Jambi, Indonesia",https://aqicn.org/city/indonesia/jambi,-1.6318964,103.6414547,70,pm25,70.0,,,,,,24.0,95.3,1009.4,1.0,23.2,0.2,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:28
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,53,pm25,53.0,,,,,,23.4,95.9,1002.4,2.5,22.7,2.4,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:28
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,74,pm25,74.0,,,,,,23.6,99.4,1011.6,1.0,23.5,99.2,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:28
13644,59.0,2025-11-24 20:43:16,13644,"Bengkulu, Indonesia",https://aqicn.org/city/indonesia/bengkulu,-3.865,102.312,39,pm25,39.0,,,,,,23.4,94.1,1009.2,1.5,22.4,99.2,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:29
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,68,pm25,68.0,,,,,,24.3,88.6,1012.0,1.0,22.3,0.2,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:29
8293,90.0,2025-11-24 20:43:16,8293,"Samarinda, Indonesia",https://aqicn.org/city/indonesia/samarinda,-0.4825,117.1563,31,pm25,31.0,,,,,,26.0,94.0,1013.0,2.5,25.0,,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:29
8294,25.0,2025-11-24 20:43:16,8294,"Kemayoran, Indonesia",https://aqicn.org/city/indonesia/kemayoran,-6.155,106.846,37,pm25,37.0,,,,,,26.0,83.0,1013.0,2.5,23.0,,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:29
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,51,pm25,51.0,,,,,,24.8,95.3,1011.4,3.0,24.0,0.7,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:29
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,50,pm25,50.0,,,,,,23.6,98.2,1009.0,1.5,23.3,0.4,,2026-02-03 06:00:00,+07:00,1770098400,2026-02-03 01:05:29
8292,14.0,2025-11-24 20:43:16,8292,"Banjarbaru, Indonesia",https://aqicn.org/city/indonesia/banjarbaru,-3.475,114.856,56,pm25,56.0,,,,,,25.0,94.0,1012.0,1.5,24.0,,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:30
1868,79.0,2025-11-24 20:43:16,1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",https://aqicn.org/city/thailand/lamphun/provincial-administrative-stadium,18.567194,99.038639,86,pm25,86.0,47.0,4.8,7.5,0.6,,18.3,89.3,981.9,0.5,17.3,,,2026-02-03 08:00:00,+07:00,1770105600,2026-02-03 01:05:31
6818,87.0,2025-11-24 20:43:16,6818,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",https://aqicn.org/city/thailand/regional-environmental-office-8,13.5234,99.814082,99,pm25,99.0,25.0,0.8,2.9,0.6,0.1,24.0,12.2,1011.2,1.0,-7.0,,,2026-02-03 08:00:00,+07:00,1770105600,2026-02-03 01:05:32
9587,,2025-11-24 20:43:16,9587,"Chiangrai - Gaia Station 07, Thailand",https://aqicn.org/city/thailand/chiangrai---gaia-station-07,19.858547,99.90148,85,pm25,85.0,27.8,,,,,16.0,100.0,1020.0,0.5,16.0,,,2026-02-03 07:00:00,+07:00,1770102000,2026-02-03 01:05:32
