global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
8289,,2025-11-23 03:29:42,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,38,pm25,38.0,15.0,4.0,,6.0,4.0,25.0,100.0,1010.0,1.5,25.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:44
8293,,2025-11-23 03:29:42,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,34,,,,,,,,27.0,94.0,1008.0,1.0,26.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:44
13644,,2025-11-23 03:29:42,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,38,pm25,38.0,15.0,4.0,,6.0,4.0,25.0,100.0,1010.0,1.5,25.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:45
13655,,2025-11-23 03:29:42,2613,"Samarahan, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/samarahan,1.454853,110.491505,21,,,,,,,,24.0,97.0,1009.0,0.7,23.5,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:45
8342,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,12,,,,,,,,24.0,94.0,1009.0,2.0,23.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:45
13653,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,12,,,,,,,,24.0,94.0,1009.0,2.0,23.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:46
13647,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,12,,,,,,,,24.0,94.0,1009.0,2.0,23.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:46
13650,,2025-11-23 03:29:42,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,38,pm25,38.0,15.0,4.0,,6.0,4.0,25.0,100.0,1010.0,1.5,25.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:47
13841,,2025-11-23 03:29:42,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,34,,,,,,,,27.0,94.0,1008.0,1.0,26.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:47
14903,,2025-11-23 03:29:42,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,38,pm25,38.0,15.0,4.0,,6.0,4.0,25.0,100.0,1010.0,1.5,25.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:47
8292,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,12,,,,,,,,24.0,94.0,1009.0,2.0,23.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:47
8294,,2025-11-23 03:29:42,9495,"Pengerang, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/pengerang,1.389489,104.149586,52,,,,,,,,29.5,71.1,1007.2,1.5,23.7,0.9,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:48
1822,40.0,2025-11-23 03:29:42,1822,"Yupparaj Wittayalai School, Chiangmai, Thailand (โรงเรียนยุพราชวิทยาลัย)",https://aqicn.org/city/thailand/chiangmai/yupparaj-wittayalai-school,18.7909333,98.99,55,pm25,55.0,82.0,14.6,7.5,0.6,,22.1,85.7,980.9,0.5,19.6,1.9,,2025-11-23 23:00:00,+07:00,1763938800,2025-11-23 17:08:49
13645,,2025-11-23 03:29:42,2609,"Kapit, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/kapit,2.014498,112.92736,13,,,,,,,,,,,,,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:49
13651,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,12,,,,,,,,24.0,94.0,1009.0,2.0,23.0,,,2025-11-24 00:00:00,+08:00,1763942400,2025-11-23 17:08:49
13576,69.0,2025-11-23 03:29:42,13576,"Prachuap Khiri Khan - Gaia Station 10, Thailand",https://aqicn.org/city/thailand/prachuap-khiri-khan/gaia-10,11.80027,99.790596,73,pm25,73.0,23.6,,,,,21.1,82.1,1000.9,1.0,19.3,0.3,,2025-11-24 00:00:00,+07:00,1763942400,2025-11-23 17:08:49
