global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,31,pm25,31.0,,,,,,24.5,91.9,1005.4,1.5,23.1,99.0,,2026-01-16 03:00:00,+07:00,1768532400,2026-01-15 21:12:15
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,70,pm25,70.0,,,,,,24.5,88.6,1007.3,1.0,22.5,6.5,,2026-01-16 03:00:00,+07:00,1768532400,2026-01-15 21:12:15
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,148,pm25,148.0,,,,,,24.5,88.6,1007.3,1.0,22.5,6.5,,2026-01-16 03:00:00,+07:00,1768532400,2026-01-15 21:12:16
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,55,pm25,55.0,,,,,,25.5,90.9,1006.5,1.5,23.9,2.2,,2026-01-16 03:00:00,+07:00,1768532400,2026-01-15 21:12:17
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,133,pm25,133.0,,,,,,25.0,100.0,1007.8,2.0,25.0,3.0,,2026-01-16 03:00:00,+07:00,1768532400,2026-01-15 21:12:18
13644,59.0,2025-11-24 20:43:16,13644,"Bengkulu, Indonesia",https://aqicn.org/city/indonesia/bengkulu,-3.865,102.312,1,pm25,1.0,,,,,,23.8,94.1,1007.0,2.0,22.8,0.8,,2026-01-16 03:00:00,+07:00,1768532400,2026-01-15 21:12:18
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,46,pm25,46.0,,,,,,25.1,91.4,1007.0,2.5,23.6,0.7,,2026-01-16 03:00:00,+07:00,1768532400,2026-01-15 21:12:18
11755,,2025-11-24 20:43:16,11755,"Kototabang, Indonesia",https://aqicn.org/city/indonesia/kototabang,-0.251,100.382,15,pm25,15.0,,,,,,24.7,88.7,1009.7,2.0,22.7,2.6,,2026-01-16 03:00:00,+07:00,1768532400,2026-01-15 21:12:18
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,32,pm25,32.0,,,,,,23.7,90.2,1009.1,1.0,22.0,5.6,,2026-01-16 03:00:00,+07:00,1768532400,2026-01-15 21:12:19
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,112,pm25,112.0,,,,,,24.4,95.9,999.9,1.0,23.7,99.8,,2026-01-16 03:00:00,+07:00,1768532400,2026-01-15 21:12:19
