global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13653,67.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,25,,,,,,,,32.0,70.0,1005.0,1.0,26.0,,,2025-11-28 15:00:00,+08:00,1764342000,2025-11-28 08:15:54
13841,31.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,39,,,,,,,,31.0,74.0,1006.0,2.5,26.0,,,2025-11-28 15:00:00,+08:00,1764342000,2025-11-28 08:15:54
13651,89.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,25,,,,,,,,32.0,70.0,1005.0,1.0,26.0,,,2025-11-28 15:00:00,+08:00,1764342000,2025-11-28 08:15:55
13647,59.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,25,,,,,,,,32.0,70.0,1005.0,1.0,26.0,,,2025-11-28 15:00:00,+08:00,1764342000,2025-11-28 08:15:55
13655,56.0,2025-11-24 20:43:16,2613,"Samarahan, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/samarahan,1.454853,110.491505,23,,,,,,,,24.0,94.0,1008.0,1.5,23.0,,,2025-11-28 15:00:00,+08:00,1764342000,2025-11-28 08:15:55
8294,25.0,2025-11-24 20:43:16,9495,"Pengerang, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/pengerang,1.389489,104.149586,35,,,,,,,,28.5,72.0,1008.0,3.8,23.0,,,2025-11-28 15:00:00,+08:00,1764342000,2025-11-28 08:15:55
10490,45.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,25,,,,,,,,32.0,70.0,1005.0,1.0,26.0,,,2025-11-28 15:00:00,+08:00,1764342000,2025-11-28 08:15:56
8289,85.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,21,pm25,21.0,16.0,7.0,,3.0,4.0,28.0,78.0,1008.0,2.0,24.0,,,2025-11-28 16:00:00,+08:00,1764345600,2025-11-28 08:15:57
8292,14.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,25,,,,,,,,32.0,70.0,1005.0,1.0,26.0,,,2025-11-28 15:00:00,+08:00,1764342000,2025-11-28 08:15:57
14903,79.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,21,pm25,21.0,16.0,7.0,,3.0,4.0,28.0,78.0,1008.0,2.0,24.0,,,2025-11-28 16:00:00,+08:00,1764345600,2025-11-28 08:15:57
