global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,15,pm25,15.0,,,,,,26.0,76.7,999.0,2.0,21.6,99.3,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:43
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,46,pm25,46.0,,,,,,26.4,87.2,1008.2,1.5,24.1,0.2,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:44
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,56,pm25,56.0,,,,,,26.6,87.2,1006.5,1.0,24.3,0.5,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:44
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,56,pm25,56.0,,,,,,25.5,93.6,1005.8,2.0,24.4,0.2,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:44
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,117,pm25,117.0,,,,,,27.5,90.5,1007.4,1.5,25.8,99.0,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:44
8292,14.0,2025-11-24 20:43:16,8292,"Banjarbaru, Indonesia",https://aqicn.org/city/indonesia/banjarbaru,-3.475,114.856,75,pm25,75.0,,,,,,27.0,94.0,1007.5,0.7,26.0,,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:46
8289,85.0,2025-11-24 20:43:16,8289,"Jambi, Indonesia",https://aqicn.org/city/indonesia/jambi,-1.6318964,103.6414547,56,pm25,56.0,,,,,,25.2,93.6,1005.7,0.5,24.1,1.2,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:46
8294,25.0,2025-11-24 20:43:16,8294,"Kemayoran, Indonesia",https://aqicn.org/city/indonesia/kemayoran,-6.155,106.846,55,pm25,55.0,,,,,,27.0,78.0,1008.0,3.0,23.0,,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:46
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,69,pm25,69.0,,,,,,26.4,87.2,1008.2,1.5,24.1,0.2,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:46
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,120,pm25,120.0,,,,,,25.0,100.0,1008.0,1.0,25.0,,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:47
13645,23.0,2025-11-24 20:43:16,13645,"Kotabaru, Indonesia",https://aqicn.org/city/indonesia/kotabaru,-3.3,116.17,45,pm25,45.0,,,,,,26.5,89.3,1007.1,1.0,24.6,5.5,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:47
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,8,pm25,8.0,,,,,,27.4,85.2,1007.9,2.0,24.7,99.2,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:47
11755,,2025-11-24 20:43:16,8288,"Pekanbaru, Indonesia",https://aqicn.org/city/indonesia/pekanbaru,0.46667,101.4666,159,pm25,159.0,,,,,,25.6,90.9,1004.2,2.5,24.0,99.0,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:47
1827,,2025-11-24 20:43:16,1827,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",https://aqicn.org/city/thailand/phuket/municipal-health-center-1,7.884488,98.391283,56,pm25,56.0,28.0,,7.5,0.6,,24.0,83.0,1009.0,1.5,21.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:49
1823,66.0,2025-11-24 20:43:16,1823,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",https://aqicn.org/city/thailand/lampang-meteorological-station,18.2783333,99.5064666,75,pm25,75.0,75.0,11.5,1.8,0.6,0.1,12.2,94.0,1015.3,0.5,,,,2025-11-27 03:00:00,+07:00,1764212400,2025-11-26 22:10:50
13644,59.0,2025-11-24 20:43:16,13644,"Bengkulu, Indonesia",https://aqicn.org/city/indonesia/bengkulu,-3.865,102.312,12,pm25,12.0,,,,,,25.0,95.3,1007.1,0.5,24.2,3.4,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:50
1868,79.0,2025-11-24 20:43:16,1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",https://aqicn.org/city/thailand/lamphun/provincial-administrative-stadium,18.567194,99.038639,85,pm25,85.0,82.0,14.6,7.5,0.6,,15.0,93.0,1018.0,1.0,14.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:50
8342,27.0,2025-11-24 20:43:16,8342,"Palangka Raya, Indonesia",https://aqicn.org/city/indonesia/palangkaraya,-2.22611,113.945,30,pm25,30.0,,,,,,,,,,,,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:50
13654,,2025-11-24 20:43:16,6442,Winnellie,https://aqicn.org/city/australia/northen/winnellie,-12.424323299931126,130.89335024356842,16,pm25,16.0,7.0,3.1,0.6,3.7,0.4,26.7,91.2,1006.1,3.99,25.7,12.8,,2025-11-27 07:00:00,+09:30,1764226800,2025-11-26 22:10:50
8287,31.0,2025-11-24 20:43:16,2597,"Seri Manjung, Perak, Malaysia",https://aqicn.org/city/malaysia/perak/seri-manjung,4.200344,100.663358,27,,,,,,,,26.0,88.0,1006.0,2.0,24.0,,,2025-11-27 06:00:00,+08:00,1764223200,2025-11-26 22:10:51
6818,87.0,2025-11-24 20:43:16,6818,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",https://aqicn.org/city/thailand/regional-environmental-office-8,13.5234,99.814082,111,pm25,111.0,25.0,4.4,2.9,0.6,0.1,21.0,64.0,1013.0,4.1,14.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:51
1828,60.0,2025-11-24 20:43:16,1828,"Natural Resources and Environment Office, Chiangrai, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดเชียงราย)",https://aqicn.org/city/thailand/chiangrai/natural-resources-and-environment-office,19.909217,99.823467,72,pm25,72.0,25.0,12.7,0.6,,0.1,13.3,98.5,985.1,0.1,,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:51
8293,90.0,2025-11-24 20:43:16,8293,"Samarinda, Indonesia",https://aqicn.org/city/indonesia/samarinda,-0.4825,117.1563,63,pm25,63.0,,,,,,28.5,91.0,1007.0,1.5,27.0,,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:51
1831,70.0,2025-11-24 20:43:16,1831,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",https://aqicn.org/city/thailand/phayao/knowledge-park,19.200226,99.893048,75,pm25,75.0,77.0,13.1,6.4,,0.1,13.3,98.6,985.1,0.1,,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:52
8646,25.0,2025-11-24 20:43:16,8646,"Indrapuri, Indonesia",https://aqicn.org/city/indonesia/indrapuri,5.404,95.475,8,pm25,8.0,,,,,,24.1,95.9,1008.5,0.5,23.4,8.6,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:10:52
9587,,2025-11-24 20:43:16,9587,"Chiangrai - Gaia Station 07, Thailand",https://aqicn.org/city/thailand/chiangrai---gaia-station-07,19.858547,99.90148,97,pm25,97.0,34.8,,,,,14.0,93.0,1020.0,0.5,13.0,,,2025-11-27 05:00:00,+07:00,1764219600,2025-11-26 22:10:53
1829,14.0,2025-11-24 20:43:16,1829,"Natural Resources and Environment Office, Mae Hongson, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดแม่ฮ่องสอน)",https://aqicn.org/city/thailand/mae-hongson/natural-resources-and-environment-office,19.30455,97.97165,15,pm10,13.0,15.0,4.8,3.5,,0.1,16.1,95.7,987.0,1.5,16.6,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:53
2583,22.0,2025-11-24 20:43:16,2583,"Langkawi, Kedah, Malaysia",https://aqicn.org/city/malaysia/kedah/langkawi,6.331539,99.85846,38,,,,,,,,26.0,78.0,1008.0,2.5,22.0,,,2025-11-27 05:00:00,+08:00,1764219600,2025-11-26 22:10:54
8324,63.0,2025-11-24 20:43:16,8324,"Health Promotion Hospital Sob Pad, Lampang, Thailand (โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสบป้าด ลำปาง)",https://aqicn.org/city/thailand/lampang/health-promotion-hospital-sob-pad,18.2508166,99.76395,72,pm25,72.0,11.0,0.4,0.6,1.1,0.1,12.2,94.0,1015.3,0.5,,,,2025-11-27 03:00:00,+07:00,1764212400,2025-11-26 22:10:54
13576,,2025-11-24 20:43:16,13576,"Prachuap Khiri Khan - Gaia Station 10, Thailand",https://aqicn.org/city/thailand/prachuap-khiri-khan/gaia-10,11.80027,99.790596,102,pm25,102.0,39.3,,,,,23.0,62.7,1012.0,2.0,15.5,,,2025-11-27 05:00:00,+07:00,1764219600,2025-11-26 22:10:55
10481,79.0,2025-11-24 20:43:16,10481,"Pak Prak, Kanchanaburi, Kanchanaburi, Thailand (ต.ปากแพรก อ.เมือง จ.กาญจนบุรี)",https://aqicn.org/city/thailand/kanchanaburi/kanchanaburi/pak-prak,14.022376,99.536195,99,pm25,99.0,47.0,6.7,,,0.1,20.0,86.6,1010.3,1.0,17.7,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:55
13629,,2025-11-24 20:43:16,13628,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",https://aqicn.org/city/thailand/trang/polytechnic-college,7.570238,99.588743,35,pm25,35.0,13.0,,0.6,,0.1,24.0,88.0,1010.0,2.5,22.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:55
13628,62.0,2025-11-24 20:43:16,13628,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",https://aqicn.org/city/thailand/trang/polytechnic-college,7.570238,99.588743,35,pm25,35.0,13.0,,0.6,,0.1,24.0,88.0,1010.0,2.5,22.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:56
8325,43.0,2025-11-24 20:43:16,8325,"Health Promotion Hospital Ta See, Lampang, Thailand (โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านท่าสี ลำปาง)",https://aqicn.org/city/thailand/lampang/health-promotion-hospital-ta-see,18.4267833,99.7576333,71,pm25,71.0,12.0,0.8,1.2,0.6,0.1,12.2,94.0,1015.3,0.5,,,,2025-11-27 03:00:00,+07:00,1764212400,2025-11-26 22:10:56
2597,27.0,2025-11-24 20:43:16,2597,"Seri Manjung, Perak, Malaysia",https://aqicn.org/city/malaysia/perak/seri-manjung,4.200344,100.663358,27,,,,,,,,26.0,88.0,1006.0,2.0,24.0,,,2025-11-27 06:00:00,+08:00,1764223200,2025-11-26 22:10:56
9013,65.0,2025-11-24 20:43:16,9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",https://aqicn.org/city/thailand/tak/mae-sot/mae-pa,16.734413,98.566961,79,pm25,79.0,79.0,4.8,12.1,,0.1,17.0,94.4,1001.9,1.0,16.1,,,2025-11-27 03:00:00,+07:00,1764212400,2025-11-26 22:10:57
1826,,2025-11-24 20:43:16,1827,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",https://aqicn.org/city/thailand/phuket/municipal-health-center-1,7.884488,98.391283,56,pm25,56.0,28.0,,7.5,0.6,,24.0,83.0,1009.0,1.5,21.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:58
1854,,2025-11-24 20:43:16,9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",https://aqicn.org/city/thailand/prachin-buri/si-maha-phot/tha-tum,13.917563,101.590529,86,pm25,86.0,56.0,5.2,,,,21.0,68.0,1013.0,2.8,15.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:10:58
2625,31.0,2025-11-24 20:43:16,2625,"Batu Muda,Kuala Lumpur, Wilayah Persekutuan, Malaysia",https://aqicn.org/city/malaysia/wilayah-persekutuan/batu-muda-kuala-lumpur,3.212439,101.682228,36,,,,,,,,26.0,94.0,1007.0,1.5,25.0,,,2025-11-27 06:00:00,+08:00,1764223200,2025-11-26 22:10:59
2600,26.0,2025-11-24 20:43:16,2600,"Perai, Pulau Pinang, Malaysia",https://aqicn.org/city/malaysia/pulau-pinang/perai,5.329358,100.443475,33,,,,,,,,24.0,88.0,1007.0,1.5,22.0,,,2025-11-27 05:00:00,+08:00,1764219600,2025-11-26 22:10:59
1852,,2025-11-24 20:43:16,2599,"Kangar, Perlis, Malaysia",https://aqicn.org/city/malaysia/perlis/kangar,6.429922,100.211069,17,,,,,,,,26.0,88.0,1007.0,2.0,24.0,,,2025-11-25 20:00:00,+08:00,1764100800,2025-11-26 22:10:59
1822,55.0,2025-11-24 20:43:16,1822,"Yupparaj Wittayalai School, Chiangmai, Thailand (โรงเรียนยุพราชวิทยาลัย)",https://aqicn.org/city/thailand/chiangmai/yupparaj-wittayalai-school,18.7909333,98.99,70,pm25,70.0,82.0,14.6,7.5,0.6,,15.0,93.0,1018.5,1.2,14.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:11:00
8322,70.0,2025-11-24 20:43:16,8322,"Health Promotion Hospital Ban Khao Hin,Chonburi, Thailand (โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเขาหิน ชลบุรี)",https://aqicn.org/city/thailand/chonburi/health-promotion-hospital-ban-khao-hin,13.054551,101.098128,94,pm25,94.0,51.0,5.6,7.5,0.6,,21.5,80.0,1012.0,4.8,18.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:11:00
2607,54.0,2025-11-24 20:43:16,2607,"Bintulu, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/bintulu,3.177084,113.041091,39,,,,,,,,24.0,100.0,1008.0,1.5,24.0,,,2025-11-27 06:00:00,+08:00,1764223200,2025-11-26 22:11:00
5191,55.0,2025-11-24 20:43:16,5191,Wuzhishan (五指山),https://aqicn.org/city/wuzhishan,18.775147,109.516925,65,pm25,65.0,40.0,55.8,3.2,4.1,2.9,18.0,59.0,1017.0,0.5,,,,2025-11-27 05:00:00,+08:00,1764219600,2025-11-26 22:11:00
13630,116.0,2025-11-24 20:43:16,13630,"Meteorological stations, Nakhon Phanom, Thailand (สถานีอุตุนิยมวิทยานครพนม)",https://aqicn.org/city/thailand/nakhon-phanom/meteorological-stations,17.412345,104.7786123,105,pm25,105.0,53.0,21.7,19.6,6.4,0.1,13.8,93.1,999.7,0.5,13.9,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:11:00
13648,27.0,2025-11-24 20:43:16,13648,"Mempawah, Indonesia",https://aqicn.org/city/indonesia/mempawah,0.124,110.456,55,pm25,55.0,,,,,,,,,,,,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:11:01
8288,112.0,2025-11-24 20:43:16,8288,"Pekanbaru, Indonesia",https://aqicn.org/city/indonesia/pekanbaru,0.46667,101.4666,159,pm25,159.0,,,,,,25.6,90.9,1004.2,2.5,24.0,99.0,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 22:11:01
12797,111.0,2025-11-24 20:43:16,12797,"Nai Mueang,Mueang,Ubon Ratchathani , Thailand (ต.ในเมือง อ.เมือง จ.อุบลราชธานี)",https://aqicn.org/city/thailand/ubon-ratchathani/mueang/nai-mueang,15.245413,104.846219,94,pm25,94.0,50.0,9.5,4.1,0.6,0.1,18.0,77.0,1015.0,7.2,14.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:11:02
12760,16.0,2025-11-24 20:43:16,12760,"Betong, Thailand (ต.เบตง อ.เบตง จ.ยะลา)",https://aqicn.org/city/thailand/betong,5.763873,101.067903,23,pm25,23.0,,,,,,25.0,83.0,1009.0,3.6,22.0,,,2025-11-26 22:00:00,+07:00,1764194400,2025-11-26 22:11:03
12796,142.0,2025-11-24 20:43:16,12796,"Lat Yai,Mueang,Samut Songkhram, Thailand (ต.ลาดใหญ่ อ.เมือง จ.สมุทรสงคราม)",https://aqicn.org/city/thailand/samut-songkhram/mueang/lat-yai,13.428581,100.024664,154,pm25,154.0,66.0,4.4,4.1,0.6,0.1,22.0,60.0,1013.0,4.6,14.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:11:03
5193,114.0,2025-11-24 20:43:16,5193,Qionghai (琼海),https://aqicn.org/city/qionghai,19.258404,110.47465,102,pm25,102.0,53.0,32.5,6.4,2.6,4.1,19.0,68.0,1019.0,4.6,,,,2025-11-27 05:00:00,+08:00,1764219600,2025-11-26 22:11:03
13632,,2025-11-24 20:43:16,5107,"Government Center, Rayong, Thailand (ศูนย์ราชการระยอง)",https://aqicn.org/city/thailand/rayong/government-center,12.7066,101.18055,66,pm25,66.0,33.0,7.5,11.0,2.2,0.1,21.5,80.0,1012.0,4.8,18.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:11:04
1870,77.0,2025-11-24 20:43:16,1870,"Provincial Health Office, Loei, Thailand (สำนักงานสาธารณสุขจังหวัดเลย)",https://aqicn.org/city/thailand/loei/provincial-health-office,17.4525229,101.7272395,87,pm25,87.0,36.0,,0.6,,,14.3,93.8,986.5,1.0,15.0,,,2025-11-27 04:00:00,+07:00,1764216000,2025-11-26 22:11:04
2618,13.0,2025-11-24 20:43:16,2618,"Kuala Selangor, Selangor, Malaysia",https://aqicn.org/city/malaysia/selangor/kuala-selangor,3.321308,101.256242,27,,,,,,,,24.4,99.0,1006.8,0.1,,,,2025-11-27 05:00:00,+08:00,1764219600,2025-11-26 22:11:04
