global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,41,pm25,41.0,,,,,,25.4,89.8,1009.4,1.0,23.6,99.0,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:03
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,73,pm25,73.0,,,,,,29.2,73.2,1009.9,2.5,23.9,1.6,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:05
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,157,pm25,157.0,,,,,,26.8,91.0,1000.2,1.5,25.2,99.2,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:05
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,99,pm25,99.0,,,,,,28.4,83.8,1009.9,1.5,25.4,4.8,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:05
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,100,pm25,100.0,,,,,,28.4,83.8,1009.9,1.5,25.4,4.8,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:05
11755,,2025-11-24 20:43:16,11755,"Kototabang, Indonesia",https://aqicn.org/city/indonesia/kototabang,-0.251,100.382,20,pm25,20.0,,,,,,26.3,89.9,1009.5,1.5,24.5,0.4,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:05
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,87,pm25,87.0,,,,,,27.6,78.9,1008.5,1.0,23.6,,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:05
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,9,pm25,9.0,,,,,,24.6,95.9,1007.3,3.6,23.9,0.1,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:06
8294,25.0,2025-11-24 20:43:16,8294,"Kemayoran, Indonesia",https://aqicn.org/city/indonesia/kemayoran,-6.155,106.846,80,pm25,80.0,,,,,,28.0,88.0,1010.0,2.0,26.0,,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:06
13654,,2025-11-24 20:43:16,13654,"Sorong, Indonesia",https://aqicn.org/city/indonesia/sorong,-0.8634105,131.2544805,11,pm25,11.0,,,,,,26.0,98.2,1009.2,1.0,25.7,0.7,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:07
13644,59.0,2025-11-24 20:43:16,13644,"Bengkulu, Indonesia",https://aqicn.org/city/indonesia/bengkulu,-3.865,102.312,156,pm25,156.0,,,,,,26.5,88.8,1007.3,1.5,24.5,0.2,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:07
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,105,pm25,105.0,,,,,,27.6,87.8,1008.8,1.0,25.4,99.4,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:07
13645,23.0,2025-11-24 20:43:16,13645,"Kotabaru, Indonesia",https://aqicn.org/city/indonesia/kotabaru,-3.3,116.17,15,pm25,15.0,,,,,,26.5,89.3,1007.1,1.0,24.6,5.5,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:08
8289,85.0,2025-11-24 20:43:16,8289,"Jambi, Indonesia",https://aqicn.org/city/indonesia/jambi,-1.6318964,103.6414547,68,pm25,68.0,,,,,,27.4,87.8,1006.6,1.5,25.2,0.6,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:08
8292,14.0,2025-11-24 20:43:16,8292,"Banjarbaru, Indonesia",https://aqicn.org/city/indonesia/banjarbaru,-3.475,114.856,43,pm25,43.0,,,,,,27.0,88.0,1009.0,3.6,25.0,,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:09
8342,27.0,2025-11-24 20:43:16,8342,"Palangka Raya, Indonesia",https://aqicn.org/city/indonesia/palangkaraya,-2.22611,113.945,51,pm25,51.0,,,,,,,,,,,,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:09
1868,79.0,2025-11-24 20:43:16,1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",https://aqicn.org/city/thailand/lamphun/provincial-administrative-stadium,18.567194,99.038639,172,pm25,172.0,86.0,14.6,7.5,0.6,,31.0,43.0,1008.5,2.3,17.0,,,2026-04-18 00:00:00,+07:00,1776470400,2026-04-17 16:42:09
6818,87.0,2025-11-24 20:43:16,6818,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",https://aqicn.org/city/thailand/regional-environmental-office-8,13.5234,99.814082,78,pm25,78.0,25.0,10.7,2.9,0.6,0.1,31.0,66.0,1009.0,6.1,24.0,,,2026-04-18 00:00:00,+07:00,1776470400,2026-04-17 16:42:09
1828,60.0,2025-11-24 20:43:16,1828,"Natural Resources and Environment Office, Chiangrai, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดเชียงราย)",https://aqicn.org/city/thailand/chiangrai/natural-resources-and-environment-office,19.909217,99.823467,182,pm25,182.0,92.0,12.7,0.6,,0.1,35.6,40.0,971.8,1.0,,,,2026-04-18 00:00:00,+07:00,1776470400,2026-04-17 16:42:10
9587,,2025-11-24 20:43:16,5776,Mueang Chiang Rai,https://aqicn.org/city/mueang-chiang-rai,19.9104798,99.840576,182,pm25,182.0,92.0,12.7,0.6,,0.1,27.0,65.0,1009.0,1.0,,,,2026-04-18 00:00:00,+07:00,1776470400,2026-04-17 16:42:10
8293,90.0,2025-11-24 20:43:16,8293,"Samarinda, Indonesia",https://aqicn.org/city/indonesia/samarinda,-0.4825,117.1563,152,pm25,152.0,,,,,,26.0,100.0,1009.0,1.5,26.0,,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:10
8287,31.0,2025-11-24 20:43:16,8287,"Medan, Indonesia",https://aqicn.org/city/indonesia/medan,3.59,98.85,85,pm25,85.0,,,,,,26.3,89.3,1009.5,1.5,24.4,2.6,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:10
1827,,2025-11-24 20:43:16,1827,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",https://aqicn.org/city/thailand/phuket/municipal-health-center-1,7.884488,98.391283,57,pm25,57.0,30.0,,2.4,0.6,,31.0,74.0,1006.0,4.1,26.0,,,2026-04-17 18:00:00,+07:00,1776448800,2026-04-17 16:42:11
1823,66.0,2025-11-24 20:43:16,1823,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",https://aqicn.org/city/thailand/lampang-meteorological-station,18.2783333,99.5064666,165,pm25,165.0,75.0,11.5,1.8,0.6,0.1,29.4,67.3,1001.0,0.5,,,,2026-04-17 20:00:00,+07:00,1776456000,2026-04-17 16:42:11
8646,25.0,2025-11-24 20:43:16,8646,"Indrapuri, Indonesia",https://aqicn.org/city/indonesia/indrapuri,5.404,95.475,18,pm25,18.0,,,,,,25.3,91.4,1008.7,1.0,23.8,0.6,,2026-04-17 23:00:00,+07:00,1776466800,2026-04-17 16:42:11
