global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,69,pm25,69.0,,,,,,27.8,62.6,1011.7,2.0,20.0,,,2026-07-15 20:00:00,+07:00,1784145600,2026-07-15 18:51:56
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,50,pm25,50.0,,,,,,26.9,82.2,1009.4,2.5,23.6,,,2026-07-15 20:00:00,+07:00,1784145600,2026-07-15 18:51:56
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,152,pm25,152.0,,,,,,28.1,75.2,1002.2,2.5,23.3,,,2026-07-15 20:00:00,+07:00,1784145600,2026-07-15 18:51:57
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,154,pm25,154.0,,,,,,28.6,84.4,1010.5,2.0,25.7,,,2026-07-15 20:00:00,+07:00,1784145600,2026-07-15 18:51:57
11755,,2025-11-24 20:43:16,11755,"Kototabang, Indonesia",https://aqicn.org/city/indonesia/kototabang,-0.251,100.382,57,pm25,57.0,,,,,,28.2,86.9,1010.5,1.5,25.8,0.1,,2026-07-15 20:00:00,+07:00,1784145600,2026-07-15 18:51:57
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,129,pm25,129.0,,,,,,28.9,64.0,1012.9,3.0,21.4,,,2026-07-15 20:00:00,+07:00,1784145600,2026-07-15 18:51:58
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,153,pm25,153.0,,,,,,27.9,75.2,1014.2,3.0,23.1,,,2026-07-15 20:00:00,+07:00,1784145600,2026-07-15 18:51:58
8292,14.0,2025-11-24 20:43:16,8292,"Banjarbaru, Indonesia",https://aqicn.org/city/indonesia/banjarbaru,-3.475,114.856,64,pm25,64.0,,,,,,27.0,83.0,1012.0,1.5,24.0,,,2026-07-15 20:00:00,+07:00,1784145600,2026-07-15 18:51:59
8293,90.0,2025-11-24 20:43:16,8293,"Samarinda, Indonesia",https://aqicn.org/city/indonesia/samarinda,-0.4825,117.1563,44,pm25,44.0,,,,,,28.0,88.0,1012.0,2.5,26.0,,,2026-07-15 20:00:00,+07:00,1784145600,2026-07-15 18:51:59
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,95,pm25,95.0,,,,,,28.9,64.0,1012.9,3.0,21.4,,,2026-07-15 20:00:00,+07:00,1784145600,2026-07-15 18:52:00
