global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13650,19.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,59,pm25,59.0,21.0,2.0,,2.0,4.0,28.0,78.0,1010.0,2.5,24.0,,,2025-11-27 23:00:00,+08:00,1764284400,2025-11-27 15:11:32
10490,45.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,22,,,,,,,,25.0,94.0,1010.0,1.0,24.0,,,2025-11-27 23:00:00,+08:00,1764284400,2025-11-27 15:11:33
11755,,2025-11-24 20:43:16,2589,"Port Dickson, Negeri Sembilan, Malaysia",https://aqicn.org/city/malaysia/negeri-sembilan/port-dickson,2.441383,101.866858,50,,,,,,,,24.0,94.0,1008.0,6.6,23.0,,,2025-11-27 22:00:00,+08:00,1764280800,2025-11-27 15:11:33
13841,31.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,41,,,,,,,,27.0,94.0,1008.0,1.0,26.0,,,2025-11-27 23:00:00,+08:00,1764284400,2025-11-27 15:11:34
14903,79.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,59,pm25,59.0,21.0,2.0,,2.0,4.0,28.0,78.0,1010.0,2.5,24.0,,,2025-11-27 23:00:00,+08:00,1764284400,2025-11-27 15:11:34
8294,25.0,2025-11-24 20:43:16,9495,"Pengerang, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/pengerang,1.389489,104.149586,46,,,,,,,,28.0,78.0,1009.0,3.0,24.0,,,2025-11-27 23:00:00,+08:00,1764284400,2025-11-27 15:11:35
13651,89.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,22,,,,,,,,25.0,94.0,1010.0,1.0,24.0,,,2025-11-27 23:00:00,+08:00,1764284400,2025-11-27 15:11:35
8289,85.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,59,pm25,59.0,21.0,2.0,,2.0,4.0,28.0,78.0,1010.0,2.5,24.0,,,2025-11-27 23:00:00,+08:00,1764284400,2025-11-27 15:11:35
13644,59.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,59,pm25,59.0,21.0,2.0,,2.0,4.0,28.0,78.0,1010.0,2.5,24.0,,,2025-11-27 23:00:00,+08:00,1764284400,2025-11-27 15:11:35
13645,23.0,2025-11-24 20:43:16,2609,"Kapit, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/kapit,2.014498,112.92736,52,,,,,,,,,,,,,,,2025-11-27 22:00:00,+08:00,1764280800,2025-11-27 15:11:36
