global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,80,pm25,80.0,,,,,,28.0,78.4,1000.7,1.0,23.9,2.8,,2026-02-03 18:00:00,+07:00,1770141600,2026-02-03 11:26:14
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,26,pm25,26.0,,,,,,24.8,95.9,1009.5,2.0,24.1,3.6,,2026-02-03 18:00:00,+07:00,1770141600,2026-02-03 11:26:15
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,76,pm25,76.0,,,,,,25.5,97.1,1010.0,1.0,25.0,0.7,,2026-02-03 18:00:00,+07:00,1770141600,2026-02-03 11:26:16
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,62,pm25,62.0,,,,,,26.3,87.7,1009.3,1.0,24.1,0.3,,2026-02-03 18:00:00,+07:00,1770141600,2026-02-03 11:26:16
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,52,pm25,52.0,,,,,,27.0,88.0,1009.0,3.0,25.0,,,2026-02-03 18:00:00,+07:00,1770141600,2026-02-03 11:26:16
13644,59.0,2025-11-24 20:43:16,13644,"Bengkulu, Indonesia",https://aqicn.org/city/indonesia/bengkulu,-3.865,102.312,62,pm25,62.0,,,,,,27.2,85.2,1008.3,2.0,24.5,99.2,,2026-02-03 18:00:00,+07:00,1770141600,2026-02-03 11:26:18
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,96,pm25,96.0,,,,,,26.2,90.9,1010.6,1.0,24.6,0.2,,2026-02-03 18:00:00,+07:00,1770141600,2026-02-03 11:26:18
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,48,pm25,48.0,,,,,,26.2,90.9,1010.6,1.0,24.6,0.2,,2026-02-03 18:00:00,+07:00,1770141600,2026-02-03 11:26:18
11755,,2025-11-24 20:43:16,11755,"Kototabang, Indonesia",https://aqicn.org/city/indonesia/kototabang,-0.251,100.382,59,pm25,59.0,,,,,,26.4,86.2,1010.0,0.5,23.9,0.3,,2026-02-03 18:00:00,+07:00,1770141600,2026-02-03 11:26:18
8294,25.0,2025-11-24 20:43:16,8294,"Kemayoran, Indonesia",https://aqicn.org/city/indonesia/kemayoran,-6.155,106.846,53,pm25,53.0,,,,,,25.0,88.0,1009.0,2.0,23.0,,,2026-02-03 18:00:00,+07:00,1770141600,2026-02-03 11:26:18
