global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
11755,,2025-11-24 20:43:16,2589,"Port Dickson, Negeri Sembilan, Malaysia",https://aqicn.org/city/malaysia/negeri-sembilan/port-dickson,2.441383,101.866858,54,,,,,,,,27.0,88.0,1011.0,1.0,25.0,,,2025-12-19 11:00:00,+08:00,1766142000,2025-12-19 03:53:11
13841,31.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,43,,,,,,,,31.0,66.0,1008.0,1.0,24.0,,,2025-12-19 11:00:00,+08:00,1766142000,2025-12-19 03:53:11
13653,67.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,19,,,,,,,,31.0,74.0,1007.0,1.5,26.0,,,2025-12-19 11:00:00,+08:00,1766142000,2025-12-19 03:53:12
8294,25.0,2025-11-24 20:43:16,9495,"Pengerang, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/pengerang,1.389489,104.149586,22,,,,,,,,26.5,87.2,1009.3,3.0,24.2,99.0,,2025-12-19 10:00:00,+08:00,1766138400,2025-12-19 03:53:13
13647,59.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,19,,,,,,,,31.0,74.0,1007.0,1.5,26.0,,,2025-12-19 11:00:00,+08:00,1766142000,2025-12-19 03:53:13
13650,19.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,34,pm25,34.0,19.0,4.0,,1.0,5.0,28.0,78.0,1011.0,2.0,24.0,,,2025-12-19 11:00:00,+08:00,1766142000,2025-12-19 03:53:13
13655,56.0,2025-11-24 20:43:16,2613,"Samarahan, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/samarahan,1.454853,110.491505,44,,,,,,,,28.0,83.0,1008.0,2.0,25.0,,,2025-12-19 11:00:00,+08:00,1766142000,2025-12-19 03:53:13
8292,14.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,19,,,,,,,,31.0,74.0,1007.0,1.5,26.0,,,2025-12-19 11:00:00,+08:00,1766142000,2025-12-19 03:53:13
8289,85.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,34,pm25,34.0,19.0,4.0,,1.0,5.0,28.0,78.0,1011.0,2.0,24.0,,,2025-12-19 11:00:00,+08:00,1766142000,2025-12-19 03:53:14
13644,59.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,34,pm25,34.0,19.0,4.0,,1.0,5.0,28.0,78.0,1011.0,2.0,24.0,,,2025-12-19 11:00:00,+08:00,1766142000,2025-12-19 03:53:15
