global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
11755,,2025-11-24 20:43:16,11755,"Kototabang, Indonesia",https://aqicn.org/city/indonesia/kototabang,-0.251,100.382,16,pm25,16.0,,,,,,24.0,90.2,1010.1,1.5,22.3,0.6,,2026-03-04 03:00:00,+07:00,1772593200,2026-03-03 21:23:28
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,62,pm25,62.0,,,,,,25.0,93.6,1007.4,4.1,23.9,7.2,,2026-03-04 03:00:00,+07:00,1772593200,2026-03-03 21:23:28
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,228,pm25,228.0,,,,,,25.2,93.1,1009.2,1.5,24.0,0.2,,2026-03-04 03:00:00,+07:00,1772593200,2026-03-03 21:23:29
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,54,pm25,54.0,,,,,,24.0,100.0,1009.0,2.3,24.0,,,2026-03-04 03:00:00,+07:00,1772593200,2026-03-03 21:23:29
13644,59.0,2025-11-24 20:43:16,13644,"Bengkulu, Indonesia",https://aqicn.org/city/indonesia/bengkulu,-3.865,102.312,29,pm25,29.0,,,,,,25.7,91.4,1007.2,1.5,24.2,99.0,,2026-03-04 03:00:00,+07:00,1772593200,2026-03-03 21:23:30
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,43,pm25,43.0,,,,,,24.9,81.9,998.3,1.5,21.6,99.0,,2026-03-04 03:00:00,+07:00,1772593200,2026-03-03 21:23:30
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,48,pm25,48.0,,,,,,25.4,93.1,1007.3,2.0,24.2,0.1,,2026-03-04 03:00:00,+07:00,1772593200,2026-03-03 21:23:31
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,151,pm25,151.0,,,,,,25.6,91.4,1007.7,2.5,24.1,6.4,,2026-03-04 03:00:00,+07:00,1772593200,2026-03-03 21:23:31
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,80,pm25,80.0,,,,,,25.4,93.1,1004.5,1.5,24.2,99.0,,2026-03-04 03:00:00,+07:00,1772593200,2026-03-03 21:23:31
8289,85.0,2025-11-24 20:43:16,8289,"Jambi, Indonesia",https://aqicn.org/city/indonesia/jambi,-1.6318964,103.6414547,52,pm25,52.0,,,,,,23.2,95.3,1006.5,1.5,22.4,0.7,,2026-03-04 03:00:00,+07:00,1772593200,2026-03-03 21:23:32
