global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
10490,45.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,20,,,,,,,,32.0,70.0,1009.0,1.0,26.0,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:50
13650,19.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,34,pm25,34.0,25.0,1.0,,6.0,5.0,31.0,66.0,1010.0,2.5,24.0,,,2025-11-27 12:00:00,+08:00,1764244800,2025-11-27 04:14:51
13841,31.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,40,,,,,,,,28.0,83.0,1009.0,1.0,25.0,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:51
8289,85.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,34,pm25,34.0,25.0,1.0,,6.0,5.0,31.0,66.0,1010.0,2.5,24.0,,,2025-11-27 12:00:00,+08:00,1764244800,2025-11-27 04:14:53
13653,67.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,20,,,,,,,,32.0,70.0,1009.0,1.0,26.0,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:53
13651,89.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,20,,,,,,,,32.0,70.0,1009.0,1.0,26.0,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:53
13655,56.0,2025-11-24 20:43:16,2613,"Samarahan, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/samarahan,1.454853,110.491505,35,,,,,,,,30.0,79.0,1010.0,1.0,26.0,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:54
13647,59.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,20,,,,,,,,32.0,70.0,1009.0,1.0,26.0,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:54
14903,79.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,34,pm25,34.0,25.0,1.0,,6.0,5.0,31.0,66.0,1010.0,2.5,24.0,,,2025-11-27 12:00:00,+08:00,1764244800,2025-11-27 04:14:54
11755,,2025-11-24 20:43:16,2589,"Port Dickson, Negeri Sembilan, Malaysia",https://aqicn.org/city/malaysia/negeri-sembilan/port-dickson,2.441383,101.866858,58,,,,,,,,29.0,72.0,1008.5,3.0,23.5,,,2025-11-27 12:00:00,+08:00,1764244800,2025-11-27 04:14:54
8294,25.0,2025-11-24 20:43:16,9495,"Pengerang, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/pengerang,1.389489,104.149586,51,,,,,,,,29.8,72.4,1008.2,3.6,24.3,99.0,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:55
13645,23.0,2025-11-24 20:43:16,2609,"Kapit, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/kapit,2.014498,112.92736,16,,,,,,,,,,,,,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:55
8293,90.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,40,,,,,,,,28.0,83.0,1009.0,1.0,25.0,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:56
8342,27.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,20,,,,,,,,32.0,70.0,1009.0,1.0,26.0,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:56
1827,,2025-11-24 20:43:16,1827,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",https://aqicn.org/city/thailand/phuket/municipal-health-center-1,7.884488,98.391283,61,pm25,61.0,32.0,,1.8,0.6,,27.0,74.0,1011.0,2.0,22.0,,,2025-11-27 09:00:00,+07:00,1764234000,2025-11-27 04:14:57
8292,14.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,20,,,,,,,,32.0,70.0,1009.0,1.0,26.0,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:57
13654,,2025-11-24 20:43:16,6442,Winnellie,https://aqicn.org/city/australia/northen/winnellie,-12.424323299931126,130.89335024356842,27,pm25,27.0,11.0,4.7,1.1,3.7,0.4,32.2,58.6,1006.1,7.49,24.3,12.800000000000002,,2025-11-27 13:00:00,+09:30,1764248400,2025-11-27 04:14:58
1828,60.0,2025-11-24 20:43:16,1828,"Natural Resources and Environment Office, Chiangrai, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดเชียงราย)",https://aqicn.org/city/thailand/chiangrai/natural-resources-and-environment-office,19.909217,99.823467,70,pm25,70.0,29.0,12.7,0.6,,0.1,21.1,62.5,987.2,5.0,,,,2025-11-27 11:00:00,+07:00,1764241200,2025-11-27 04:14:58
6818,87.0,2025-11-24 20:43:16,6818,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",https://aqicn.org/city/thailand/regional-environmental-office-8,13.5234,99.814082,99,pm25,99.0,25.0,9.1,2.9,0.6,0.1,25.5,50.0,1016.0,3.0,14.5,,,2025-11-27 11:00:00,+07:00,1764241200,2025-11-27 04:14:58
13644,59.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,34,pm25,34.0,25.0,1.0,,6.0,5.0,31.0,66.0,1010.0,2.5,24.0,,,2025-11-27 12:00:00,+08:00,1764244800,2025-11-27 04:14:58
8287,31.0,2025-11-24 20:43:16,2597,"Seri Manjung, Perak, Malaysia",https://aqicn.org/city/malaysia/perak/seri-manjung,4.200344,100.663358,27,,,,,,,,24.0,94.0,1010.0,1.5,23.0,,,2025-11-27 07:00:00,+08:00,1764226800,2025-11-27 04:14:58
2583,22.0,2025-11-24 20:43:16,2583,"Langkawi, Kedah, Malaysia",https://aqicn.org/city/malaysia/kedah/langkawi,6.331539,99.85846,46,,,,,,,,27.0,74.0,1011.0,2.5,22.0,,,2025-11-27 11:00:00,+08:00,1764241200,2025-11-27 04:14:59
1868,79.0,2025-11-24 20:43:16,1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",https://aqicn.org/city/thailand/lamphun/provincial-administrative-stadium,18.567194,99.038639,95,pm25,95.0,82.0,14.6,7.5,0.6,,22.0,64.0,1021.0,2.5,15.0,,,2025-11-27 10:00:00,+07:00,1764237600,2025-11-27 04:14:59
1823,66.0,2025-11-24 20:43:16,1823,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",https://aqicn.org/city/thailand/lampang-meteorological-station,18.2783333,99.5064666,76,pm25,76.0,75.0,11.5,1.8,0.6,0.1,20.0,80.0,1017.7,0.5,,,,2025-11-27 10:00:00,+07:00,1764237600,2025-11-27 04:14:59
13576,,2025-11-24 20:43:16,13576,"Prachuap Khiri Khan - Gaia Station 10, Thailand",https://aqicn.org/city/thailand/prachuap-khiri-khan/gaia-10,11.80027,99.790596,105,pm25,105.0,41.6,,,,,26.4,55.9,1013.9,7.7,16.9,,,2025-11-27 10:00:00,+07:00,1764237600,2025-11-27 04:15:00
8325,43.0,2025-11-24 20:43:16,8325,"Health Promotion Hospital Ta See, Lampang, Thailand (โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านท่าสี ลำปาง)",https://aqicn.org/city/thailand/lampang/health-promotion-hospital-ta-see,18.4267833,99.7576333,66,pm25,66.0,12.0,0.8,1.2,0.6,0.1,24.4,51.0,1016.5,3.0,,,,2025-11-27 11:00:00,+07:00,1764241200,2025-11-27 04:15:01
9587,,2025-11-24 20:43:16,9587,"Chiangrai - Gaia Station 07, Thailand",https://aqicn.org/city/thailand/chiangrai---gaia-station-07,19.858547,99.90148,67,pm25,67.0,20.6,,,,,21.0,60.0,1023.0,4.6,13.0,,,2025-11-27 11:00:00,+07:00,1764241200,2025-11-27 04:15:01
13628,62.0,2025-11-24 20:43:16,13628,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",https://aqicn.org/city/thailand/trang/polytechnic-college,7.570238,99.588743,68,pm25,68.0,41.0,,0.6,,0.1,28.0,74.0,1012.0,4.1,23.0,,,2025-11-27 11:00:00,+07:00,1764241200,2025-11-27 04:15:02
