global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13650,19.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,53,pm25,53.0,16.0,9.0,,3.0,4.0,25.0,88.0,1010.0,1.0,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:34
11755,,2025-11-24 20:43:16,2589,"Port Dickson, Negeri Sembilan, Malaysia",https://aqicn.org/city/malaysia/negeri-sembilan/port-dickson,2.441383,101.866858,46,,,,,,,,23.0,100.0,1010.0,0.2,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:34
13647,59.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,23.0,100.0,1010.0,0.5,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:34
13655,56.0,2025-11-24 20:43:16,2613,"Samarahan, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/samarahan,1.454853,110.491505,24,,,,,,,,24.0,100.0,1009.0,1.0,24.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:35
13841,31.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,32,,,,,,,,26.0,94.0,1009.0,0.5,25.0,,,2025-11-29 03:00:00,+08:00,1764385200,2025-11-28 19:08:36
13651,89.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,23.0,100.0,1010.0,0.5,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:37
8294,25.0,2025-11-24 20:43:16,9495,"Pengerang, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/pengerang,1.389489,104.149586,36,,,,,,,,25.0,88.0,1009.0,1.5,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:37
10490,45.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,23.0,100.0,1010.0,0.5,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:37
13644,59.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,53,pm25,53.0,16.0,9.0,,3.0,4.0,25.0,88.0,1010.0,1.0,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:38
13653,67.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,23.0,100.0,1010.0,0.5,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:38
14903,79.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,53,pm25,53.0,16.0,9.0,,3.0,4.0,25.0,88.0,1010.0,1.0,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:38
8292,14.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,23.0,100.0,1010.0,0.5,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:38
8289,85.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,53,pm25,53.0,16.0,9.0,,3.0,4.0,25.0,88.0,1010.0,1.0,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:39
13645,23.0,2025-11-24 20:43:16,2609,"Kapit, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/kapit,2.014498,112.92736,23,,,,,,,,,,,,,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:40
8293,90.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,32,,,,,,,,26.0,94.0,1009.0,0.5,25.0,,,2025-11-29 03:00:00,+08:00,1764385200,2025-11-28 19:08:40
13654,,2025-11-24 20:43:16,6442,Winnellie,https://aqicn.org/city/australia/northen/winnellie,-12.424323299931126,130.89335024356842,15,pm25,15.0,7.0,3.4,0.7,0.8,2.7,28.6,85.0,1003.6,6.19,25.6,12.8,,2025-11-29 04:00:00,+09:30,1764388800,2025-11-28 19:08:41
6818,87.0,2025-11-24 20:43:16,6818,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",https://aqicn.org/city/thailand/regional-environmental-office-8,13.5234,99.814082,116,pm25,116.0,25.0,5.2,2.9,0.6,0.1,19.0,55.0,1013.0,1.0,10.0,,,2025-11-29 01:00:00,+07:00,1764378000,2025-11-28 19:08:41
8342,27.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,23.0,100.0,1010.0,0.5,23.0,,,2025-11-29 02:00:00,+08:00,1764381600,2025-11-28 19:08:43
1827,,2025-11-24 20:43:16,13628,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",https://aqicn.org/city/thailand/trang/polytechnic-college,7.570238,99.588743,52,pm25,52.0,27.0,,1.2,0.6,0.1,23.0,78.0,1012.0,3.6,19.0,,,2025-11-29 01:00:00,+07:00,1764378000,2025-11-28 19:08:43
1868,79.0,2025-11-24 20:43:16,1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",https://aqicn.org/city/thailand/lamphun/provincial-administrative-stadium,18.567194,99.038639,106,pm25,106.0,82.0,14.6,7.5,0.6,,13.0,87.0,1016.0,0.5,11.0,,,2025-11-29 02:00:00,+07:00,1764381600,2025-11-28 19:08:43
9587,,2025-11-24 20:43:16,9587,"Chiangrai - Gaia Station 07, Thailand",https://aqicn.org/city/thailand/chiangrai---gaia-station-07,19.858547,99.90148,102,pm25,102.0,39.2,,,,,10.0,100.0,1017.0,1.0,10.0,,,2025-11-29 02:00:00,+07:00,1764381600,2025-11-28 19:08:44
1823,66.0,2025-11-24 20:43:16,1823,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",https://aqicn.org/city/thailand/lampang-meteorological-station,18.2783333,99.5064666,109,pm25,109.0,75.0,11.5,1.8,0.6,0.1,12.2,92.3,1013.4,0.5,,,,2025-11-28 22:00:00,+07:00,1764367200,2025-11-28 19:08:44
