global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
11755,,2025-11-24 20:43:16,11755,"Kototabang, Indonesia",https://aqicn.org/city/indonesia/kototabang,-0.251,100.382,1,pm25,1.0,,,,,,24.5,94.2,1012.7,1.5,23.5,0.8,,2026-07-20 22:00:00,+07:00,1784584800,2026-07-20 22:48:19
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,69,pm25,69.0,,,,,,20.5,97.0,1012.5,1.0,20.0,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:19
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,82,pm25,82.0,,,,,,26.4,81.1,1012.3,1.0,22.9,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:20
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,47,pm25,47.0,,,,,,23.0,94.0,1013.0,1.8,22.0,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:21
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,45,pm25,45.0,,,,,,24.1,92.5,1008.9,1.5,22.8,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:21
8289,85.0,2025-11-24 20:43:16,8289,"Jambi, Indonesia",https://aqicn.org/city/indonesia/jambi,-1.6318964,103.6414547,142,pm25,142.0,,,,,,26.4,87.2,1008.5,1.0,24.1,99.0,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:21
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,142,pm25,142.0,,,,,,25.9,84.6,1001.9,2.0,23.1,99.0,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:21
8292,14.0,2025-11-24 20:43:16,8292,"Banjarbaru, Indonesia",https://aqicn.org/city/indonesia/banjarbaru,-3.475,114.856,63,pm25,63.0,,,,,,22.0,94.0,1011.0,0.5,21.0,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:21
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,165,pm25,165.0,,,,,,24.0,100.0,1011.0,1.0,24.0,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:22
8294,25.0,2025-11-24 20:43:16,8294,"Kemayoran, Indonesia",https://aqicn.org/city/indonesia/kemayoran,-6.155,106.846,110,pm25,110.0,,,,,,25.0,91.0,1011.5,0.7,23.5,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:22
8293,90.0,2025-11-24 20:43:16,8293,"Samarinda, Indonesia",https://aqicn.org/city/indonesia/samarinda,-0.4825,117.1563,57,pm25,57.0,,,,,,28.0,83.0,1011.0,3.0,25.0,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:22
13654,,2025-11-24 20:43:16,13654,"Sorong, Indonesia",https://aqicn.org/city/indonesia/sorong,-0.8634105,131.2544805,45,pm25,45.0,,,,,,23.5,98.2,1011.4,2.5,23.2,99.0,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:22
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,120,pm25,120.0,,,,,,26.4,81.1,1012.3,1.0,22.9,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:22
1868,79.0,2025-11-24 20:43:16,7221,"Jinghong City Jiangnan, Xishuangbanna (西双版纳州景洪市江南)",https://aqicn.org/city/china/xishuangbannazhou/jinghongshijiangnan,22.0019,100.7939,30,pm25,30.0,16.0,1.3,2.8,4.6,6.4,27.4,46.1,941.0,1.0,14.8,99.1,,2026-07-21 06:00:00,+08:00,1784613600,2026-07-20 22:48:23
13644,59.0,2025-11-24 20:43:16,13644,"Bengkulu, Indonesia",https://aqicn.org/city/indonesia/bengkulu,-3.865,102.312,157,pm25,157.0,,,,,,25.0,91.4,1009.4,2.0,23.5,99.2,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:23
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,182,pm25,182.0,,,,,,25.0,94.0,1011.0,0.5,24.0,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:24
8342,27.0,2025-11-24 20:43:16,8342,"Palangka Raya, Indonesia",https://aqicn.org/city/indonesia/palangkaraya,-2.22611,113.945,66,pm25,66.0,,,,,,,,,,,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:24
1828,60.0,2025-11-24 20:43:16,7221,"Jinghong City Jiangnan, Xishuangbanna (西双版纳州景洪市江南)",https://aqicn.org/city/china/xishuangbannazhou/jinghongshijiangnan,22.0019,100.7939,30,pm25,30.0,16.0,1.3,2.8,4.6,6.4,27.4,46.1,941.0,1.0,14.8,99.1,,2026-07-21 06:00:00,+08:00,1784613600,2026-07-20 22:48:24
6818,87.0,2025-11-24 20:43:16,13659,"Tây Ninh/Thị xã Tràng Bảng, Vietnam",https://aqicn.org/city/vietnam/tay-ninh/thi-xa-trang-bang,11.030287,106.35631,48,pm10,19.0,48.0,,,,,27.0,94.0,1010.0,4.1,26.0,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:24
1827,,2025-11-24 20:43:16,2583,"Langkawi, Kedah, Malaysia",https://aqicn.org/city/malaysia/kedah/langkawi,6.331539,99.85846,32,,30.0,28.0,0.5,0.2,1.0,0.1,26.0,94.0,1010.0,1.0,25.0,,,2026-07-21 06:00:00,+08:00,1784613600,2026-07-20 22:48:25
1823,66.0,2025-11-24 20:43:16,7221,"Jinghong City Jiangnan, Xishuangbanna (西双版纳州景洪市江南)",https://aqicn.org/city/china/xishuangbannazhou/jinghongshijiangnan,22.0019,100.7939,30,pm25,30.0,16.0,1.3,2.8,4.6,6.4,27.4,46.1,941.0,1.0,14.8,99.1,,2026-07-21 06:00:00,+08:00,1784613600,2026-07-20 22:48:25
8646,25.0,2025-11-24 20:43:16,8646,"Indrapuri, Indonesia",https://aqicn.org/city/indonesia/indrapuri,5.404,95.475,41,pm25,41.0,,,,,,25.0,83.0,1010.0,0.5,22.0,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:25
13645,23.0,2025-11-24 20:43:16,13645,"Kotabaru, Indonesia",https://aqicn.org/city/indonesia/kotabaru,-3.3,116.17,61,pm25,61.0,,,,,,26.5,89.3,1007.1,1.0,24.6,5.5,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:26
9587,,2025-11-24 20:43:16,7221,"Jinghong City Jiangnan, Xishuangbanna (西双版纳州景洪市江南)",https://aqicn.org/city/china/xishuangbannazhou/jinghongshijiangnan,22.0019,100.7939,30,pm25,30.0,16.0,1.3,2.8,4.6,6.4,27.4,46.1,941.0,1.0,14.8,99.1,,2026-07-21 06:00:00,+08:00,1784613600,2026-07-20 22:48:27
2583,22.0,2025-11-24 20:43:16,2583,"Langkawi, Kedah, Malaysia",https://aqicn.org/city/malaysia/kedah/langkawi,6.331539,99.85846,32,,30.0,28.0,0.5,0.2,1.0,0.1,26.0,94.0,1010.0,1.0,25.0,,,2026-07-21 06:00:00,+08:00,1784613600,2026-07-20 22:48:27
8287,31.0,2025-11-24 20:43:16,8287,"Medan, Indonesia",https://aqicn.org/city/indonesia/medan,3.59,98.85,89,pm25,89.0,,,,,,24.0,100.0,1011.0,1.5,24.0,,,2026-07-21 04:00:00,+07:00,1784606400,2026-07-20 22:48:27
1829,14.0,2025-11-24 20:43:16,7221,"Jinghong City Jiangnan, Xishuangbanna (西双版纳州景洪市江南)",https://aqicn.org/city/china/xishuangbannazhou/jinghongshijiangnan,22.0019,100.7939,30,pm25,30.0,16.0,1.3,2.8,4.6,6.4,27.4,46.1,941.0,1.0,14.8,99.1,,2026-07-21 06:00:00,+08:00,1784613600,2026-07-20 22:48:28
8325,43.0,2025-11-24 20:43:16,7221,"Jinghong City Jiangnan, Xishuangbanna (西双版纳州景洪市江南)",https://aqicn.org/city/china/xishuangbannazhou/jinghongshijiangnan,22.0019,100.7939,30,pm25,30.0,16.0,1.3,2.8,4.6,6.4,27.4,46.1,941.0,1.0,14.8,99.1,,2026-07-21 06:00:00,+08:00,1784613600,2026-07-20 22:48:28
