global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13651,89.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,18,,,,,,,,25.0,100.0,1008.0,1.0,25.0,,,2025-12-15 03:00:00,+08:00,1765767600,2025-12-14 19:08:37
13841,31.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,40,,,,,,,,26.0,88.0,1007.0,1.0,24.0,,,2025-12-15 02:00:00,+08:00,1765764000,2025-12-14 19:08:37
11755,,2025-11-24 20:43:16,2589,"Port Dickson, Negeri Sembilan, Malaysia",https://aqicn.org/city/malaysia/negeri-sembilan/port-dickson,2.441383,101.866858,51,,,,,,,,24.0,100.0,1009.0,0.5,24.0,,,2025-12-15 02:00:00,+08:00,1765764000,2025-12-14 19:08:38
13655,56.0,2025-11-24 20:43:16,2613,"Samarahan, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/samarahan,1.454853,110.491505,25,,,,,,,,25.0,94.0,1008.0,0.5,24.0,,,2025-12-15 03:00:00,+08:00,1765767600,2025-12-14 19:08:38
13650,19.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,76,pm25,76.0,53.0,3.0,,2.0,4.0,25.0,94.0,1010.0,0.5,24.0,,,2025-12-15 02:00:00,+08:00,1765764000,2025-12-14 19:08:38
13653,67.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,18,,,,,,,,25.0,100.0,1008.0,1.0,25.0,,,2025-12-15 03:00:00,+08:00,1765767600,2025-12-14 19:08:38
8294,25.0,2025-11-24 20:43:16,9495,"Pengerang, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/pengerang,1.389489,104.149586,26,,,,,,,,25.0,94.0,1009.0,2.0,24.0,,,2025-12-15 03:00:00,+08:00,1765767600,2025-12-14 19:08:38
10490,45.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,18,,,,,,,,25.0,100.0,1008.0,1.0,25.0,,,2025-12-15 03:00:00,+08:00,1765767600,2025-12-14 19:08:39
8289,85.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,76,pm25,76.0,53.0,3.0,,2.0,4.0,25.0,94.0,1010.0,0.5,24.0,,,2025-12-15 02:00:00,+08:00,1765764000,2025-12-14 19:08:39
8293,90.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,40,,,,,,,,26.0,88.0,1007.0,1.0,24.0,,,2025-12-15 02:00:00,+08:00,1765764000,2025-12-14 19:08:39
