global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,46,pm25,46.0,,,,,,26.4,87.2,1008.2,1.5,24.1,0.2,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:44
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,8,pm25,8.0,,,,,,27.4,85.2,1007.9,2.0,24.7,99.2,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:45
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,69,pm25,69.0,,,,,,26.4,87.2,1008.2,1.5,24.1,0.2,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:46
13655,56.0,2025-11-24 20:43:16,13655,"Supadio, Indonesia",https://aqicn.org/city/indonesia/supadio,-0.14,109.45,120,pm25,120.0,,,,,,25.0,100.0,1008.0,1.0,25.0,,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:46
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,117,pm25,117.0,,,,,,27.5,90.5,1007.4,1.5,25.8,99.0,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:46
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,56,pm25,56.0,,,,,,25.5,93.6,1005.8,2.0,24.4,0.2,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:46
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,56,pm25,56.0,,,,,,26.6,87.2,1006.5,1.0,24.3,0.5,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:46
8292,14.0,2025-11-24 20:43:16,8292,"Banjarbaru, Indonesia",https://aqicn.org/city/indonesia/banjarbaru,-3.475,114.856,75,pm25,75.0,,,,,,27.0,94.0,1007.5,0.7,26.0,,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:47
11755,,2025-11-24 20:43:16,8288,"Pekanbaru, Indonesia",https://aqicn.org/city/indonesia/pekanbaru,0.46667,101.4666,159,pm25,159.0,,,,,,25.6,90.9,1004.2,2.5,24.0,99.0,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:48
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,15,pm25,15.0,,,,,,26.0,76.7,999.0,2.0,21.6,99.3,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:49
8294,25.0,2025-11-24 20:43:16,8294,"Kemayoran, Indonesia",https://aqicn.org/city/indonesia/kemayoran,-6.155,106.846,55,pm25,55.0,,,,,,27.0,78.0,1008.0,3.0,23.0,,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:49
8342,27.0,2025-11-24 20:43:16,8342,"Palangka Raya, Indonesia",https://aqicn.org/city/indonesia/palangkaraya,-2.22611,113.945,30,pm25,30.0,,,,,,,,,,,,,2025-11-27 01:00:00,+07:00,1764205200,2025-11-26 21:09:49
