global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13655,56.0,2025-11-24 20:43:16,2613,"Samarahan, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/samarahan,1.454853,110.491505,21,,,,,,,,26.5,91.0,1005.5,0.5,25.0,,,2025-12-21 19:00:00,+08:00,1766343600,2025-12-21 11:08:51
13650,19.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,25,pm25,25.0,22.0,11.0,,1.0,3.0,31.0,58.0,1007.0,3.6,22.0,,,2025-12-21 18:00:00,+08:00,1766340000,2025-12-21 11:08:52
10490,45.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,18,,,,,,,,27.0,94.0,1005.0,1.0,26.0,,,2025-12-21 19:00:00,+08:00,1766343600,2025-12-21 11:08:53
13651,89.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,18,,,,,,,,27.0,94.0,1005.0,1.0,26.0,,,2025-12-21 19:00:00,+08:00,1766343600,2025-12-21 11:08:54
8294,25.0,2025-11-24 20:43:16,9495,"Pengerang, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/pengerang,1.389489,104.149586,34,,,,,,,,30.0,66.0,1006.0,6.1,23.0,,,2025-12-21 18:00:00,+08:00,1766340000,2025-12-21 11:08:54
13841,31.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,39,,,,,,,,28.0,83.0,1006.0,1.5,25.0,,,2025-12-21 19:00:00,+08:00,1766343600,2025-12-21 11:08:54
8289,85.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,25,pm25,25.0,22.0,11.0,,1.0,3.0,31.0,58.0,1007.0,3.6,22.0,,,2025-12-21 18:00:00,+08:00,1766340000,2025-12-21 11:08:54
14903,79.0,2025-11-24 20:43:16,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,25,pm25,25.0,22.0,11.0,,1.0,3.0,31.0,58.0,1007.0,3.6,22.0,,,2025-12-21 18:00:00,+08:00,1766340000,2025-12-21 11:08:54
11755,,2025-11-24 20:43:16,2589,"Port Dickson, Negeri Sembilan, Malaysia",https://aqicn.org/city/malaysia/negeri-sembilan/port-dickson,2.441383,101.866858,53,,,,,,,,27.5,85.5,1005.5,1.5,25.0,,,2025-12-21 17:00:00,+08:00,1766336400,2025-12-21 11:08:54
13647,59.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,18,,,,,,,,27.0,94.0,1005.0,1.0,26.0,,,2025-12-21 19:00:00,+08:00,1766343600,2025-12-21 11:08:54
8292,14.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,18,,,,,,,,27.0,94.0,1005.0,1.0,26.0,,,2025-12-21 19:00:00,+08:00,1766343600,2025-12-21 11:08:55
8293,90.0,2025-11-24 20:43:16,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,39,,,,,,,,28.0,83.0,1006.0,1.5,25.0,,,2025-12-21 19:00:00,+08:00,1766343600,2025-12-21 11:08:55
13653,67.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,18,,,,,,,,27.0,94.0,1005.0,1.0,26.0,,,2025-12-21 19:00:00,+08:00,1766343600,2025-12-21 11:08:55
8342,27.0,2025-11-24 20:43:16,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,18,,,,,,,,27.0,94.0,1005.0,1.0,26.0,,,2025-12-21 19:00:00,+08:00,1766343600,2025-12-21 11:08:55
13654,,2025-11-24 20:43:16,6442,Winnellie,https://aqicn.org/city/australia/northen/winnellie,-12.424323299931126,130.89335024356842,5,o3,2.0,2.0,5.2,0.8,2.4,1.7,30.3,82.30000000000001,1001.1,9.43,26.2,177.8,,2025-12-21 20:00:00,+09:30,1766347200,2025-12-21 11:08:55
13645,23.0,2025-11-24 20:43:16,2609,"Kapit, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/kapit,2.014498,112.92736,23,,,,,,,,,,,,,,,2025-12-21 19:00:00,+08:00,1766343600,2025-12-21 11:08:56
1828,60.0,2025-11-24 20:43:16,1828,"Natural Resources and Environment Office, Chiangrai, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดเชียงราย)",https://aqicn.org/city/thailand/chiangrai/natural-resources-and-environment-office,19.909217,99.823467,47,pm25,47.0,15.0,12.7,0.6,,0.1,23.8,67.0,979.9,0.3,,,,2025-12-21 18:00:00,+07:00,1766340000,2025-12-21 11:08:57
1868,79.0,2025-11-24 20:43:16,1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",https://aqicn.org/city/thailand/lamphun/provincial-administrative-stadium,18.567194,99.038639,73,pm25,73.0,82.0,14.6,7.5,0.6,,27.0,54.0,1013.0,1.5,17.0,,,2025-12-21 18:00:00,+07:00,1766340000,2025-12-21 11:08:57
6818,87.0,2025-11-24 20:43:16,6818,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",https://aqicn.org/city/thailand/regional-environmental-office-8,13.5234,99.814082,61,pm25,61.0,25.0,13.4,2.9,0.6,0.1,31.0,33.0,1010.0,2.5,13.0,,,2025-12-21 18:00:00,+07:00,1766340000,2025-12-21 11:08:58
9587,,2025-11-24 20:43:16,9587,"Chiangrai - Gaia Station 07, Thailand",https://aqicn.org/city/thailand/chiangrai---gaia-station-07,19.858547,99.90148,41,pm25,41.2,11.7,,,,,25.0,50.0,1015.0,2.5,14.0,,,2025-12-21 18:00:00,+07:00,1766340000,2025-12-21 11:08:58
