global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13653,67.0,2025-11-24 20:43:16,13653,"Sleman, Indonesia",https://aqicn.org/city/indonesia/sleman,-7.731,110.354,56,pm25,56.0,,,,,,27.8,80.3,1008.2,6.1,24.1,99.0,,2026-01-12 16:00:00,+07:00,1768233600,2026-01-12 13:35:55
13655,56.0,2025-11-24 20:43:16,13648,"Mempawah, Indonesia",https://aqicn.org/city/indonesia/mempawah,0.124,110.456,29,pm25,29.0,,,,,,,,,,,,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:35:56
10490,45.0,2025-11-24 20:43:16,10490,"Pangkalanbun, Indonesia",https://aqicn.org/city/indonesia/pangkalanbun,-2.676583,111.626448,59,pm25,59.0,,,,,,27.7,74.3,1008.7,2.0,22.7,99.0,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:35:56
13647,59.0,2025-11-24 20:43:16,13647,"Malang, Indonesia",https://aqicn.org/city/indonesia/malang,-7.9551897,112.6119383,89,pm25,89.0,,,,,,25.8,89.3,1011.0,3.6,23.9,0.3,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:35:57
11755,,2025-11-24 20:43:16,11755,"Kototabang, Indonesia",https://aqicn.org/city/indonesia/kototabang,-0.251,100.382,11,pm25,11.0,,,,,,28.0,81.8,1011.9,1.5,24.6,0.1,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:35:57
8294,25.0,2025-11-24 20:43:16,8294,"Kemayoran, Indonesia",https://aqicn.org/city/indonesia/kemayoran,-6.155,106.846,34,pm25,34.0,,,,,,25.0,88.0,1012.0,2.5,23.0,,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:35:57
13841,31.0,2025-11-24 20:43:16,13841,"Maros, Indonesia",https://aqicn.org/city/indonesia/maros,-4.997,119.57,58,pm25,58.0,,,,,,27.2,87.3,1010.2,1.0,24.9,99.0,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:35:57
13650,19.0,2025-11-24 20:43:16,13650,"Pesawaran, Indonesia",https://aqicn.org/city/indonesia/pesawaran,-5.17,105.178,59,pm25,59.0,,,,,,25.1,93.6,1001.7,1.5,24.0,1.3,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:35:58
8342,27.0,2025-11-24 20:43:16,8342,"Palangka Raya, Indonesia",https://aqicn.org/city/indonesia/palangkaraya,-2.22611,113.945,120,pm25,120.0,,,,,,,,,,,,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:35:59
13645,23.0,2025-11-24 20:43:16,13645,"Kotabaru, Indonesia",https://aqicn.org/city/indonesia/kotabaru,-3.3,116.17,55,pm25,55.0,,,,,,26.5,89.3,1007.1,1.0,24.6,5.5,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:35:59
13651,89.0,2025-11-24 20:43:16,13651,"Semarang, Indonesia",https://aqicn.org/city/indonesia/semarang,-6.985,110.381,58,pm25,58.0,,,,,,26.3,81.1,1011.3,2.0,22.8,99.0,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:35:59
8289,85.0,2025-11-24 20:43:16,8289,"Jambi, Indonesia",https://aqicn.org/city/indonesia/jambi,-1.6318964,103.6414547,109,pm25,109.0,,,,,,26.6,82.1,1009.4,3.6,23.3,99.0,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:36:00
1827,,2025-11-24 20:43:16,1827,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",https://aqicn.org/city/thailand/phuket/municipal-health-center-1,7.884488,98.391283,63,pm25,63.0,34.0,,2.9,0.6,,31.0,40.0,1011.0,3.0,16.0,,,2026-01-12 18:00:00,+07:00,1768240800,2026-01-12 13:36:00
13644,59.0,2025-11-24 20:43:16,13644,"Bengkulu, Indonesia",https://aqicn.org/city/indonesia/bengkulu,-3.865,102.312,50,pm25,50.0,,,,,,28.0,78.9,1009.7,1.5,24.0,0.7,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:36:00
8293,90.0,2025-11-24 20:43:16,8293,"Samarinda, Indonesia",https://aqicn.org/city/indonesia/samarinda,-0.4825,117.1563,50,pm25,50.0,,,,,,28.0,69.0,1011.0,3.6,22.0,,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:36:00
14903,79.0,2025-11-24 20:43:16,14903,"Talang Betutu Palembang, Indonesia",https://aqicn.org/city/indonesia/talang-betutu-palembang,-2.94,104.7,93,pm25,93.0,,,,,,26.0,88.0,1012.0,2.5,24.0,,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:36:00
6818,87.0,2025-11-24 20:43:16,6818,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",https://aqicn.org/city/thailand/regional-environmental-office-8,13.5234,99.814082,107,pm25,107.0,25.0,17.4,2.9,0.6,0.1,26.0,47.0,1015.0,3.0,14.0,,,2026-01-12 21:00:00,+07:00,1768251600,2026-01-12 13:36:01
13654,,2025-11-24 20:43:16,13654,"Sorong, Indonesia",https://aqicn.org/city/indonesia/sorong,-0.8634105,131.2544805,6,pm25,6.0,,,,,,25.4,91.4,1009.8,0.5,23.9,0.9,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:36:02
8287,31.0,2025-11-24 20:43:16,8287,"Medan, Indonesia",https://aqicn.org/city/indonesia/medan,3.59,98.85,91,pm25,91.0,,,,,,26.7,75.0,1012.1,1.5,21.9,0.2,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:36:02
8292,14.0,2025-11-24 20:43:16,8292,"Banjarbaru, Indonesia",https://aqicn.org/city/indonesia/banjarbaru,-3.475,114.856,96,pm25,96.0,,,,,,27.0,94.0,1011.0,1.5,26.0,,,2026-01-12 20:00:00,+07:00,1768248000,2026-01-12 13:36:02
1828,60.0,2025-11-24 20:43:16,1828,"Natural Resources and Environment Office, Chiangrai, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดเชียงราย)",https://aqicn.org/city/thailand/chiangrai/natural-resources-and-environment-office,19.909217,99.823467,93,pm25,93.0,36.0,12.7,0.6,,0.1,19.1,85.7,982.9,0.1,,,,2026-01-12 21:00:00,+07:00,1768251600,2026-01-12 13:36:02
9587,,2025-11-24 20:43:16,5776,Mueang Chiang Rai,https://aqicn.org/city/mueang-chiang-rai,19.9104798,99.840576,93,pm25,93.0,36.0,12.7,0.6,,0.1,19.1,85.7,982.9,1.5,,,,2026-01-12 21:00:00,+07:00,1768251600,2026-01-12 13:36:03
1868,79.0,2025-11-24 20:43:16,1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",https://aqicn.org/city/thailand/lamphun/provincial-administrative-stadium,18.567194,99.038639,135,pm25,135.0,82.0,14.6,7.5,0.6,,21.0,68.0,1017.0,1.5,15.0,,,2026-01-12 21:00:00,+07:00,1768251600,2026-01-12 13:36:03
1823,66.0,2025-11-24 20:43:16,1823,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",https://aqicn.org/city/thailand/lampang-meteorological-station,18.2783333,99.5064666,91,pm25,91.0,75.0,11.5,1.8,0.6,0.1,17.7,87.0,1013.7,0.2,,,,2026-01-12 21:00:00,+07:00,1768251600,2026-01-12 13:36:04
