global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc
13841,,2025-11-23 03:29:42,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,36,,,,,,,,27.0,88.0,1005.0,1.0,25.0,,,2025-11-24 18:00:00,+08:00,1764007200,2025-11-24 10:13:21
13653,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,34.0,63.0,1006.0,1.5,26.0,,,2025-11-24 17:00:00,+08:00,1764003600,2025-11-24 10:13:22
13650,,2025-11-23 03:29:42,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,46,pm25,46.0,16.0,10.0,,6.0,4.0,32.0,55.0,1007.0,3.6,22.0,,,2025-11-24 18:00:00,+08:00,1764007200,2025-11-24 10:13:23
8289,,2025-11-23 03:29:42,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,46,pm25,46.0,16.0,10.0,,6.0,4.0,32.0,55.0,1007.0,3.6,22.0,,,2025-11-24 18:00:00,+08:00,1764007200,2025-11-24 10:13:23
8293,,2025-11-23 03:29:42,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,36,,,,,,,,27.0,88.0,1005.0,1.0,25.0,,,2025-11-24 18:00:00,+08:00,1764007200,2025-11-24 10:13:23
13644,,2025-11-23 03:29:42,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,46,pm25,46.0,16.0,10.0,,6.0,4.0,32.0,55.0,1007.0,3.6,22.0,,,2025-11-24 18:00:00,+08:00,1764007200,2025-11-24 10:13:23
13655,,2025-11-23 03:29:42,2613,"Samarahan, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/samarahan,1.454853,110.491505,21,,,,,,,,34.0,56.0,1006.0,2.0,24.0,,,2025-11-24 17:00:00,+08:00,1764003600,2025-11-24 10:13:24
8292,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,34.0,63.0,1006.0,1.5,26.0,,,2025-11-24 17:00:00,+08:00,1764003600,2025-11-24 10:13:24
8342,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,34.0,63.0,1006.0,1.5,26.0,,,2025-11-24 17:00:00,+08:00,1764003600,2025-11-24 10:13:24
10490,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,34.0,63.0,1006.0,1.5,26.0,,,2025-11-24 17:00:00,+08:00,1764003600,2025-11-24 10:13:24
14903,,2025-11-23 03:29:42,1663,"South, Singapore",https://aqicn.org/city/singapore/south,1.296183,103.846181,46,pm25,46.0,16.0,10.0,,6.0,4.0,32.0,55.0,1007.0,3.6,22.0,,,2025-11-24 18:00:00,+08:00,1764007200,2025-11-24 10:13:25
13654,,2025-11-23 03:29:42,13767,Katherine,https://aqicn.org/city/australia/northen/katherine,-14.465331,132.270787,13,pm25,13.0,4.0,,,,,35.2,37.71,1003.0,3.5949999999999998,18.0,,,2025-11-24 18:00:00,+09:30,1764007200,2025-11-24 10:13:26
1827,52.0,2025-11-23 03:29:42,1827,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",https://aqicn.org/city/thailand/phuket/municipal-health-center-1,7.884488,98.391283,42,pm25,42.0,18.0,,9.3,0.6,,25.6,9.6,1008.7,0.5,-8.8,99.9,,2025-11-24 16:00:00,+07:00,1764000000,2025-11-24 10:13:26
8294,,2025-11-23 03:29:42,9495,"Pengerang, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/pengerang,1.389489,104.149586,52,,,,,,,,30.7,65.5,1004.7,3.6,23.5,0.6,,2025-11-24 18:00:00,+08:00,1764007200,2025-11-24 10:13:26
13576,69.0,2025-11-23 03:29:42,5774,Rayong,https://aqicn.org/city/rayong,12.707434,101.1473517,43,pm25,43.0,18.0,16.6,11.0,2.2,0.1,30.9,55.3,1004.6,3.6,,0.2,,2025-11-24 16:00:00,+07:00,1764000000,2025-11-24 10:13:26
13647,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,34.0,63.0,1006.0,1.5,26.0,,,2025-11-24 17:00:00,+08:00,1764003600,2025-11-24 10:13:27
11755,,2025-11-23 03:29:42,2589,"Port Dickson, Negeri Sembilan, Malaysia",https://aqicn.org/city/malaysia/negeri-sembilan/port-dickson,2.441383,101.866858,48,,,,,,,,30.0,72.0,1006.0,4.8,24.5,,,2025-11-24 17:00:00,+08:00,1764003600,2025-11-24 10:13:27
2583,24.0,2025-11-23 03:29:42,2583,"Langkawi, Kedah, Malaysia",https://aqicn.org/city/malaysia/kedah/langkawi,6.331539,99.85846,22,,,,,,,,24.3,97.6,1007.5,1.0,23.9,5.5,,2025-11-24 17:00:00,+08:00,1764003600,2025-11-24 10:13:27
13651,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,16,,,,,,,,34.0,63.0,1006.0,1.5,26.0,,,2025-11-24 17:00:00,+08:00,1764003600,2025-11-24 10:13:27
1822,40.0,2025-11-23 03:29:42,1822,"Yupparaj Wittayalai School, Chiangmai, Thailand (โรงเรียนยุพราชวิทยาลัย)",https://aqicn.org/city/thailand/chiangmai/yupparaj-wittayalai-school,18.7909333,98.99,45,pm25,45.0,82.0,14.6,7.5,0.6,,29.4,44.3,980.1,1.5,16.0,1.9,,2025-11-24 17:00:00,+07:00,1764003600,2025-11-24 10:13:28
13645,,2025-11-23 03:29:42,2609,"Kapit, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/kapit,2.014498,112.92736,16,,,,,,,,,,,,,,,2025-11-24 16:00:00,+08:00,1764000000,2025-11-24 10:13:28
9587,46.0,2025-11-23 03:29:42,5776,Mueang Chiang Rai,https://aqicn.org/city/mueang-chiang-rai,19.9104798,99.840576,39,pm25,39.0,14.0,12.7,0.6,,0.1,25.8,58.2,981.3,2.7,,,,2025-11-24 16:00:00,+07:00,1764000000,2025-11-24 10:13:28
8287,,2025-11-23 03:29:42,2597,"Seri Manjung, Perak, Malaysia",https://aqicn.org/city/malaysia/perak/seri-manjung,4.200344,100.663358,27,,,,,,,,26.0,88.0,1005.0,1.0,24.0,,,2025-11-24 18:00:00,+08:00,1764007200,2025-11-24 10:13:29
8646,,2025-11-23 03:29:42,1827,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",https://aqicn.org/city/thailand/phuket/municipal-health-center-1,7.884488,98.391283,42,pm25,42.0,18.0,,9.3,0.6,,25.6,9.6,1008.7,0.5,-8.8,99.9,,2025-11-24 16:00:00,+07:00,1764000000,2025-11-24 10:13:29
1829,9.0,2025-11-23 03:29:42,1829,"Natural Resources and Environment Office, Mae Hongson, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดแม่ฮ่องสอน)",https://aqicn.org/city/thailand/mae-hongson/natural-resources-and-environment-office,19.30455,97.97165,24,pm25,24.0,16.0,4.8,3.5,,0.1,26.0,65.4,984.6,0.5,19.0,0.3,,2025-11-24 17:00:00,+07:00,1764003600,2025-11-24 10:13:30
13628,62.0,2025-11-23 03:29:42,13628,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",https://aqicn.org/city/thailand/trang/polytechnic-college,7.570238,99.588743,51,pm25,51.0,22.0,,3.5,,0.1,24.0,95.9,1007.3,1.5,23.3,4.5,,2025-11-24 16:00:00,+07:00,1764000000,2025-11-24 10:13:30
